"Hours since thread went live","Yami Shibai 12 • Theatre of Darkness: Yamishibai 12 - Episode 9 discussion"
35.416666666666664,2
35.5,2
35.583333333333336,2
35.666666666666664,2
35.75,2
35.833333333333336,2
35.916666666666664,2
36,2
36.083333333333336,2
36.166666666666664,2
36.25,2
36.333333333333336,2
36.416666666666664,2
36.5,2
36.583333333333336,2
36.666666666666664,2
36.75,2
36.833333333333336,2
36.916666666666664,2
37,2
37.083333333333336,2
37.166666666666664,2
37.25,2
37.333333333333336,2
37.416666666666664,2
37.5,2
37.583333333333336,2
37.666666666666664,2
37.75,2
37.833333333333336,2
37.916666666666664,2
38,2
38.083333333333336,2
38.166666666666664,2
38.25,2
38.333333333333336,2
38.416666666666664,2
38.5,2
38.583333333333336,2
38.666666666666664,2
38.75,2
38.833333333333336,2
38.916666666666664,2
39,2
39.083333333333336,2
39.166666666666664,2
39.25,2
39.333333333333336,2
39.416666666666664,2
39.5,2
39.583333333333336,2
39.666666666666664,2
39.75,2
39.833333333333336,2
39.916666666666664,2
40,2
40.083333333333336,2
40.166666666666664,2
40.25,2
40.333333333333336,2
40.416666666666664,2
40.5,2
40.583333333333336,2
40.666666666666664,2
40.75,2
40.833333333333336,2
40.916666666666664,2
41,2
41.083333333333336,2
41.166666666666664,2
41.25,2
41.333333333333336,2
41.416666666666664,2
41.5,2
41.583333333333336,2
41.666666666666664,2
41.75,2
41.833333333333336,2
41.916666666666664,2
42,2
42.083333333333336,2
42.166666666666664,2
42.25,2
42.333333333333336,2
42.416666666666664,2
42.5,2
42.583333333333336,2
42.666666666666664,2
42.75,2
42.833333333333336,2
42.916666666666664,2
43,2
43.083333333333336,2
43.166666666666664,2
43.25,2
43.333333333333336,2
43.416666666666664,2
43.5,2
43.583333333333336,2
43.666666666666664,2
43.75,2
43.833333333333336,2
43.916666666666664,2
44,2
44.083333333333336,2
44.166666666666664,2
44.25,2
44.333333333333336,2
44.416666666666664,2
44.5,2
44.583333333333336,2
44.666666666666664,2
44.75,2
44.833333333333336,2
44.916666666666664,2
45,2
45.083333333333336,2
45.166666666666664,2
45.25,2
45.333333333333336,2
45.416666666666664,2
45.5,2
45.583333333333336,2
45.666666666666664,2
45.75,2
45.833333333333336,2
45.916666666666664,2
46,2
46.083333333333336,2
46.166666666666664,2
46.25,2
46.333333333333336,2
46.416666666666664,2
46.5,2
46.583333333333336,2
46.666666666666664,2
46.75,2
46.833333333333336,2
46.916666666666664,2
47,2
47.083333333333336,2
47.166666666666664,2
47.25,2
47.333333333333336,2
47.416666666666664,2
47.5,2
47.583333333333336,2
47.666666666666664,2
47.75,2
47.833333333333336,2
47.916666666666664,2
