"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 22 discussion"
12.083333333333334,2214
12.166666666666666,2221
12.25,2225
12.333333333333334,2236
12.416666666666666,2246
12.5,2250
12.583333333333334,2261
12.666666666666666,2270
12.75,2280
12.833333333333334,2286
12.916666666666666,2291
13,2298
13.083333333333334,2316
13.166666666666666,2324
13.25,2331
13.333333333333334,2335
13.416666666666666,2342
13.5,2346
13.583333333333334,2349
13.666666666666666,2354
13.75,2364
13.833333333333334,2372
13.916666666666666,2369
14,2379
14.083333333333334,2383
14.166666666666666,2396
14.25,2403
14.333333333333334,2406
14.416666666666666,2418
14.5,2431
14.583333333333334,2422
14.666666666666666,2428
14.75,2437
14.833333333333334,2434
14.916666666666666,2444
15,2450
15.083333333333334,2456
15.166666666666666,2469
15.25,2466
15.333333333333334,2477
15.416666666666666,2483
15.5,2491
15.583333333333334,2496
15.666666666666666,2508
15.75,2506
15.833333333333334,2510
15.916666666666666,2511
16,2517
16.083333333333332,2516
16.166666666666668,2519
16.25,2526
16.333333333333332,2524
16.416666666666668,2533
16.5,2538
16.583333333333332,2542
16.666666666666668,2545
16.75,2556
16.833333333333332,2557
16.916666666666668,2563
17,2566
17.083333333333332,2563
17.166666666666668,2571
17.25,2577
17.333333333333332,2579
17.416666666666668,2575
17.5,2584
17.583333333333332,2583
17.666666666666668,2589
17.75,2589
17.833333333333332,2596
17.916666666666668,2595
18,2596
18.083333333333332,2599
18.166666666666668,2608
18.25,2612
18.333333333333332,2609
18.416666666666668,2612
18.5,2618
18.583333333333332,2615
18.666666666666668,2617
18.75,2614
18.833333333333332,2618
18.916666666666668,2627
19,2629
19.083333333333332,2634
19.166666666666668,2638
19.25,2642
19.333333333333332,2639
19.416666666666668,2642
19.5,2645
19.583333333333332,2649
19.666666666666668,2646
19.75,2643
19.833333333333332,2655
19.916666666666668,2656
20,2662
20.083333333333332,2661
20.166666666666668,2664
20.25,2662
20.333333333333332,2672
20.416666666666668,2675
20.5,2672
20.583333333333332,2678
20.666666666666668,2680
20.75,2682
20.833333333333332,2681
20.916666666666668,2678
21,2682
21.083333333333332,2687
21.166666666666668,2698
21.25,2701
21.333333333333332,2703
21.416666666666668,2705
21.5,2706
21.583333333333332,2707
21.666666666666668,2713
21.75,2714
21.833333333333332,2721
21.916666666666668,2718
22,2723
22.083333333333332,2726
22.166666666666668,2723
22.25,2732
22.333333333333332,2731
22.416666666666668,2732
22.5,2733
22.583333333333332,2735
22.666666666666668,2740
22.75,2733
22.833333333333332,2742
22.916666666666668,2737
23,2747
23.083333333333332,2748
23.166666666666668,2761
23.25,2758
23.333333333333332,2760
23.416666666666668,2764
23.5,2768
23.583333333333332,2765
23.666666666666668,2774
23.75,2779
23.833333333333332,2782
23.916666666666668,2781
24,2786
24.083333333333332,2788
24.166666666666668,2788
24.25,2788
24.333333333333332,2798
24.416666666666668,2794
24.5,2802
24.583333333333332,2801
24.666666666666668,2805
24.75,2811
24.833333333333332,2810
24.916666666666668,2811
25,2811
25.083333333333332,2814
25.166666666666668,2815
25.25,2812
25.333333333333332,2813
25.416666666666668,2821
25.5,2824
25.583333333333332,2824
25.666666666666668,2827
25.75,2824
25.833333333333332,2831
25.916666666666668,2838
26,2838
26.083333333333332,2847
26.166666666666668,2845
26.25,2847
26.333333333333332,2845
26.416666666666668,2848
26.5,2847
26.583333333333332,2851
26.666666666666668,2857
26.75,2864
26.833333333333332,2857
26.916666666666668,2861
27,2868
27.083333333333332,2876
27.166666666666668,2866
27.25,2877
27.333333333333332,2870
27.416666666666668,2876
27.5,2868
27.583333333333332,2872
27.666666666666668,2876
27.75,2878
27.833333333333332,2875
27.916666666666668,2877
28,2884
28.083333333333332,2883
28.166666666666668,2879
28.25,2885
28.333333333333332,2889
28.416666666666668,2889
28.5,2892
28.583333333333332,2897
28.666666666666668,2899
28.75,2903
28.833333333333332,2906
28.916666666666668,2896
29,2903
29.083333333333332,2903
29.166666666666668,2908
29.25,2903
29.333333333333332,2910
29.416666666666668,2917
29.5,2919
29.583333333333332,2917
29.666666666666668,2915
29.75,2924
29.833333333333332,2923
29.916666666666668,2928
30,2924
30.083333333333332,2926
30.166666666666668,2927
30.25,2930
30.333333333333332,2933
30.416666666666668,2930
30.5,2932
30.583333333333332,2929
30.666666666666668,2941
30.75,2940
30.833333333333332,2939
30.916666666666668,2948
31,2946
31.083333333333332,2948
31.166666666666668,2951
31.25,2950
31.333333333333332,2953
31.416666666666668,2949
31.5,2953
31.583333333333332,2961
31.666666666666668,2960
31.75,2960
31.833333333333332,2962
31.916666666666668,2959
32,2964
32.083333333333336,2965
32.166666666666664,2960
32.25,2966
32.333333333333336,2967
32.416666666666664,2964
32.5,2969
32.583333333333336,2970
32.666666666666664,2969
32.75,2970
32.833333333333336,2973
32.916666666666664,2974
33,2971
33.083333333333336,2975
33.166666666666664,2972
33.25,2977
33.333333333333336,2978
33.416666666666664,2979
33.5,2978
33.583333333333336,2975
33.666666666666664,2983
33.75,2984
33.833333333333336,2985
33.916666666666664,2980
34,2983
34.083333333333336,2982
34.166666666666664,2983
34.25,2981
34.333333333333336,2982
34.416666666666664,2986
34.5,2986
34.583333333333336,2992
34.666666666666664,2990
34.75,2994
34.833333333333336,2992
34.916666666666664,2994
35,3001
35.083333333333336,3000
35.166666666666664,2996
35.25,2999
35.333333333333336,3002
35.416666666666664,2997
35.5,3001
35.583333333333336,2999
35.666666666666664,3006
35.75,3002
35.833333333333336,3001
35.916666666666664,3003
36,2996
36.083333333333336,3004
36.166666666666664,2997
36.25,3005
36.333333333333336,3003
36.416666666666664,3007
36.5,3006
36.583333333333336,3004
36.666666666666664,3006
36.75,3006
36.833333333333336,3006
36.916666666666664,3012
37,3009
37.083333333333336,3010
37.166666666666664,3011
37.25,3015
37.333333333333336,3009
37.416666666666664,3013
37.5,3009
37.583333333333336,3013
37.666666666666664,3013
37.75,3011
37.833333333333336,3015
37.916666666666664,3009
38,3020
38.083333333333336,3018
38.166666666666664,3016
38.25,3019
38.333333333333336,3018
38.416666666666664,3019
38.5,3023
38.583333333333336,3017
38.666666666666664,3022
38.75,3016
38.833333333333336,3020
38.916666666666664,3018
39,3024
39.083333333333336,3021
39.166666666666664,3022
39.25,3021
39.333333333333336,3017
39.416666666666664,3022
39.5,3022
39.583333333333336,3021
39.666666666666664,3026
39.75,3018
39.833333333333336,3024
39.916666666666664,3023
40,3024
40.083333333333336,3024
40.166666666666664,3023
40.25,3024
40.333333333333336,3023
40.416666666666664,3028
40.5,3021
40.583333333333336,3028
40.666666666666664,3021
40.75,3021
40.833333333333336,3023
40.916666666666664,3025
41,3025
41.083333333333336,3025
41.166666666666664,3026
41.25,3026
41.333333333333336,3031
41.416666666666664,3026
41.5,3023
41.583333333333336,3023
41.666666666666664,3030
41.75,3025
41.833333333333336,3030
41.916666666666664,3033
42,3030
42.083333333333336,3026
42.166666666666664,3036
42.25,3027
42.333333333333336,3027
42.416666666666664,3030
42.5,3032
42.583333333333336,3035
42.666666666666664,3031
42.75,3028
42.833333333333336,3033
42.916666666666664,3026
43,3035
43.083333333333336,3027
43.166666666666664,3036
43.25,3036
43.333333333333336,3035
43.416666666666664,3030
43.5,3036
43.583333333333336,3041
43.666666666666664,3036
43.75,3037
43.833333333333336,3034
43.916666666666664,3037
44,3037
44.083333333333336,3045
44.166666666666664,3042
44.25,3044
44.333333333333336,3043
44.416666666666664,3046
44.5,3042
44.583333333333336,3046
44.666666666666664,3048
44.75,3047
44.833333333333336,3043
44.916666666666664,3045
45,3041
45.083333333333336,3051
45.166666666666664,3047
45.25,3046
45.333333333333336,3045
45.416666666666664,3048
45.5,3044
45.583333333333336,3049
45.666666666666664,3043
45.75,3048
45.833333333333336,3043
45.916666666666664,3043
46,3045
46.083333333333336,3050
46.166666666666664,3048
46.25,3046
46.333333333333336,3049
46.416666666666664,3041
46.5,3049
46.583333333333336,3050
46.666666666666664,3054
46.75,3052
46.833333333333336,3050
46.916666666666664,3047
47,3053
47.083333333333336,3050
47.166666666666664,3053
47.25,3049
47.333333333333336,3054
47.416666666666664,3057
47.5,3058
47.583333333333336,3055
47.666666666666664,3061
47.75,3054
47.833333333333336,3052
47.916666666666664,3059
