"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 18 discussion"
39.083333333333336,200
39.166666666666664,196
39.25,196
39.333333333333336,197
39.416666666666664,198
39.5,198
39.583333333333336,199
39.666666666666664,201
39.75,198
39.833333333333336,200
39.916666666666664,199
40,199
40.083333333333336,197
40.166666666666664,195
40.25,196
40.333333333333336,200
40.416666666666664,200
40.5,198
40.583333333333336,194
40.666666666666664,201
40.75,200
40.833333333333336,199
40.916666666666664,202
41,199
41.083333333333336,199
41.166666666666664,201
41.25,195
41.333333333333336,199
41.416666666666664,200
41.5,199
41.583333333333336,198
41.666666666666664,196
41.75,199
41.833333333333336,200
41.916666666666664,202
42,202
42.083333333333336,199
42.166666666666664,199
42.25,202
42.333333333333336,198
42.416666666666664,201
42.5,196
42.583333333333336,202
42.666666666666664,200
42.75,197
42.833333333333336,199
42.916666666666664,201
43,199
43.083333333333336,200
43.166666666666664,197
43.25,202
43.333333333333336,199
43.416666666666664,202
43.5,200
43.583333333333336,203
43.666666666666664,199
43.75,201
43.833333333333336,199
43.916666666666664,196
44,203
44.083333333333336,197
44.166666666666664,201
44.25,199
44.333333333333336,201
44.416666666666664,197
44.5,202
44.583333333333336,201
44.666666666666664,203
44.75,204
44.833333333333336,200
44.916666666666664,199
45,202
45.083333333333336,199
45.166666666666664,197
45.25,202
45.333333333333336,201
45.416666666666664,198
45.5,198
45.583333333333336,201
45.666666666666664,200
45.75,200
45.833333333333336,202
45.916666666666664,202
46,201
46.083333333333336,201
46.166666666666664,197
46.25,200
46.333333333333336,199
46.416666666666664,205
46.5,205
46.583333333333336,202
46.666666666666664,201
46.75,203
46.833333333333336,204
46.916666666666664,205
47,202
47.083333333333336,201
47.166666666666664,203
47.25,198
47.333333333333336,199
47.416666666666664,202
47.5,203
47.583333333333336,198
47.666666666666664,200
47.75,203
47.833333333333336,206
47.916666666666664,204
