"Hours since thread went live","Tonari no Youkai-san - Episode 5 discussion"
16.833333333333332,114
16.916666666666668,117
17,120
17.083333333333332,115
17.166666666666668,121
17.25,123
17.333333333333332,119
17.416666666666668,125
17.5,118
17.583333333333332,121
17.666666666666668,122
17.75,127
17.833333333333332,124
17.916666666666668,121
18,125
18.083333333333332,122
18.166666666666668,123
18.25,124
18.333333333333332,126
18.416666666666668,131
18.5,128
18.583333333333332,125
18.666666666666668,126
18.75,126
18.833333333333332,125
18.916666666666668,127
19,131
19.083333333333332,128
19.166666666666668,130
19.25,129
19.333333333333332,129
19.416666666666668,131
19.5,126
19.583333333333332,127
19.666666666666668,131
19.75,128
19.833333333333332,132
19.916666666666668,130
20,134
20.083333333333332,131
20.166666666666668,130
20.25,130
20.333333333333332,130
20.416666666666668,132
20.5,129
20.583333333333332,133
20.666666666666668,131
20.75,132
20.833333333333332,129
20.916666666666668,132
21,132
21.083333333333332,131
21.166666666666668,134
21.25,131
21.333333333333332,134
21.416666666666668,135
21.5,130
21.583333333333332,133
21.666666666666668,135
21.75,135
21.833333333333332,134
21.916666666666668,133
22,132
22.083333333333332,133
22.166666666666668,131
22.25,135
22.333333333333332,134
22.416666666666668,133
22.5,132
22.583333333333332,134
22.666666666666668,134
22.75,132
22.833333333333332,136
22.916666666666668,135
23,135
23.083333333333332,135
23.166666666666668,136
23.25,137
23.333333333333332,137
23.416666666666668,138
23.5,138
23.583333333333332,136
23.666666666666668,136
23.75,136
23.833333333333332,143
23.916666666666668,141
24,141
24.083333333333332,140
24.166666666666668,139
24.25,141
24.333333333333332,138
24.416666666666668,139
24.5,140
24.583333333333332,140
24.666666666666668,139
24.75,137
24.833333333333332,138
24.916666666666668,142
25,140
25.083333333333332,137
25.166666666666668,139
25.25,137
25.333333333333332,137
25.416666666666668,143
25.5,142
25.583333333333332,140
25.666666666666668,143
25.75,136
25.833333333333332,141
25.916666666666668,136
26,139
26.083333333333332,143
26.166666666666668,142
26.25,144
26.333333333333332,138
26.416666666666668,141
26.5,139
26.583333333333332,138
26.666666666666668,139
26.75,143
26.833333333333332,141
26.916666666666668,145
27,144
27.083333333333332,143
27.166666666666668,140
27.25,139
27.333333333333332,146
27.416666666666668,145
27.5,140
27.583333333333332,143
27.666666666666668,143
27.75,143
27.833333333333332,143
27.916666666666668,145
28,145
28.083333333333332,144
28.166666666666668,145
28.25,142
28.333333333333332,142
28.416666666666668,141
28.5,146
28.583333333333332,146
28.666666666666668,145
28.75,144
28.833333333333332,147
28.916666666666668,142
29,143
29.083333333333332,146
29.166666666666668,145
29.25,144
29.333333333333332,147
29.416666666666668,149
29.5,144
29.583333333333332,149
29.666666666666668,148
29.75,145
29.833333333333332,146
29.916666666666668,150
30,143
30.083333333333332,147
30.166666666666668,147
30.25,144
30.333333333333332,146
30.416666666666668,147
30.5,144
30.583333333333332,150
30.666666666666668,147
30.75,145
30.833333333333332,147
30.916666666666668,147
31,150
31.083333333333332,150
31.166666666666668,145
31.25,147
31.333333333333332,147
31.416666666666668,143
31.5,144
31.583333333333332,151
31.666666666666668,148
31.75,149
31.833333333333332,149
31.916666666666668,147
32,147
32.083333333333336,149
32.166666666666664,149
32.25,148
32.333333333333336,147
32.416666666666664,145
32.5,148
32.583333333333336,152
32.666666666666664,148
32.75,151
32.833333333333336,148
32.916666666666664,152
33,151
33.083333333333336,149
33.166666666666664,149
33.25,149
33.333333333333336,148
33.416666666666664,147
33.5,149
33.583333333333336,150
33.666666666666664,150
33.75,153
33.833333333333336,148
33.916666666666664,152
34,149
34.083333333333336,147
34.166666666666664,148
34.25,148
34.333333333333336,151
34.416666666666664,148
34.5,151
34.583333333333336,152
34.666666666666664,149
34.75,152
34.833333333333336,152
34.916666666666664,151
35,151
35.083333333333336,149
35.166666666666664,152
35.25,152
35.333333333333336,151
35.416666666666664,153
35.5,152
35.583333333333336,155
35.666666666666664,149
35.75,154
35.833333333333336,152
35.916666666666664,155
36,150
36.083333333333336,152
36.166666666666664,152
36.25,153
36.333333333333336,154
36.416666666666664,151
36.5,153
36.583333333333336,152
36.666666666666664,155
36.75,151
36.833333333333336,154
36.916666666666664,153
37,156
37.083333333333336,152
37.166666666666664,152
37.25,154
37.333333333333336,156
37.416666666666664,153
37.5,156
37.583333333333336,157
37.666666666666664,153
37.75,154
37.833333333333336,151
37.916666666666664,154
38,155
38.083333333333336,155
38.166666666666664,155
38.25,155
38.333333333333336,158
38.416666666666664,155
38.5,156
38.583333333333336,155
38.666666666666664,157
38.75,154
38.833333333333336,155
38.916666666666664,156
39,152
39.083333333333336,155
39.166666666666664,152
39.25,158
39.333333333333336,157
39.416666666666664,157
39.5,154
39.583333333333336,156
39.666666666666664,158
39.75,156
39.833333333333336,156
39.916666666666664,157
40,158
40.083333333333336,153
40.166666666666664,157
40.25,159
40.333333333333336,158
40.416666666666664,156
40.5,157
40.583333333333336,159
40.666666666666664,157
40.75,156
40.833333333333336,157
40.916666666666664,154
41,152
41.083333333333336,154
41.166666666666664,155
41.25,157
41.333333333333336,160
41.416666666666664,155
41.5,160
41.583333333333336,158
41.666666666666664,158
41.75,156
41.833333333333336,160
41.916666666666664,158
42,161
42.083333333333336,162
42.166666666666664,157
42.25,162
42.333333333333336,159
42.416666666666664,156
42.5,161
42.583333333333336,164
42.666666666666664,159
42.75,157
42.833333333333336,160
42.916666666666664,158
43,164
43.083333333333336,158
43.166666666666664,163
43.25,158
43.333333333333336,161
43.416666666666664,161
43.5,161
43.583333333333336,160
43.666666666666664,160
43.75,158
43.833333333333336,161
43.916666666666664,160
44,156
44.083333333333336,157
44.166666666666664,163
44.25,161
44.333333333333336,160
44.416666666666664,157
44.5,158
44.583333333333336,161
44.666666666666664,161
44.75,161
44.833333333333336,157
44.916666666666664,160
45,159
45.083333333333336,163
45.166666666666664,161
45.25,159
45.333333333333336,158
45.416666666666664,161
45.5,160
45.583333333333336,160
45.666666666666664,164
45.75,159
45.833333333333336,161
45.916666666666664,162
46,160
46.083333333333336,161
46.166666666666664,162
46.25,160
46.333333333333336,160
46.416666666666664,161
46.5,164
46.583333333333336,164
46.666666666666664,164
46.75,163
46.833333333333336,164
46.916666666666664,161
47,164
47.083333333333336,163
47.166666666666664,163
47.25,160
47.333333333333336,164
47.416666666666664,161
47.5,163
47.583333333333336,165
47.666666666666664,165
47.75,165
47.833333333333336,164
47.916666666666664,164
