"Hours since thread went live","Tonari no Youkai-san - Episode 7 discussion"
17.416666666666668,113
17.5,113
17.583333333333332,108
17.666666666666668,114
17.75,111
17.833333333333332,111
17.916666666666668,113
18,111
18.083333333333332,110
18.166666666666668,110
18.25,110
18.333333333333332,115
18.416666666666668,113
18.5,113
18.583333333333332,111
18.666666666666668,112
18.75,112
18.833333333333332,112
18.916666666666668,115
19,113
19.083333333333332,114
19.166666666666668,109
19.25,109
19.333333333333332,111
19.416666666666668,115
19.5,109
19.583333333333332,112
19.666666666666668,114
19.75,111
19.833333333333332,112
19.916666666666668,117
20,112
20.083333333333332,110
20.166666666666668,116
20.25,116
20.333333333333332,114
20.416666666666668,115
20.5,112
20.583333333333332,114
20.666666666666668,112
20.75,118
20.833333333333332,114
20.916666666666668,117
21,114
21.083333333333332,116
21.166666666666668,112
21.25,116
21.333333333333332,117
21.416666666666668,112
21.5,115
21.583333333333332,115
21.666666666666668,117
21.75,111
21.833333333333332,114
21.916666666666668,112
22,117
22.083333333333332,116
22.166666666666668,116
22.25,118
22.333333333333332,118
22.416666666666668,119
22.5,119
22.583333333333332,114
22.666666666666668,116
22.75,117
22.833333333333332,116
22.916666666666668,119
23,117
23.083333333333332,116
23.166666666666668,118
23.25,116
23.333333333333332,115
23.416666666666668,119
23.5,117
23.583333333333332,115
23.666666666666668,117
23.75,122
23.833333333333332,118
23.916666666666668,118
24,120
24.083333333333332,116
24.166666666666668,118
24.25,122
24.333333333333332,119
24.416666666666668,122
24.5,121
24.583333333333332,124
24.666666666666668,124
24.75,120
24.833333333333332,121
24.916666666666668,119
25,122
25.083333333333332,118
25.166666666666668,119
25.25,120
25.333333333333332,120
25.416666666666668,118
25.5,118
25.583333333333332,120
25.666666666666668,122
25.75,117
25.833333333333332,120
25.916666666666668,121
26,123
26.083333333333332,119
26.166666666666668,122
26.25,116
26.333333333333332,119
26.416666666666668,120
26.5,121
26.583333333333332,119
26.666666666666668,118
26.75,121
26.833333333333332,120
26.916666666666668,124
27,119
27.083333333333332,124
27.166666666666668,126
27.25,120
27.333333333333332,124
27.416666666666668,127
27.5,123
27.583333333333332,126
27.666666666666668,123
27.75,129
27.833333333333332,125
27.916666666666668,125
28,124
28.083333333333332,124
28.166666666666668,127
28.25,127
28.333333333333332,123
28.416666666666668,122
28.5,126
28.583333333333332,127
28.666666666666668,126
28.75,126
28.833333333333332,129
28.916666666666668,125
29,126
29.083333333333332,123
29.166666666666668,128
29.25,132
29.333333333333332,128
29.416666666666668,126
29.5,127
29.583333333333332,125
29.666666666666668,124
29.75,125
29.833333333333332,127
29.916666666666668,127
30,129
30.083333333333332,131
30.166666666666668,129
30.25,130
30.333333333333332,128
30.416666666666668,131
30.5,126
30.583333333333332,129
30.666666666666668,130
30.75,128
30.833333333333332,131
30.916666666666668,127
31,130
31.083333333333332,129
31.166666666666668,129
31.25,127
31.333333333333332,125
31.416666666666668,130
31.5,129
31.583333333333332,131
31.666666666666668,127
31.75,128
31.833333333333332,131
31.916666666666668,136
32,131
32.083333333333336,133
32.166666666666664,135
32.25,130
32.333333333333336,135
32.416666666666664,131
32.5,130
32.583333333333336,134
32.666666666666664,134
32.75,137
32.833333333333336,131
32.916666666666664,133
33,136
33.083333333333336,137
33.166666666666664,137
33.25,135
33.333333333333336,131
33.416666666666664,132
33.5,131
33.583333333333336,138
33.666666666666664,137
33.75,133
33.833333333333336,133
33.916666666666664,134
34,135
34.083333333333336,136
34.166666666666664,132
34.25,134
34.333333333333336,134
34.416666666666664,136
34.5,136
34.583333333333336,137
34.666666666666664,132
34.75,132
34.833333333333336,138
34.916666666666664,136
35,130
35.083333333333336,135
35.166666666666664,138
35.25,137
35.333333333333336,137
35.416666666666664,136
35.5,137
35.583333333333336,133
35.666666666666664,140
35.75,136
35.833333333333336,133
35.916666666666664,139
36,132
36.083333333333336,135
36.166666666666664,138
36.25,133
36.333333333333336,134
36.416666666666664,134
36.5,136
36.583333333333336,135
36.666666666666664,132
36.75,136
36.833333333333336,136
36.916666666666664,138
37,138
37.083333333333336,133
37.166666666666664,136
37.25,137
37.333333333333336,136
37.416666666666664,136
37.5,138
37.583333333333336,137
37.666666666666664,137
37.75,136
37.833333333333336,140
37.916666666666664,137
38,135
38.083333333333336,136
38.166666666666664,141
38.25,136
38.333333333333336,136
38.416666666666664,139
38.5,141
38.583333333333336,137
38.666666666666664,139
38.75,134
38.833333333333336,139
38.916666666666664,140
39,140
39.083333333333336,139
39.166666666666664,139
39.25,138
39.333333333333336,141
39.416666666666664,139
39.5,139
39.583333333333336,141
39.666666666666664,140
39.75,138
39.833333333333336,142
39.916666666666664,138
40,141
40.083333333333336,140
40.166666666666664,141
40.25,144
40.333333333333336,140
40.416666666666664,144
40.5,141
40.583333333333336,138
40.666666666666664,140
40.75,141
40.833333333333336,141
40.916666666666664,141
41,144
41.083333333333336,138
41.166666666666664,145
41.25,143
41.333333333333336,141
41.416666666666664,139
41.5,142
41.583333333333336,142
41.666666666666664,143
41.75,145
41.833333333333336,141
41.916666666666664,141
42,139
42.083333333333336,140
42.166666666666664,143
42.25,144
42.333333333333336,141
42.416666666666664,142
42.5,146
42.583333333333336,147
42.666666666666664,140
42.75,144
42.833333333333336,139
42.916666666666664,145
43,142
43.083333333333336,143
43.166666666666664,144
43.25,144
43.333333333333336,143
43.416666666666664,143
43.5,138
43.583333333333336,140
43.666666666666664,140
43.75,138
43.833333333333336,143
43.916666666666664,142
44,141
44.083333333333336,145
44.166666666666664,143
44.25,139
44.333333333333336,143
44.416666666666664,140
44.5,142
44.583333333333336,141
44.666666666666664,144
44.75,145
44.833333333333336,143
44.916666666666664,143
45,141
45.083333333333336,139
45.166666666666664,141
45.25,138
45.333333333333336,145
45.416666666666664,141
45.5,146
45.583333333333336,138
45.666666666666664,142
45.75,141
45.833333333333336,141
45.916666666666664,145
46,145
46.083333333333336,144
46.166666666666664,144
46.25,142
46.333333333333336,142
46.416666666666664,143
46.5,145
46.583333333333336,142
46.666666666666664,140
46.75,147
46.833333333333336,145
46.916666666666664,143
47,144
47.083333333333336,142
47.166666666666664,141
47.25,146
47.333333333333336,142
47.416666666666664,147
47.5,144
47.583333333333336,145
47.666666666666664,146
47.75,144
47.833333333333336,142
47.916666666666664,147
