"Hours since thread went live","Hananoi-kun to Koi no Yamai • A Condition Called Love - Episode 2 discussion"
33.583333333333336,298
33.666666666666664,300
33.75,300
33.833333333333336,298
33.916666666666664,300
34,305
34.083333333333336,301
34.166666666666664,303
34.25,297
34.333333333333336,302
34.416666666666664,299
34.5,300
34.583333333333336,298
34.666666666666664,299
34.75,300
34.833333333333336,302
34.916666666666664,301
35,299
35.083333333333336,301
35.166666666666664,306
35.25,302
35.333333333333336,301
35.416666666666664,303
35.5,303
35.583333333333336,302
35.666666666666664,307
35.75,307
35.833333333333336,309
35.916666666666664,305
36,302
36.083333333333336,305
36.166666666666664,301
36.25,307
36.333333333333336,299
36.416666666666664,303
36.5,301
36.583333333333336,306
36.666666666666664,308
36.75,310
36.833333333333336,304
36.916666666666664,302
37,307
37.083333333333336,303
37.166666666666664,305
37.25,302
37.333333333333336,302
37.416666666666664,305
37.5,304
37.583333333333336,305
37.666666666666664,304
37.75,301
37.833333333333336,306
37.916666666666664,306
38,304
38.083333333333336,303
38.166666666666664,307
38.25,305
38.333333333333336,304
38.416666666666664,305
38.5,304
38.583333333333336,301
38.666666666666664,306
38.75,304
38.833333333333336,310
38.916666666666664,310
39,306
39.083333333333336,307
39.166666666666664,307
39.25,301
39.333333333333336,304
39.416666666666664,304
39.5,303
39.583333333333336,304
39.666666666666664,305
39.75,304
39.833333333333336,303
39.916666666666664,305
40,307
40.083333333333336,304
40.166666666666664,305
40.25,307
40.333333333333336,305
40.416666666666664,303
40.5,298
40.583333333333336,303
40.666666666666664,300
40.75,302
40.833333333333336,302
40.916666666666664,305
41,305
41.083333333333336,308
41.166666666666664,304
41.25,301
41.333333333333336,305
41.416666666666664,307
41.5,308
41.583333333333336,303
41.666666666666664,307
41.75,300
41.833333333333336,304
41.916666666666664,304
42,300
42.083333333333336,307
42.166666666666664,306
42.25,303
42.333333333333336,309
42.416666666666664,307
42.5,306
42.583333333333336,303
42.666666666666664,310
42.75,305
42.833333333333336,303
42.916666666666664,310
43,301
43.083333333333336,302
43.166666666666664,301
43.25,305
43.333333333333336,307
43.416666666666664,306
43.5,309
43.583333333333336,305
43.666666666666664,305
43.75,304
43.833333333333336,303
43.916666666666664,304
44,303
44.083333333333336,304
44.166666666666664,300
44.25,301
44.333333333333336,305
44.416666666666664,308
44.5,302
44.583333333333336,305
44.666666666666664,309
44.75,304
44.833333333333336,310
44.916666666666664,308
45,306
45.083333333333336,307
45.166666666666664,306
45.25,307
45.333333333333336,308
45.416666666666664,305
45.5,308
45.583333333333336,311
45.666666666666664,304
45.75,307
45.833333333333336,310
45.916666666666664,309
46,311
46.083333333333336,304
46.166666666666664,308
46.25,307
46.333333333333336,308
46.416666666666664,313
46.5,307
46.583333333333336,306
46.666666666666664,308
46.75,307
46.833333333333336,304
46.916666666666664,307
47,311
47.083333333333336,308
47.166666666666664,306
47.25,308
47.333333333333336,313
47.416666666666664,308
47.5,308
47.583333333333336,311
47.666666666666664,310
47.75,308
47.833333333333336,313
47.916666666666664,306
