"Hours since thread went live","Girls Band Cry - Episode 2 discussion"
0,1
0,1
0.08333333333333333,1
0.16666666666666666,4
0.25,3
0.3333333333333333,5
0.4166666666666667,6
0.5,9
0.5833333333333334,12
0.6666666666666666,14
0.75,14
0.8333333333333334,15
0.9166666666666666,21
1,24
1.0833333333333333,29
1.1666666666666667,33
1.25,36
1.3333333333333333,37
1.4166666666666667,40
1.5,46
1.5833333333333333,47
1.6666666666666667,52
1.75,50
1.8333333333333333,53
1.9166666666666667,56
2,57
2.0833333333333335,59
2.1666666666666665,64
2.25,68
2.3333333333333335,70
2.4166666666666665,72
2.5,73
2.5833333333333335,77
2.6666666666666665,80
2.75,82
2.8333333333333335,85
2.9166666666666665,88
3,89
3.0833333333333335,91
3.1666666666666665,91
3.25,96
3.3333333333333335,96
3.4166666666666665,98
3.5,102
3.5833333333333335,106
3.6666666666666665,107
3.75,106
3.8333333333333335,111
3.9166666666666665,112
4,116
4.083333333333333,123
4.166666666666667,126
4.25,124
4.333333333333333,131
4.416666666666667,131
4.5,135
4.583333333333333,134
4.666666666666667,136
4.75,138
4.833333333333333,140
4.916666666666667,139
5,138
5.083333333333333,143
5.166666666666667,146
5.25,144
5.333333333333333,154
5.416666666666667,155
5.5,160
5.583333333333333,160
5.666666666666667,162
5.75,169
5.833333333333333,171
5.916666666666667,169
6,173
6.083333333333333,181
6.166666666666667,181
6.25,180
6.333333333333333,183
6.416666666666667,188
6.5,191
6.583333333333333,190
6.666666666666667,195
6.75,193
6.833333333333333,198
6.916666666666667,198
7,201
7.083333333333333,205
7.166666666666667,207
7.25,210
7.333333333333333,212
7.416666666666667,214
7.5,218
7.583333333333333,225
7.666666666666667,220
7.75,224
7.833333333333333,226
7.916666666666667,226
8,228
8.083333333333334,231
8.166666666666666,241
8.25,241
8.333333333333334,242
8.416666666666666,245
8.5,246
8.583333333333334,249
8.666666666666666,253
8.75,252
8.833333333333334,257
8.916666666666666,252
9,254
9.083333333333334,262
9.166666666666666,264
9.25,258
9.333333333333334,263
9.416666666666666,263
9.5,269
9.583333333333334,270
9.666666666666666,273
9.75,275
9.833333333333334,273
9.916666666666666,278
10,277
10.083333333333334,275
10.166666666666666,286
10.25,285
10.333333333333334,286
10.416666666666666,287
10.5,286
10.583333333333334,291
10.666666666666666,289
10.75,294
10.833333333333334,294
10.916666666666666,296
11,300
11.083333333333334,304
11.166666666666666,303
11.25,309
11.333333333333334,307
11.416666666666666,313
11.5,319
11.583333333333334,321
11.666666666666666,318
11.75,330
11.833333333333334,320
11.916666666666666,331
12,327
12.083333333333334,326
12.166666666666666,328
12.25,331
12.333333333333334,337
12.416666666666666,338
12.5,335
12.583333333333334,338
12.666666666666666,341
12.75,343
12.833333333333334,349
12.916666666666666,349
13,354
13.083333333333334,353
13.166666666666666,347
13.25,356
13.333333333333334,357
13.416666666666666,354
13.5,358
13.583333333333334,356
13.666666666666666,358
13.75,367
13.833333333333334,363
13.916666666666666,369
14,365
14.083333333333334,366
14.166666666666666,365
14.25,364
14.333333333333334,370
14.416666666666666,372
14.5,374
14.583333333333334,376
14.666666666666666,374
14.75,377
14.833333333333334,377
14.916666666666666,382
15,384
15.083333333333334,381
15.166666666666666,387
15.25,390
15.333333333333334,388
15.416666666666666,387
15.5,386
15.583333333333334,389
15.666666666666666,393
15.75,395
15.833333333333334,396
15.916666666666666,396
16,394
16.083333333333332,396
16.166666666666668,395
16.25,402
16.333333333333332,398
16.416666666666668,404
16.5,396
16.583333333333332,407
16.666666666666668,401
16.75,402
16.833333333333332,404
16.916666666666668,406
17,401
17.083333333333332,410
17.166666666666668,412
17.25,402
17.333333333333332,408
17.416666666666668,408
17.5,409
17.583333333333332,411
17.666666666666668,417
17.75,416
17.833333333333332,412
17.916666666666668,415
18,418
18.083333333333332,417
18.166666666666668,420
18.25,419
18.333333333333332,425
18.416666666666668,422
18.5,423
18.583333333333332,425
18.666666666666668,424
18.75,421
18.833333333333332,425
18.916666666666668,424
19,423
19.083333333333332,426
19.166666666666668,433
19.25,426
19.333333333333332,433
19.416666666666668,432
19.5,429
19.583333333333332,435
19.666666666666668,431
19.75,433
19.833333333333332,436
19.916666666666668,434
20,440
20.083333333333332,438
20.166666666666668,437
20.25,437
20.333333333333332,439
20.416666666666668,434
20.5,436
20.583333333333332,437
20.666666666666668,441
20.75,441
20.833333333333332,440
20.916666666666668,443
21,443
21.083333333333332,439
21.166666666666668,441
21.25,448
21.333333333333332,444
21.416666666666668,442
21.5,442
21.583333333333332,441
21.666666666666668,448
21.75,448
21.833333333333332,448
21.916666666666668,444
22,444
22.083333333333332,454
22.166666666666668,448
22.25,446
22.333333333333332,452
22.416666666666668,453
22.5,449
22.583333333333332,455
22.666666666666668,454
22.75,453
22.833333333333332,457
22.916666666666668,452
23,456
23.083333333333332,455
23.166666666666668,453
23.25,451
23.333333333333332,455
23.416666666666668,456
23.5,452
23.583333333333332,461
23.666666666666668,455
23.75,463
23.833333333333332,460
23.916666666666668,459
24,465
24.083333333333332,460
24.166666666666668,465
24.25,460
24.333333333333332,463
24.416666666666668,468
24.5,468
24.583333333333332,463
24.666666666666668,463
24.75,469
24.833333333333332,467
24.916666666666668,469
25,470
25.083333333333332,464
25.166666666666668,468
25.25,470
25.333333333333332,472
25.416666666666668,467
25.5,472
25.583333333333332,472
25.666666666666668,469
25.75,473
25.833333333333332,472
25.916666666666668,473
26,474
26.083333333333332,472
26.166666666666668,476
26.25,473
26.333333333333332,476
26.416666666666668,470
26.5,473
26.583333333333332,478
26.666666666666668,472
26.75,478
26.833333333333332,481
26.916666666666668,477
27,471
27.083333333333332,475
27.166666666666668,477
27.25,474
27.333333333333332,473
27.416666666666668,480
27.5,479
27.583333333333332,477
27.666666666666668,478
27.75,484
27.833333333333332,483
27.916666666666668,478
28,482
28.083333333333332,481
28.166666666666668,483
28.25,481
28.333333333333332,484
28.416666666666668,490
28.5,487
28.583333333333332,488
28.666666666666668,485
28.75,485
28.833333333333332,488
28.916666666666668,491
29,483
29.083333333333332,488
29.166666666666668,486
29.25,488
29.333333333333332,483
29.416666666666668,486
29.5,485
29.583333333333332,484
29.666666666666668,484
29.75,486
29.833333333333332,489
29.916666666666668,486
30,486
30.083333333333332,490
30.166666666666668,494
30.25,491
30.333333333333332,490
30.416666666666668,495
30.5,496
30.583333333333332,496
30.666666666666668,486
30.75,489
30.833333333333332,493
30.916666666666668,489
31,490
31.083333333333332,490
31.166666666666668,494
31.25,491
31.333333333333332,490
31.416666666666668,489
31.5,489
31.583333333333332,491
31.666666666666668,490
31.75,486
31.833333333333332,495
31.916666666666668,498
32,495
32.083333333333336,495
32.166666666666664,493
32.25,493
32.333333333333336,493
32.416666666666664,497
32.5,489
32.583333333333336,493
32.666666666666664,492
32.75,494
32.833333333333336,493
32.916666666666664,492
33,490
33.083333333333336,493
33.166666666666664,497
33.25,496
33.333333333333336,499
33.416666666666664,496
33.5,493
33.583333333333336,492
33.666666666666664,495
33.75,494
33.833333333333336,493
33.916666666666664,496
34,496
34.083333333333336,495
34.166666666666664,502
34.25,499
34.333333333333336,501
34.416666666666664,498
34.5,497
34.583333333333336,502
34.666666666666664,504
34.75,496
34.833333333333336,496
34.916666666666664,503
35,496
35.083333333333336,501
35.166666666666664,503
35.25,503
35.333333333333336,498
35.416666666666664,506
35.5,497
35.583333333333336,499
35.666666666666664,501
35.75,502
35.833333333333336,505
35.916666666666664,497
36,497
36.083333333333336,499
36.166666666666664,497
36.25,499
36.333333333333336,502
36.416666666666664,502
36.5,500
36.583333333333336,498
36.666666666666664,500
36.75,506
36.833333333333336,505
36.916666666666664,501
37,506
37.083333333333336,503
37.166666666666664,501
37.25,505
37.333333333333336,503
37.416666666666664,506
37.5,504
37.583333333333336,504
37.666666666666664,504
37.75,504
37.833333333333336,504
37.916666666666664,504
38,508
38.083333333333336,508
38.166666666666664,507
38.25,509
38.333333333333336,506
38.416666666666664,502
38.5,505
38.583333333333336,509
38.666666666666664,503
38.75,503
38.833333333333336,506
38.916666666666664,507
39,508
39.083333333333336,508
