"Hours since thread went live","Kaii to Otome to Kamikakushi • Mysterious Disappearances - Episode 1 discussion"
37.916666666666664,660
38,662
38.083333333333336,664
38.166666666666664,669
38.25,661
38.333333333333336,663
38.416666666666664,664
38.5,671
38.583333333333336,666
38.666666666666664,666
38.75,664
38.833333333333336,665
38.916666666666664,664
39,665
39.083333333333336,671
39.166666666666664,668
39.25,667
39.333333333333336,666
39.416666666666664,666
39.5,667
39.583333333333336,668
39.666666666666664,666
39.75,663
39.833333333333336,663
39.916666666666664,666
40,670
40.083333333333336,663
40.166666666666664,668
40.25,670
40.333333333333336,668
40.416666666666664,663
40.5,669
40.583333333333336,666
40.666666666666664,665
40.75,667
40.833333333333336,669
40.916666666666664,667
41,667
41.083333333333336,667
41.166666666666664,668
41.25,663
41.333333333333336,668
41.416666666666664,666
41.5,669
41.583333333333336,672
41.666666666666664,666
41.75,671
41.833333333333336,669
41.916666666666664,670
42,671
42.083333333333336,661
42.166666666666664,670
42.25,666
42.333333333333336,665
42.416666666666664,664
42.5,672
42.583333333333336,666
42.666666666666664,671
42.75,667
42.833333333333336,669
42.916666666666664,670
43,671
43.083333333333336,669
43.166666666666664,665
43.25,672
43.333333333333336,667
43.416666666666664,668
43.5,670
43.583333333333336,669
43.666666666666664,668
43.75,666
43.833333333333336,672
43.916666666666664,674
44,670
44.083333333333336,671
44.166666666666664,671
44.25,664
44.333333333333336,668
44.416666666666664,668
44.5,671
44.583333333333336,666
44.666666666666664,667
44.75,669
44.833333333333336,670
44.916666666666664,669
45,672
45.083333333333336,668
45.166666666666664,675
45.25,669
45.333333333333336,675
45.416666666666664,670
45.5,664
45.583333333333336,668
45.666666666666664,677
45.75,670
45.833333333333336,668
45.916666666666664,673
46,672
46.083333333333336,672
46.166666666666664,668
46.25,669
46.333333333333336,672
46.416666666666664,667
46.5,671
46.583333333333336,670
46.666666666666664,669
46.75,674
46.833333333333336,673
46.916666666666664,671
47,676
47.083333333333336,673
47.166666666666664,674
47.25,674
47.333333333333336,672
47.416666666666664,670
47.5,675
47.583333333333336,673
47.666666666666664,676
47.75,673
47.833333333333336,673
47.916666666666664,672
