"Hours since thread went live","Nijiyon Animation Season 2 - Episode 3 discussion"
0,1
0,1
0.08333333333333333,1
0.16666666666666666,0
0.25,1
0.3333333333333333,1
0.4166666666666667,1
0.5,1
0.5833333333333334,3
0.6666666666666666,4
0.75,5
0.8333333333333334,5
0.9166666666666666,7
1,7
1.0833333333333333,8
1.1666666666666667,8
1.25,8
1.3333333333333333,8
1.4166666666666667,8
1.5,8
1.5833333333333333,9
1.6666666666666667,9
1.75,11
1.8333333333333333,10
1.9166666666666667,11
2,10
2.0833333333333335,11
2.1666666666666665,12
2.25,12
2.3333333333333335,12
2.4166666666666665,12
2.5,17
2.5833333333333335,17
2.6666666666666665,18
2.75,18
2.8333333333333335,21
2.9166666666666665,17
3,19
3.0833333333333335,19
3.1666666666666665,19
3.25,22
3.3333333333333335,19
3.4166666666666665,19
3.5,21
3.5833333333333335,21
3.6666666666666665,21
3.75,22
3.8333333333333335,24
3.9166666666666665,23
4,22
4.083333333333333,24
4.166666666666667,24
4.25,24
4.333333333333333,23
4.416666666666667,25
4.5,26
4.583333333333333,27
4.666666666666667,24
4.75,26
4.833333333333333,23
4.916666666666667,24
5,26
5.083333333333333,25
5.166666666666667,28
5.25,26
5.333333333333333,26
5.416666666666667,25
5.5,25
5.583333333333333,26
5.666666666666667,26
5.75,27
5.833333333333333,26
5.916666666666667,28
6,29
6.083333333333333,29
6.166666666666667,29
6.25,31
6.333333333333333,29
6.416666666666667,30
6.5,28
6.583333333333333,29
6.666666666666667,29
6.75,28
6.833333333333333,27
6.916666666666667,29
7,28
7.083333333333333,28
7.166666666666667,29
7.25,31
7.333333333333333,30
7.416666666666667,27
7.5,28
7.583333333333333,28
7.666666666666667,31
7.75,28
7.833333333333333,31
7.916666666666667,32
8,30
8.083333333333334,32
8.166666666666666,31
8.25,31
8.333333333333334,32
8.416666666666666,29
8.5,32
8.583333333333334,32
8.666666666666666,34
8.75,35
8.833333333333334,31
8.916666666666666,32
9,35
9.083333333333334,37
9.166666666666666,31
9.25,33
9.333333333333334,34
9.416666666666666,35
9.5,33
9.583333333333334,35
9.666666666666666,39
9.75,36
9.833333333333334,35
9.916666666666666,34
10,39
10.083333333333334,34
10.166666666666666,38
10.25,39
10.333333333333334,36
10.416666666666666,37
10.5,40
10.583333333333334,37
10.666666666666666,37
10.75,35
10.833333333333334,35
10.916666666666666,36
11,34
11.083333333333334,38
11.166666666666666,37
11.25,37
11.333333333333334,39
11.416666666666666,36
11.5,37
11.583333333333334,37
11.666666666666666,38
11.75,34
11.833333333333334,35
11.916666666666666,36
12,38
12.083333333333334,39
12.166666666666666,37
12.25,37
12.333333333333334,35
12.416666666666666,35
12.5,38
12.583333333333334,38
12.666666666666666,41
12.75,37
12.833333333333334,38
12.916666666666666,41
13,40
13.083333333333334,38
13.166666666666666,40
13.25,36
13.333333333333334,36
13.416666666666666,40
13.5,39
13.583333333333334,40
13.666666666666666,42
13.75,39
13.833333333333334,39
13.916666666666666,41
14,39
14.083333333333334,41
14.166666666666666,40
14.25,40
14.333333333333334,40
14.416666666666666,39
14.5,41
14.583333333333334,40
14.666666666666666,40
14.75,38
14.833333333333334,42
14.916666666666666,41
15,40
15.083333333333334,42
15.166666666666666,38
15.25,40
15.333333333333334,38
15.416666666666666,41
15.5,37
15.583333333333334,44
15.666666666666666,44
15.75,38
15.833333333333334,43
15.916666666666666,43
16,45
16.083333333333332,43
16.166666666666668,45
16.25,39
16.333333333333332,40
16.416666666666668,41
16.5,45
16.583333333333332,45
16.666666666666668,42
16.75,44
16.833333333333332,46
16.916666666666668,42
17,44
17.083333333333332,42
17.166666666666668,44
17.25,48
17.333333333333332,42
17.416666666666668,48
17.5,42
17.583333333333332,45
17.666666666666668,42
17.75,47
17.833333333333332,49
17.916666666666668,51
18,45
18.083333333333332,50
18.166666666666668,44
18.25,50
18.333333333333332,46
18.416666666666668,43
18.5,48
18.583333333333332,46
18.666666666666668,45
18.75,46
18.833333333333332,52
18.916666666666668,51
19,47
19.083333333333332,50
19.166666666666668,47
19.25,49
19.333333333333332,49
19.416666666666668,48
19.5,47
19.583333333333332,46
19.666666666666668,49
19.75,49
19.833333333333332,49
19.916666666666668,51
20,50
20.083333333333332,48
20.166666666666668,47
20.25,47
20.333333333333332,52
20.416666666666668,48
20.5,49
20.583333333333332,51
20.666666666666668,49
20.75,50
20.833333333333332,47
20.916666666666668,49
21,46
21.083333333333332,47
21.166666666666668,46
21.25,47
21.333333333333332,48
21.416666666666668,50
21.5,51
21.583333333333332,51
21.666666666666668,50
21.75,53
21.833333333333332,49
21.916666666666668,49
22,49
22.083333333333332,48
22.166666666666668,51
22.25,50
22.333333333333332,53
22.416666666666668,50
22.5,49
22.583333333333332,49
22.666666666666668,50
22.75,48
22.833333333333332,52
22.916666666666668,54
23,49
23.083333333333332,51
23.166666666666668,52
23.25,50
23.333333333333332,53
23.416666666666668,55
23.5,54
23.583333333333332,52
23.666666666666668,53
23.75,54
23.833333333333332,50
23.916666666666668,51
24,51
24.083333333333332,53
24.166666666666668,54
24.25,54
24.333333333333332,51
24.416666666666668,50
24.5,50
24.583333333333332,50
24.666666666666668,50
24.75,50
24.833333333333332,51
24.916666666666668,52
25,51
25.083333333333332,52
25.166666666666668,51
25.25,51
25.333333333333332,53
25.416666666666668,54
25.5,52
25.583333333333332,48
25.666666666666668,53
25.75,53
25.833333333333332,51
25.916666666666668,50
26,53
26.083333333333332,50
26.166666666666668,51
26.25,52
26.333333333333332,52
26.416666666666668,52
26.5,53
26.583333333333332,51
26.666666666666668,53
26.75,53
26.833333333333332,52
26.916666666666668,54
27,54
27.083333333333332,54
27.166666666666668,51
27.25,54
27.333333333333332,53
27.416666666666668,55
27.5,53
27.583333333333332,53
27.666666666666668,50
27.75,54
27.833333333333332,55
27.916666666666668,54
28,53
28.083333333333332,56
28.166666666666668,57
28.25,51
28.333333333333332,51
28.416666666666668,55
28.5,51
28.583333333333332,51
28.666666666666668,51
28.75,51
28.833333333333332,53
28.916666666666668,55
29,53
29.083333333333332,56
29.166666666666668,52
29.25,52
29.333333333333332,51
29.416666666666668,51
29.5,57
29.583333333333332,52
29.666666666666668,57
29.75,52
29.833333333333332,54
29.916666666666668,53
30,50
30.083333333333332,55
30.166666666666668,50
30.25,51
30.333333333333332,55
30.416666666666668,53
30.5,52
30.583333333333332,52
30.666666666666668,53
30.75,55
30.833333333333332,52
30.916666666666668,52
31,54
31.083333333333332,50
31.166666666666668,53
31.25,52
31.333333333333332,53
31.416666666666668,54
31.5,53
31.583333333333332,55
31.666666666666668,52
31.75,55
31.833333333333332,55
31.916666666666668,55
32,51
32.083333333333336,55
32.166666666666664,51
32.25,55
32.333333333333336,55
32.416666666666664,54
32.5,56
32.583333333333336,59
32.666666666666664,54
32.75,55
32.833333333333336,58
32.916666666666664,59
33,54
33.083333333333336,55
33.166666666666664,54
33.25,54
33.333333333333336,55
33.416666666666664,53
33.5,56
33.583333333333336,57
33.666666666666664,54
33.75,52
33.833333333333336,57
33.916666666666664,54
34,58
34.083333333333336,54
34.166666666666664,55
34.25,51
34.333333333333336,55
34.416666666666664,57
34.5,56
34.583333333333336,54
34.666666666666664,56
34.75,54
34.833333333333336,54
34.916666666666664,56
35,58
35.083333333333336,53
35.166666666666664,55
35.25,54
35.333333333333336,55
35.416666666666664,56
35.5,55
35.583333333333336,56
35.666666666666664,56
35.75,56
35.833333333333336,56
35.916666666666664,52
36,54
36.083333333333336,54
36.166666666666664,55
36.25,53
36.333333333333336,56
36.416666666666664,59
36.5,55
36.583333333333336,51
36.666666666666664,59
36.75,55
36.833333333333336,57
36.916666666666664,53
37,59
37.083333333333336,55
37.166666666666664,53
37.25,56
37.333333333333336,54
37.416666666666664,57
37.5,55
37.583333333333336,56
37.666666666666664,55
37.75,55
37.833333333333336,57
37.916666666666664,57
38,59
38.083333333333336,58
38.166666666666664,56
38.25,59
38.333333333333336,57
38.416666666666664,56
38.5,59
38.583333333333336,54
38.666666666666664,56
38.75,57
38.833333333333336,55
38.916666666666664,56
39,57
39.083333333333336,58
