"Hours since thread went live","One Piece - Episode 1071 discussion"
0,4
0,15
0.08333333333333333,37
0.16666666666666666,67
0.25,101
0.3333333333333333,139
0.4166666666666667,185
0.5,225
0.5833333333333334,290
0.6666666666666666,340
0.75,398
0.8333333333333334,470
0.9166666666666666,513
1,566
1.0833333333333333,611
1.1666666666666667,657
1.25,700
1.3333333333333333,744
1.4166666666666667,784
1.5,813
1.5833333333333333,852
1.6666666666666667,880
1.75,922
1.8333333333333333,959
1.9166666666666667,993
2,1028
2.0833333333333335,1056
2.1666666666666665,1086
2.25,1112
2.3333333333333335,1146
2.4166666666666665,1161
2.5,1195
2.5833333333333335,1221
2.6666666666666665,1242
2.75,1258
2.8333333333333335,1276
2.9166666666666665,1299
3,1317
3.0833333333333335,1340
3.1666666666666665,1375
3.25,1387
3.3333333333333335,1402
3.4166666666666665,1429
3.5,1442
3.5833333333333335,1453
3.6666666666666665,1472
3.75,1491
3.8333333333333335,1509
3.9166666666666665,1522
4,1535
4.083333333333333,1558
4.166666666666667,1575
4.25,1599
4.333333333333333,1614
4.416666666666667,1625
4.5,1644
4.583333333333333,1672
4.666666666666667,1682
4.75,1692
4.833333333333333,1697
4.916666666666667,1703
5,1712
5.083333333333333,1726
5.166666666666667,1748
5.25,1766
5.333333333333333,1778
5.416666666666667,1796
5.5,1804
5.583333333333333,1830
5.666666666666667,1846
5.75,1862
5.833333333333333,1876
5.916666666666667,1889
6,1893
6.083333333333333,1901
6.166666666666667,1921
6.25,1936
6.333333333333333,1952
6.416666666666667,1974
6.5,1981
6.583333333333333,2004
6.666666666666667,2011
6.75,2015
6.833333333333333,2030
6.916666666666667,2033
7,2048
7.083333333333333,2068
7.166666666666667,2082
7.25,2094
7.333333333333333,2110
7.416666666666667,2116
7.5,2134
7.583333333333333,2142
7.666666666666667,2148
7.75,2165
7.833333333333333,2177
7.916666666666667,2187
8,2194
8.083333333333334,2205
8.166666666666666,2216
8.25,2231
8.333333333333334,2239
8.416666666666666,2254
8.5,2265
8.583333333333334,2271
8.666666666666666,2274
8.75,2284
8.833333333333334,2287
8.916666666666666,2294
9,2304
9.083333333333334,2310
9.166666666666666,2330
9.25,2333
9.333333333333334,2346
9.416666666666666,2354
9.5,2362
9.583333333333334,2371
9.666666666666666,2380
9.75,2397
9.833333333333334,2405
9.916666666666666,2410
10,2418
10.083333333333334,2424
10.166666666666666,2435
10.25,2438
10.333333333333334,2443
10.416666666666666,2454
10.5,2471
10.583333333333334,2480
10.666666666666666,2491
10.75,2503
10.833333333333334,2511
10.916666666666666,2518
11,2525
11.083333333333334,2535
11.166666666666666,2540
11.25,2544
11.333333333333334,2555
11.416666666666666,2572
11.5,2580
11.583333333333334,2584
11.666666666666666,2589
11.75,2601
11.833333333333334,2615
11.916666666666666,2630
12,2633
12.083333333333334,2634
12.166666666666666,2646
12.25,2662
12.333333333333334,2665
12.416666666666666,2672
