"Hours since thread went live","Unnamed Memory - Episode 8 discussion"
0,1
0.08333333333333333,2
0.16666666666666666,3
0.25,5
0.3333333333333333,5
0.4166666666666667,6
0.5,6
0.5833333333333334,7
0.6666666666666666,7
0.75,8
0.8333333333333334,9
0.9166666666666666,10
1,11
1.0833333333333333,15
1.1666666666666667,16
1.25,16
1.3333333333333333,17
1.4166666666666667,20
1.5,19
1.5833333333333333,18
1.6666666666666667,19
1.75,26
1.8333333333333333,28
1.9166666666666667,28
2,26
2.0833333333333335,28
2.1666666666666665,29
2.25,33
2.3333333333333335,33
2.4166666666666665,36
2.5,35
2.5833333333333335,37
2.6666666666666665,36
2.75,40
2.8333333333333335,41
2.9166666666666665,38
3,45
3.0833333333333335,41
3.1666666666666665,41
3.25,44
3.3333333333333335,46
3.4166666666666665,45
3.5,48
3.5833333333333335,46
3.6666666666666665,49
3.75,47
3.8333333333333335,49
3.9166666666666665,50
4,49
4.083333333333333,51
4.166666666666667,53
4.25,56
4.333333333333333,54
4.416666666666667,52
4.5,58
4.583333333333333,57
4.666666666666667,57
4.75,59
4.833333333333333,62
4.916666666666667,63
5,61
5.083333333333333,63
5.166666666666667,70
5.25,67
5.333333333333333,75
5.416666666666667,73
5.5,72
5.583333333333333,75
5.666666666666667,76
5.75,80
5.833333333333333,79
5.916666666666667,77
6,77
6.083333333333333,84
6.166666666666667,78
6.25,81
6.333333333333333,85
6.416666666666667,82
6.5,81
6.583333333333333,83
6.666666666666667,79
6.75,84
6.833333333333333,81
6.916666666666667,83
7,85
7.083333333333333,79
7.166666666666667,81
7.25,79
7.333333333333333,78
7.416666666666667,77
7.5,81
7.583333333333333,80
7.666666666666667,78
7.75,81
7.833333333333333,77
7.916666666666667,79
8,73
8.083333333333334,73
8.166666666666666,75
8.25,73
8.333333333333334,69
8.416666666666666,66
8.5,71
8.583333333333334,67
8.666666666666666,74
8.75,74
8.833333333333334,72
8.916666666666666,72
9,71
9.083333333333334,70
9.166666666666666,76
9.25,75
9.333333333333334,78
9.416666666666666,76
9.5,74
9.583333333333334,79
9.666666666666666,81
9.75,79
9.833333333333334,80
9.916666666666666,80
10,77
10.083333333333334,81
10.166666666666666,81
10.25,81
10.333333333333334,81
10.416666666666666,80
10.5,80
10.583333333333334,82
10.666666666666666,79
10.75,80
10.833333333333334,82
10.916666666666666,85
11,84
11.083333333333334,87
11.166666666666666,82
11.25,86
11.333333333333334,81
11.416666666666666,88
11.5,90
11.583333333333334,87
11.666666666666666,90
11.75,89
11.833333333333334,86
11.916666666666666,88
12,86
12.083333333333334,88
12.166666666666666,87
12.25,92
12.333333333333334,86
12.416666666666666,90
12.5,91
12.583333333333334,87
12.666666666666666,87
12.75,90
12.833333333333334,88
12.916666666666666,91
13,94
13.083333333333334,93
13.166666666666666,92
13.25,91
13.333333333333334,91
13.416666666666666,96
13.5,91
13.583333333333334,92
13.666666666666666,94
13.75,93
13.833333333333334,95
13.916666666666666,94
14,97
14.083333333333334,99
14.166666666666666,96
14.25,94
14.333333333333334,94
14.416666666666666,95
14.5,97
14.583333333333334,94
14.666666666666666,95
14.75,101
14.833333333333334,95
14.916666666666666,98
15,99
15.083333333333334,99
15.166666666666666,101
15.25,98
15.333333333333334,100
15.416666666666666,100
15.5,100
15.583333333333334,99
15.666666666666666,100
15.75,98
15.833333333333334,93
15.916666666666666,94
16,92
16.083333333333332,94
16.166666666666668,92
16.25,89
16.333333333333332,91
16.416666666666668,92
16.5,93
16.583333333333332,94
16.666666666666668,91
16.75,93
16.833333333333332,92
16.916666666666668,96
17,92
17.083333333333332,90
17.166666666666668,93
17.25,90
17.333333333333332,95
17.416666666666668,93
17.5,93
17.583333333333332,95
17.666666666666668,96
17.75,93
17.833333333333332,92
17.916666666666668,90
18,96
18.083333333333332,97
18.166666666666668,93
18.25,94
18.333333333333332,96
18.416666666666668,94
18.5,95
18.583333333333332,95
18.666666666666668,93
18.75,92
18.833333333333332,97
18.916666666666668,99
19,97
19.083333333333332,97
19.166666666666668,99
19.25,95
19.333333333333332,97
19.416666666666668,93
19.5,94
19.583333333333332,95
19.666666666666668,96
19.75,96
19.833333333333332,94
19.916666666666668,95
20,94
20.083333333333332,95
20.166666666666668,94
20.25,97
20.333333333333332,96
20.416666666666668,94
20.5,98
20.583333333333332,97
20.666666666666668,97
20.75,92
20.833333333333332,96
20.916666666666668,97
21,98
21.083333333333332,93
21.166666666666668,92
21.25,97
21.333333333333332,97
21.416666666666668,95
21.5,98
21.583333333333332,95
21.666666666666668,96
21.75,95
21.833333333333332,97
