"Hours since thread went live","Jujutsu Kaisen Season 2 - Episode 20 discussion"
0,5
0.08333333333333333,21
0.16666666666666666,51
0.25,71
0.3333333333333333,97
0.4166666666666667,144
0.5,193
0.5833333333333334,239
0.6666666666666666,286
0.75,336
0.8333333333333334,393
0.9166666666666666,437
1,478
1.0833333333333333,513
1.1666666666666667,554
1.25,592
1.3333333333333333,637
1.4166666666666667,682
1.5,742
1.5833333333333333,797
1.6666666666666667,849
1.75,899
1.8333333333333333,946
1.9166666666666667,992
2,1038
2.0833333333333335,1074
2.1666666666666665,1103
2.25,1142
2.3333333333333335,1187
2.4166666666666665,1217
2.5,1246
2.5833333333333335,1287
2.6666666666666665,1313
2.75,1354
2.8333333333333335,1392
2.9166666666666665,1427
3,1452
3.0833333333333335,1476
3.1666666666666665,1523
3.25,1550
3.3333333333333335,1577
3.4166666666666665,1611
3.5,1636
3.5833333333333335,1655
3.6666666666666665,1687
3.75,1726
3.8333333333333335,1750
3.9166666666666665,1779
4,1802
4.083333333333333,1834
4.166666666666667,1859
4.25,1892
4.333333333333333,1932
4.416666666666667,1959
4.5,1984
4.583333333333333,2014
4.666666666666667,2052
4.75,2082
4.833333333333333,2110
4.916666666666667,2128
5,2140
5.083333333333333,2176
5.166666666666667,2207
5.25,2220
5.333333333333333,2246
5.416666666666667,2266
5.5,2287
5.583333333333333,2313
5.666666666666667,2327
5.75,2348
5.833333333333333,2360
5.916666666666667,2377
6,2396
6.083333333333333,2416
6.166666666666667,2441
6.25,2471
6.333333333333333,2501
6.416666666666667,2517
6.5,2538
6.583333333333333,2552
6.666666666666667,2583
6.75,2597
6.833333333333333,2608
6.916666666666667,2627
7,2648
7.083333333333333,2667
7.166666666666667,2690
7.25,2703
7.333333333333333,2716
7.416666666666667,2737
7.5,2745
7.583333333333333,2762
7.666666666666667,2781
7.75,2802
7.833333333333333,2821
7.916666666666667,2834
8,2843
8.083333333333334,2853
8.166666666666666,2871
8.25,2882
8.333333333333334,2898
