"Hours since thread went live","The Fable - Episode 6 discussion"
23.416666666666668,199
23.5,202
23.583333333333332,196
23.666666666666668,197
23.75,199
23.833333333333332,198
23.916666666666668,202
24,204
24.083333333333332,204
24.166666666666668,199
24.25,202
24.333333333333332,198
24.416666666666668,201
24.5,201
24.583333333333332,202
24.666666666666668,203
24.75,200
24.833333333333332,203
24.916666666666668,201
25,205
25.083333333333332,202
25.166666666666668,204
25.25,201
25.333333333333332,207
25.416666666666668,204
25.5,202
25.583333333333332,208
25.666666666666668,205
25.75,205
25.833333333333332,205
25.916666666666668,206
26,202
26.083333333333332,204
26.166666666666668,203
26.25,204
26.333333333333332,207
26.416666666666668,205
26.5,206
26.583333333333332,206
26.666666666666668,209
26.75,206
26.833333333333332,210
26.916666666666668,205
27,206
27.083333333333332,204
27.166666666666668,210
27.25,209
27.333333333333332,213
27.416666666666668,209
27.5,208
27.583333333333332,206
27.666666666666668,208
27.75,209
27.833333333333332,207
27.916666666666668,209
28,208
28.083333333333332,209
28.166666666666668,210
28.25,213
28.333333333333332,211
28.416666666666668,210
28.5,213
28.583333333333332,206
28.666666666666668,208
28.75,208
28.833333333333332,214
28.916666666666668,210
29,211
29.083333333333332,211
29.166666666666668,213
29.25,209
29.333333333333332,211
29.416666666666668,211
29.5,210
29.583333333333332,213
29.666666666666668,209
29.75,211
29.833333333333332,213
29.916666666666668,210
30,211
30.083333333333332,213
30.166666666666668,211
30.25,213
30.333333333333332,211
30.416666666666668,211
30.5,210
30.583333333333332,211
30.666666666666668,214
30.75,210
30.833333333333332,210
30.916666666666668,212
31,209
31.083333333333332,215
31.166666666666668,209
31.25,212
31.333333333333332,212
31.416666666666668,208
31.5,212
31.583333333333332,214
31.666666666666668,209
31.75,208
31.833333333333332,214
31.916666666666668,209
32,214
32.083333333333336,209
32.166666666666664,212
32.25,216
32.333333333333336,213
32.416666666666664,213
32.5,214
32.583333333333336,215
32.666666666666664,212
32.75,212
32.833333333333336,209
32.916666666666664,213
33,213
33.083333333333336,213
33.166666666666664,211
33.25,213
33.333333333333336,215
33.416666666666664,214
33.5,211
33.583333333333336,212
33.666666666666664,212
33.75,213
33.833333333333336,217
33.916666666666664,216
34,212
34.083333333333336,213
34.166666666666664,213
34.25,215
34.333333333333336,214
34.416666666666664,215
34.5,216
34.583333333333336,217
34.666666666666664,211
34.75,218
34.833333333333336,216
34.916666666666664,216
35,214
35.083333333333336,212
35.166666666666664,218
35.25,214
35.333333333333336,213
35.416666666666664,215
35.5,212
35.583333333333336,216
35.666666666666664,216
35.75,216
35.833333333333336,213
35.916666666666664,213
36,212
36.083333333333336,221
36.166666666666664,216
36.25,216
36.333333333333336,218
36.416666666666664,222
36.5,218
36.583333333333336,215
36.666666666666664,219
36.75,216
36.833333333333336,215
36.916666666666664,216
37,221
37.083333333333336,218
37.166666666666664,218
37.25,217
37.333333333333336,217
37.416666666666664,218
37.5,217
37.583333333333336,218
37.666666666666664,221
37.75,219
37.833333333333336,216
37.916666666666664,220
38,220
38.083333333333336,225
38.166666666666664,222
38.25,219
38.333333333333336,221
38.416666666666664,221
38.5,219
38.583333333333336,223
38.666666666666664,221
38.75,220
38.833333333333336,225
38.916666666666664,224
39,224
39.083333333333336,222
39.166666666666664,224
39.25,219
39.333333333333336,219
39.416666666666664,220
39.5,218
39.583333333333336,220
39.666666666666664,217
39.75,223
39.833333333333336,221
39.916666666666664,220
40,218
40.083333333333336,218
40.166666666666664,218
40.25,221
40.333333333333336,220
40.416666666666664,221
40.5,219
40.583333333333336,223
40.666666666666664,220
40.75,223
40.833333333333336,221
40.916666666666664,224
41,218
41.083333333333336,225
41.166666666666664,219
41.25,220
41.333333333333336,218
41.416666666666664,221
41.5,218
41.583333333333336,222
41.666666666666664,221
41.75,221
41.833333333333336,223
41.916666666666664,222
42,220
42.083333333333336,221
42.166666666666664,217
42.25,224
42.333333333333336,219
42.416666666666664,222
42.5,223
42.583333333333336,218
42.666666666666664,223
42.75,222
42.833333333333336,219
42.916666666666664,223
43,222
43.083333333333336,224
43.166666666666664,219
43.25,221
43.333333333333336,223
43.416666666666664,221
43.5,221
43.583333333333336,224
43.666666666666664,224
43.75,224
43.833333333333336,225
43.916666666666664,222
44,225
44.083333333333336,224
44.166666666666664,223
44.25,225
44.333333333333336,226
44.416666666666664,226
44.5,226
44.583333333333336,222
44.666666666666664,224
44.75,226
44.833333333333336,226
44.916666666666664,223
45,227
45.083333333333336,221
45.166666666666664,224
45.25,223
45.333333333333336,222
45.416666666666664,224
45.5,224
45.583333333333336,223
45.666666666666664,222
45.75,224
45.833333333333336,225
45.916666666666664,223
46,223
46.083333333333336,226
46.166666666666664,225
46.25,224
46.333333333333336,227
46.416666666666664,226
46.5,227
46.583333333333336,226
46.666666666666664,224
46.75,222
46.833333333333336,225
46.916666666666664,222
47,223
47.083333333333336,225
47.166666666666664,222
47.25,224
47.333333333333336,224
47.416666666666664,223
47.5,221
47.583333333333336,225
47.666666666666664,224
47.75,226
47.833333333333336,222
47.916666666666664,226
