"Hours since thread went live","Beyblade X - Episode 30 discussion"
39.166666666666664,3
39.25,1
39.333333333333336,2
39.416666666666664,3
39.5,3
39.583333333333336,3
39.666666666666664,3
39.75,4
39.833333333333336,2
39.916666666666664,4
40,4
40.083333333333336,1
40.166666666666664,3
40.25,3
40.333333333333336,2
40.416666666666664,2
40.5,3
40.583333333333336,3
40.666666666666664,2
40.75,1
40.833333333333336,4
40.916666666666664,2
41,1
41.083333333333336,3
41.166666666666664,2
41.25,5
41.333333333333336,4
41.416666666666664,3
41.5,2
41.583333333333336,4
41.666666666666664,3
41.75,4
41.833333333333336,2
41.916666666666664,5
42,2
42.083333333333336,4
42.166666666666664,4
42.25,2
42.333333333333336,4
42.416666666666664,4
42.5,5
42.583333333333336,3
42.666666666666664,3
42.75,2
42.833333333333336,3
42.916666666666664,3
43,1
43.083333333333336,3
43.166666666666664,4
43.25,2
43.333333333333336,3
43.416666666666664,3
43.5,3
43.583333333333336,4
43.666666666666664,5
43.75,3
43.833333333333336,5
43.916666666666664,2
44,4
44.083333333333336,4
44.166666666666664,3
44.25,2
44.333333333333336,2
44.416666666666664,4
44.5,1
44.583333333333336,5
44.666666666666664,4
44.75,2
44.833333333333336,3
44.916666666666664,3
45,3
45.083333333333336,5
45.166666666666664,5
45.25,5
45.333333333333336,2
45.416666666666664,4
45.5,5
45.583333333333336,2
45.666666666666664,5
45.75,2
45.833333333333336,1
45.916666666666664,4
46,2
46.083333333333336,1
46.166666666666664,2
46.25,2
46.333333333333336,4
46.416666666666664,2
46.5,4
46.583333333333336,3
46.666666666666664,2
46.75,2
46.833333333333336,5
46.916666666666664,3
47,3
47.083333333333336,2
47.166666666666664,4
47.25,2
47.333333333333336,3
47.416666666666664,2
47.5,3
47.583333333333336,3
47.666666666666664,4
47.75,1
47.833333333333336,3
47.916666666666664,5
