"Hours since thread went live","Highspeed Étoile - Episode 7 discussion"
35.583333333333336,37
35.666666666666664,37
35.75,40
35.833333333333336,38
35.916666666666664,43
36,42
36.083333333333336,40
36.166666666666664,36
36.25,37
36.333333333333336,36
36.416666666666664,38
36.5,38
36.583333333333336,36
36.666666666666664,36
36.75,40
36.833333333333336,37
36.916666666666664,35
37,38
37.083333333333336,42
37.166666666666664,42
37.25,41
37.333333333333336,36
37.416666666666664,38
37.5,36
37.583333333333336,38
37.666666666666664,42
37.75,36
37.833333333333336,38
37.916666666666664,42
38,43
38.083333333333336,37
38.166666666666664,43
38.25,40
38.333333333333336,35
38.416666666666664,36
38.5,40
38.583333333333336,38
38.666666666666664,38
38.75,39
38.833333333333336,38
38.916666666666664,40
39,39
39.083333333333336,39
39.166666666666664,40
39.25,41
39.333333333333336,37
39.416666666666664,41
39.5,39
39.583333333333336,40
39.666666666666664,36
39.75,39
39.833333333333336,35
39.916666666666664,40
40,38
40.083333333333336,41
40.166666666666664,43
40.25,39
40.333333333333336,38
40.416666666666664,39
40.5,35
40.583333333333336,35
40.666666666666664,38
40.75,39
40.833333333333336,39
40.916666666666664,43
41,39
41.083333333333336,39
41.166666666666664,42
41.25,43
41.333333333333336,38
41.416666666666664,37
41.5,37
41.583333333333336,43
41.666666666666664,40
41.75,39
41.833333333333336,43
41.916666666666664,39
42,39
42.083333333333336,42
42.166666666666664,38
42.25,38
42.333333333333336,40
42.416666666666664,36
42.5,39
42.583333333333336,42
42.666666666666664,43
42.75,40
42.833333333333336,40
42.916666666666664,39
43,37
43.083333333333336,38
43.166666666666664,42
43.25,38
43.333333333333336,37
43.416666666666664,40
43.5,39
43.583333333333336,40
43.666666666666664,40
43.75,36
43.833333333333336,39
43.916666666666664,35
44,42
44.083333333333336,40
44.166666666666664,37
44.25,40
44.333333333333336,36
44.416666666666664,39
44.5,36
44.583333333333336,43
44.666666666666664,39
44.75,38
44.833333333333336,40
44.916666666666664,39
45,39
45.083333333333336,38
45.166666666666664,41
45.25,42
45.333333333333336,40
45.416666666666664,37
45.5,41
45.583333333333336,42
45.666666666666664,40
45.75,38
45.833333333333336,40
45.916666666666664,38
46,39
46.083333333333336,38
46.166666666666664,38
46.25,40
46.333333333333336,36
46.416666666666664,41
46.5,37
46.583333333333336,39
46.666666666666664,43
46.75,40
46.833333333333336,37
46.916666666666664,39
47,40
47.083333333333336,41
47.166666666666664,37
47.25,35
47.333333333333336,39
47.416666666666664,37
47.5,37
47.583333333333336,40
47.666666666666664,40
47.75,41
47.833333333333336,40
47.916666666666664,42
