"Hours since thread went live","Yuru Camp△ Season 3 • Laid-Back Camp Season 3 - Episode 4 discussion"
23.083333333333332,683
23.166666666666668,681
23.25,675
23.333333333333332,685
23.416666666666668,683
23.5,686
23.583333333333332,681
23.666666666666668,687
23.75,681
23.833333333333332,687
23.916666666666668,688
24,686
24.083333333333332,688
24.166666666666668,691
24.25,693
24.333333333333332,689
24.416666666666668,694
24.5,696
24.583333333333332,688
24.666666666666668,694
24.75,691
24.833333333333332,691
24.916666666666668,698
25,691
25.083333333333332,693
25.166666666666668,698
25.25,700
25.333333333333332,696
25.416666666666668,701
25.5,700
25.583333333333332,695
25.666666666666668,696
25.75,699
25.833333333333332,700
25.916666666666668,696
26,701
26.083333333333332,699
26.166666666666668,698
26.25,704
26.333333333333332,703
26.416666666666668,704
26.5,697
26.583333333333332,706
26.666666666666668,699
26.75,702
26.833333333333332,706
26.916666666666668,704
27,701
27.083333333333332,705
27.166666666666668,708
27.25,708
27.333333333333332,704
27.416666666666668,708
27.5,711
27.583333333333332,707
27.666666666666668,709
27.75,710
27.833333333333332,707
27.916666666666668,705
28,709
28.083333333333332,712
28.166666666666668,717
28.25,714
28.333333333333332,710
28.416666666666668,714
28.5,715
28.583333333333332,713
28.666666666666668,711
28.75,720
28.833333333333332,721
28.916666666666668,711
29,716
29.083333333333332,722
29.166666666666668,714
29.25,718
29.333333333333332,716
29.416666666666668,715
29.5,713
29.583333333333332,717
29.666666666666668,720
29.75,714
29.833333333333332,721
29.916666666666668,723
30,715
30.083333333333332,722
30.166666666666668,721
30.25,719
30.333333333333332,718
30.416666666666668,727
30.5,727
30.583333333333332,729
30.666666666666668,727
30.75,729
30.833333333333332,725
30.916666666666668,729
31,731
31.083333333333332,728
31.166666666666668,726
31.25,726
31.333333333333332,730
31.416666666666668,730
31.5,724
31.583333333333332,732
31.666666666666668,730
31.75,727
31.833333333333332,730
31.916666666666668,729
32,727
32.083333333333336,733
32.166666666666664,730
32.25,729
32.333333333333336,732
32.416666666666664,736
32.5,730
32.583333333333336,735
32.666666666666664,740
32.75,734
32.833333333333336,735
32.916666666666664,739
33,736
33.083333333333336,742
33.166666666666664,735
33.25,738
33.333333333333336,734
33.416666666666664,738
33.5,741
33.583333333333336,738
33.666666666666664,737
33.75,739
33.833333333333336,746
33.916666666666664,743
34,738
34.083333333333336,743
34.166666666666664,738
34.25,740
34.333333333333336,737
34.416666666666664,737
34.5,739
34.583333333333336,740
34.666666666666664,746
34.75,745
34.833333333333336,742
34.916666666666664,743
35,740
35.083333333333336,740
35.166666666666664,736
35.25,744
35.333333333333336,741
35.416666666666664,742
35.5,747
35.583333333333336,744
35.666666666666664,748
35.75,743
35.833333333333336,739
35.916666666666664,747
36,745
36.083333333333336,748
36.166666666666664,739
36.25,744
36.333333333333336,745
36.416666666666664,749
36.5,748
36.583333333333336,744
36.666666666666664,742
36.75,748
36.833333333333336,746
36.916666666666664,748
37,746
37.083333333333336,747
37.166666666666664,745
37.25,750
37.333333333333336,752
37.416666666666664,748
37.5,752
37.583333333333336,750
37.666666666666664,747
37.75,745
37.833333333333336,745
37.916666666666664,751
38,748
38.083333333333336,748
38.166666666666664,744
38.25,752
38.333333333333336,750
38.416666666666664,747
38.5,751
38.583333333333336,755
38.666666666666664,745
38.75,752
38.833333333333336,746
38.916666666666664,746
39,754
39.083333333333336,751
39.166666666666664,750
39.25,748
39.333333333333336,743
39.416666666666664,750
39.5,748
39.583333333333336,749
39.666666666666664,746
39.75,751
39.833333333333336,752
39.916666666666664,749
40,747
40.083333333333336,751
40.166666666666664,747
40.25,749
40.333333333333336,751
40.416666666666664,748
40.5,753
40.583333333333336,756
40.666666666666664,746
40.75,751
40.833333333333336,750
40.916666666666664,747
41,754
41.083333333333336,755
41.166666666666664,757
41.25,752
41.333333333333336,749
41.416666666666664,751
41.5,754
41.583333333333336,751
41.666666666666664,750
41.75,757
41.833333333333336,751
41.916666666666664,751
42,753
42.083333333333336,751
42.166666666666664,755
42.25,755
42.333333333333336,752
42.416666666666664,750
42.5,752
42.583333333333336,754
42.666666666666664,753
42.75,748
42.833333333333336,753
42.916666666666664,751
43,753
43.083333333333336,749
43.166666666666664,755
43.25,756
43.333333333333336,750
43.416666666666664,751
43.5,755
43.583333333333336,758
43.666666666666664,761
43.75,750
43.833333333333336,754
43.916666666666664,750
44,757
44.083333333333336,757
44.166666666666664,755
44.25,757
44.333333333333336,756
44.416666666666664,755
44.5,751
44.583333333333336,753
44.666666666666664,756
44.75,761
44.833333333333336,757
44.916666666666664,757
45,757
45.083333333333336,754
45.166666666666664,754
45.25,756
45.333333333333336,760
45.416666666666664,752
45.5,757
45.583333333333336,755
45.666666666666664,756
45.75,755
45.833333333333336,759
45.916666666666664,754
46,758
46.083333333333336,759
46.166666666666664,762
46.25,760
46.333333333333336,760
46.416666666666664,762
46.5,758
46.583333333333336,756
46.666666666666664,761
46.75,760
46.833333333333336,755
46.916666666666664,763
47,753
47.083333333333336,762
47.166666666666664,758
47.25,759
47.333333333333336,762
47.416666666666664,759
47.5,765
47.583333333333336,756
47.666666666666664,757
47.75,764
47.833333333333336,761
47.916666666666664,766
