"Hours since thread went live","Highspeed Étoile - Episode 9 discussion"
0,1
0.08333333333333333,2
0.16666666666666666,3
0.25,4
0.3333333333333333,5
0.4166666666666667,4
0.5,3
0.5833333333333334,3
0.6666666666666666,3
0.75,4
0.8333333333333334,6
0.9166666666666666,4
1,5
1.0833333333333333,5
1.1666666666666667,5
1.25,6
1.3333333333333333,5
1.4166666666666667,6
1.5,8
1.5833333333333333,7
1.6666666666666667,8
1.75,6
1.8333333333333333,7
1.9166666666666667,7
2,10
2.0833333333333335,7
2.1666666666666665,8
2.25,9
2.3333333333333335,9
2.4166666666666665,10
2.5,10
2.5833333333333335,11
2.6666666666666665,11
2.75,10
2.8333333333333335,8
2.9166666666666665,11
3,11
3.0833333333333335,11
3.1666666666666665,12
3.25,10
3.3333333333333335,10
3.4166666666666665,13
3.5,10
3.5833333333333335,13
3.6666666666666665,11
3.75,14
3.8333333333333335,14
3.9166666666666665,12
4,13
4.083333333333333,11
4.166666666666667,13
4.25,13
4.333333333333333,13
4.416666666666667,16
4.5,15
4.583333333333333,13
4.666666666666667,14
4.75,16
4.833333333333333,14
4.916666666666667,14
5,15
5.083333333333333,14
5.166666666666667,16
5.25,16
5.333333333333333,14
5.416666666666667,18
5.5,15
5.583333333333333,17
5.666666666666667,18
5.75,16
5.833333333333333,17
5.916666666666667,20
6,21
6.083333333333333,19
6.166666666666667,20
6.25,21
6.333333333333333,19
6.416666666666667,19
6.5,18
6.583333333333333,18
6.666666666666667,20
6.75,22
6.833333333333333,18
6.916666666666667,19
7,22
7.083333333333333,18
7.166666666666667,20
7.25,22
7.333333333333333,20
7.416666666666667,21
7.5,23
7.583333333333333,23
7.666666666666667,21
7.75,21
7.833333333333333,23
7.916666666666667,22
8,22
8.083333333333334,20
8.166666666666666,22
8.25,20
8.333333333333334,20
8.416666666666666,22
8.5,22
8.583333333333334,20
8.666666666666666,24
8.75,22
8.833333333333334,24
8.916666666666666,25
9,22
9.083333333333334,24
9.166666666666666,25
9.25,23
9.333333333333334,22
9.416666666666666,24
9.5,21
9.583333333333334,25
9.666666666666666,23
9.75,23
9.833333333333334,22
9.916666666666666,22
10,23
10.083333333333334,23
10.166666666666666,22
10.25,21
10.333333333333334,25
10.416666666666666,24
10.5,21
10.583333333333334,23
10.666666666666666,25
10.75,22
10.833333333333334,23
10.916666666666666,25
11,22
11.083333333333334,25
11.166666666666666,23
11.25,23
11.333333333333334,25
11.416666666666666,23
11.5,24
11.583333333333334,23
11.666666666666666,25
11.75,22
11.833333333333334,21
11.916666666666666,23
12,23
12.083333333333334,24
12.166666666666666,25
12.25,24
12.333333333333334,22
12.416666666666666,25
12.5,26
12.583333333333334,22
12.666666666666666,23
12.75,22
12.833333333333334,23
12.916666666666666,25
13,24
13.083333333333334,26
13.166666666666666,23
13.25,23
13.333333333333334,24
13.416666666666666,23
13.5,22
13.583333333333334,25
13.666666666666666,25
13.75,24
13.833333333333334,26
13.916666666666666,26
14,25
14.083333333333334,25
14.166666666666666,25
14.25,25
14.333333333333334,24
14.416666666666666,23
14.5,26
14.583333333333334,25
14.666666666666666,24
14.75,25
14.833333333333334,26
14.916666666666666,27
15,24
15.083333333333334,26
15.166666666666666,24
15.25,23
15.333333333333334,24
15.416666666666666,23
15.5,26
15.583333333333334,25
15.666666666666666,26
15.75,26
15.833333333333334,27
15.916666666666666,26
16,26
16.083333333333332,27
16.166666666666668,28
16.25,26
16.333333333333332,26
16.416666666666668,25
16.5,26
16.583333333333332,26
16.666666666666668,24
16.75,27
16.833333333333332,27
16.916666666666668,27
17,25
17.083333333333332,24
17.166666666666668,28
17.25,29
17.333333333333332,28
17.416666666666668,26
17.5,25
17.583333333333332,26
17.666666666666668,25
17.75,31
17.833333333333332,30
17.916666666666668,24
18,28
18.083333333333332,26
18.166666666666668,28
18.25,26
18.333333333333332,28
18.416666666666668,31
18.5,30
18.583333333333332,30
18.666666666666668,28
18.75,28
18.833333333333332,29
18.916666666666668,25
19,29
19.083333333333332,26
19.166666666666668,26
19.25,27
19.333333333333332,27
19.416666666666668,24
19.5,28
19.583333333333332,30
19.666666666666668,25
19.75,32
19.833333333333332,31
19.916666666666668,28
20,28
20.083333333333332,28
20.166666666666668,26
20.25,28
20.333333333333332,27
20.416666666666668,28
20.5,30
20.583333333333332,31
20.666666666666668,31
20.75,26
20.833333333333332,28
20.916666666666668,31
21,26
21.083333333333332,27
21.166666666666668,29
21.25,26
21.333333333333332,28
21.416666666666668,30
21.5,25
21.583333333333332,26
21.666666666666668,28
21.75,28
21.833333333333332,25
