"Hours since thread went live","Jujutsu Kaisen Season 2 - Episode 11 discussion"
0,6
0,21
0.08333333333333333,49
0.16666666666666666,91
0.25,122
0.3333333333333333,163
0.4166666666666667,205
0.5,244
0.5833333333333334,282
0.6666666666666666,324
0.75,364
0.8333333333333334,396
0.9166666666666666,431
1,475
1.0833333333333333,525
1.1666666666666667,556
1.25,598
1.3333333333333333,623
1.4166666666666667,663
1.5,695
1.5833333333333333,721
1.6666666666666667,752
1.75,781
1.8333333333333333,814
1.9166666666666667,849
2,862
2.0833333333333335,897
2.1666666666666665,920
2.25,964
2.3333333333333335,983
2.4166666666666665,1026
2.5,1044
2.5833333333333335,1073
2.6666666666666665,1102
2.75,1128
2.8333333333333335,1147
2.9166666666666665,1167
3,1196
3.0833333333333335,1218
3.1666666666666665,1240
3.25,1258
3.3333333333333335,1280
3.4166666666666665,1320
3.5,1347
3.5833333333333335,1377
3.6666666666666665,1397
3.75,1419
3.8333333333333335,1440
3.9166666666666665,1462
4,1499
4.083333333333333,1507
4.166666666666667,1524
4.25,1546
4.333333333333333,1562
4.416666666666667,1585
4.5,1603
4.583333333333333,1615
4.666666666666667,1626
4.75,1654
4.833333333333333,1668
4.916666666666667,1689
5,1709
5.083333333333333,1723
5.166666666666667,1741
5.25,1761
5.333333333333333,1770
5.416666666666667,1788
5.5,1805
5.583333333333333,1823
5.666666666666667,1831
5.75,1856
5.833333333333333,1862
5.916666666666667,1880
6,1892
6.083333333333333,1908
6.166666666666667,1914
6.25,1946
6.333333333333333,1954
6.416666666666667,1966
6.5,1986
6.583333333333333,2006
6.666666666666667,2023
6.75,2045
6.833333333333333,2054
6.916666666666667,2069
7,2083
7.083333333333333,2100
7.166666666666667,2112
7.25,2124
7.333333333333333,2131
7.416666666666667,2151
7.5,2154
7.583333333333333,2168
7.666666666666667,2178
7.75,2190
7.833333333333333,2209
7.916666666666667,2229
8,2239
8.083333333333334,2247
8.166666666666666,2259
8.25,2268
8.333333333333334,2285
8.416666666666666,2297
8.5,2309
8.583333333333334,2322
8.666666666666666,2332
8.75,2348
8.833333333333334,2358
8.916666666666666,2373
9,2380
9.083333333333334,2398
9.166666666666666,2411
9.25,2413
9.333333333333334,2421
9.416666666666666,2434
9.5,2444
9.583333333333334,2453
9.666666666666666,2459
9.75,2467
9.833333333333334,2478
9.916666666666666,2487
10,2495
10.083333333333334,2508
10.166666666666666,2509
10.25,2525
10.333333333333334,2537
10.416666666666666,2543
10.5,2555
10.583333333333334,2562
10.666666666666666,2579
10.75,2585
10.833333333333334,2595
10.916666666666666,2612
11,2627
11.083333333333334,2642
11.166666666666666,2651
11.25,2661
11.333333333333334,2668
11.416666666666666,2681
11.5,2692
11.583333333333334,2691
11.666666666666666,2700
11.75,2706
11.833333333333334,2713
11.916666666666666,2720
12,2719
12.083333333333334,2729
12.166666666666666,2749
12.25,2745
12.333333333333334,2767
12.416666666666666,2767
12.5,2778
12.583333333333334,2789
12.666666666666666,2785
12.75,2799
12.833333333333334,2805
12.916666666666666,2806
13,2813
13.083333333333334,2821
13.166666666666666,2824
13.25,2823
13.333333333333334,2838
13.416666666666666,2836
13.5,2841
13.583333333333334,2848
13.666666666666666,2855
13.75,2852
13.833333333333334,2858
13.916666666666666,2865
14,2876
14.083333333333334,2877
14.166666666666666,2880
14.25,2886
14.333333333333334,2888
14.416666666666666,2904
14.5,2906
14.583333333333334,2911
14.666666666666666,2915
14.75,2919
14.833333333333334,2921
14.916666666666666,2925
15,2931
15.083333333333334,2930
15.166666666666666,2935
15.25,2943
15.333333333333334,2942
15.416666666666666,2951
15.5,2953
15.583333333333334,2955
15.666666666666666,2958
15.75,2963
15.833333333333334,2967
15.916666666666666,2976
16,2982
16.083333333333332,2988
16.166666666666668,2992
16.25,2993
16.333333333333332,2998
16.416666666666668,3002
16.5,3010
16.583333333333332,3009
16.666666666666668,3013
16.75,3017
16.833333333333332,3025
16.916666666666668,3024
17,3026
17.083333333333332,3029
17.166666666666668,3035
17.25,3037
17.333333333333332,3046
17.416666666666668,3053
17.5,3057
17.583333333333332,3062
17.666666666666668,3065
17.75,3069
17.833333333333332,3073
17.916666666666668,3075
18,3079
18.083333333333332,3087
18.166666666666668,3088
18.25,3099
18.333333333333332,3100
18.416666666666668,3099
18.5,3103
18.583333333333332,3102
18.666666666666668,3106
18.75,3116
18.833333333333332,3120
18.916666666666668,3120
19,3120
19.083333333333332,3124
19.166666666666668,3127
19.25,3135
19.333333333333332,3137
19.416666666666668,3143
19.5,3140
19.583333333333332,3148
19.666666666666668,3147
19.75,3152
19.833333333333332,3156
19.916666666666668,3158
20,3161
20.083333333333332,3162
20.166666666666668,3170
20.25,3184
20.333333333333332,3184
20.416666666666668,3182
20.5,3193
20.583333333333332,3206
20.666666666666668,3210
20.75,3217
20.833333333333332,3217
20.916666666666668,3222
21,3224
21.083333333333332,3235
21.166666666666668,3241
21.25,3241
21.333333333333332,3254
21.416666666666668,3258
21.5,3268
21.583333333333332,3275
21.666666666666668,3272
21.75,3272
21.833333333333332,3282
21.916666666666668,3283
22,3292
22.083333333333332,3291
22.166666666666668,3299
22.25,3304
22.333333333333332,3307
22.416666666666668,3300
22.5,3310
22.583333333333332,3318
22.666666666666668,3325
22.75,3321
22.833333333333332,3326
22.916666666666668,3328
23,3340
23.083333333333332,3333
23.166666666666668,3337
23.25,3342
23.333333333333332,3343
23.416666666666668,3344
23.5,3350
23.583333333333332,3359
