"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 14 discussion"
25.583333333333332,183
25.666666666666668,187
25.75,189
25.833333333333332,189
25.916666666666668,191
26,191
26.083333333333332,188
26.166666666666668,187
26.25,183
26.333333333333332,187
26.416666666666668,183
26.5,185
26.583333333333332,188
26.666666666666668,188
26.75,189
26.833333333333332,187
26.916666666666668,187
27,183
27.083333333333332,186
27.166666666666668,183
27.25,188
27.333333333333332,189
27.416666666666668,183
27.5,187
27.583333333333332,186
27.666666666666668,186
27.75,191
27.833333333333332,186
27.916666666666668,189
28,186
28.083333333333332,190
28.166666666666668,185
28.25,189
28.333333333333332,186
28.416666666666668,187
28.5,187
28.583333333333332,191
28.666666666666668,187
28.75,191
28.833333333333332,191
28.916666666666668,190
29,188
29.083333333333332,191
29.166666666666668,188
29.25,188
29.333333333333332,191
29.416666666666668,188
29.5,188
29.583333333333332,189
29.666666666666668,185
29.75,186
29.833333333333332,187
29.916666666666668,187
30,187
30.083333333333332,186
30.166666666666668,189
30.25,187
30.333333333333332,185
30.416666666666668,190
30.5,188
30.583333333333332,189
30.666666666666668,189
30.75,188
30.833333333333332,185
30.916666666666668,185
31,186
31.083333333333332,188
31.166666666666668,185
31.25,185
31.333333333333332,187
31.416666666666668,189
31.5,188
31.583333333333332,190
31.666666666666668,187
31.75,190
31.833333333333332,187
31.916666666666668,187
32,189
32.083333333333336,190
32.166666666666664,191
32.25,191
32.333333333333336,187
32.416666666666664,189
32.5,189
32.583333333333336,190
32.666666666666664,188
32.75,189
32.833333333333336,187
32.916666666666664,186
33,193
33.083333333333336,192
33.166666666666664,187
33.25,192
33.333333333333336,188
33.416666666666664,190
33.5,188
33.583333333333336,187
33.666666666666664,187
33.75,189
33.833333333333336,187
33.916666666666664,190
34,189
34.083333333333336,190
34.166666666666664,189
34.25,192
34.333333333333336,191
34.416666666666664,189
34.5,194
34.583333333333336,189
34.666666666666664,191
34.75,190
34.833333333333336,190
34.916666666666664,189
35,189
35.083333333333336,189
35.166666666666664,188
35.25,188
35.333333333333336,189
35.416666666666664,187
35.5,191
35.583333333333336,192
35.666666666666664,190
35.75,189
35.833333333333336,191
35.916666666666664,190
36,189
36.083333333333336,195
36.166666666666664,190
36.25,189
36.333333333333336,192
36.416666666666664,193
36.5,191
36.583333333333336,190
36.666666666666664,192
36.75,194
36.833333333333336,191
36.916666666666664,196
37,193
37.083333333333336,191
37.166666666666664,192
37.25,194
37.333333333333336,192
37.416666666666664,194
37.5,196
37.583333333333336,191
37.666666666666664,196
37.75,198
37.833333333333336,195
37.916666666666664,197
38,192
38.083333333333336,191
38.166666666666664,196
38.25,192
38.333333333333336,194
38.416666666666664,192
38.5,193
38.583333333333336,189
38.666666666666664,195
38.75,194
38.833333333333336,194
38.916666666666664,191
39,194
39.083333333333336,192
39.166666666666664,192
39.25,194
39.333333333333336,192
39.416666666666664,192
39.5,192
39.583333333333336,190
39.666666666666664,193
39.75,193
39.833333333333336,198
39.916666666666664,194
40,192
40.083333333333336,197
40.166666666666664,193
40.25,196
40.333333333333336,193
40.416666666666664,196
40.5,193
40.583333333333336,190
40.666666666666664,198
40.75,197
40.833333333333336,195
40.916666666666664,193
41,192
41.083333333333336,197
41.166666666666664,192
41.25,191
41.333333333333336,195
41.416666666666664,195
41.5,196
41.583333333333336,194
41.666666666666664,195
41.75,191
41.833333333333336,195
41.916666666666664,192
42,195
42.083333333333336,195
42.166666666666664,197
42.25,195
42.333333333333336,193
42.416666666666664,195
42.5,197
42.583333333333336,194
42.666666666666664,194
42.75,195
42.833333333333336,196
42.916666666666664,198
43,199
43.083333333333336,195
43.166666666666664,198
43.25,195
43.333333333333336,193
43.416666666666664,196
43.5,194
43.583333333333336,198
43.666666666666664,196
43.75,195
43.833333333333336,196
43.916666666666664,196
44,192
44.083333333333336,195
44.166666666666664,195
44.25,195
44.333333333333336,199
44.416666666666664,198
44.5,194
44.583333333333336,197
44.666666666666664,197
44.75,197
44.833333333333336,193
44.916666666666664,197
45,200
45.083333333333336,195
45.166666666666664,195
45.25,196
45.333333333333336,198
45.416666666666664,200
45.5,193
45.583333333333336,195
45.666666666666664,200
45.75,201
45.833333333333336,198
45.916666666666664,201
46,194
46.083333333333336,198
46.166666666666664,198
46.25,197
46.333333333333336,201
46.416666666666664,202
46.5,200
46.583333333333336,196
46.666666666666664,195
46.75,200
46.833333333333336,197
46.916666666666664,200
47,200
47.083333333333336,198
47.166666666666664,201
47.25,195
47.333333333333336,198
47.416666666666664,194
47.5,201
47.583333333333336,195
47.666666666666664,201
47.75,199
47.833333333333336,201
47.916666666666664,199
