"Hours since thread went live","Boukyaku Battery • Oblivion Battery - Episode 4 discussion"
33.583333333333336,95
33.666666666666664,101
33.75,98
33.833333333333336,99
33.916666666666664,97
34,97
34.083333333333336,94
34.166666666666664,102
34.25,97
34.333333333333336,96
34.416666666666664,99
34.5,99
34.583333333333336,98
34.666666666666664,97
34.75,97
34.833333333333336,97
34.916666666666664,98
35,99
35.083333333333336,101
35.166666666666664,101
35.25,101
35.333333333333336,103
35.416666666666664,98
35.5,97
35.583333333333336,102
35.666666666666664,98
35.75,100
35.833333333333336,98
35.916666666666664,96
36,101
36.083333333333336,101
36.166666666666664,100
36.25,99
36.333333333333336,99
36.416666666666664,100
36.5,99
36.583333333333336,100
36.666666666666664,100
36.75,99
36.833333333333336,99
36.916666666666664,102
37,101
37.083333333333336,101
37.166666666666664,103
37.25,104
37.333333333333336,98
37.416666666666664,102
37.5,103
37.583333333333336,100
37.666666666666664,99
37.75,103
37.833333333333336,102
37.916666666666664,103
38,98
38.083333333333336,100
38.166666666666664,103
38.25,101
38.333333333333336,101
38.416666666666664,100
38.5,100
38.583333333333336,105
38.666666666666664,104
38.75,100
38.833333333333336,101
38.916666666666664,103
39,97
39.083333333333336,104
39.166666666666664,101
39.25,101
39.333333333333336,100
39.416666666666664,100
39.5,98
39.583333333333336,103
39.666666666666664,102
39.75,102
39.833333333333336,102
39.916666666666664,101
40,101
40.083333333333336,101
40.166666666666664,98
40.25,99
40.333333333333336,100
40.416666666666664,99
40.5,98
40.583333333333336,101
40.666666666666664,100
40.75,102
40.833333333333336,99
40.916666666666664,101
41,98
41.083333333333336,99
41.166666666666664,100
41.25,102
41.333333333333336,99
41.416666666666664,102
41.5,103
41.583333333333336,103
41.666666666666664,103
41.75,100
41.833333333333336,100
41.916666666666664,97
42,96
42.083333333333336,102
42.166666666666664,100
42.25,100
42.333333333333336,100
42.416666666666664,102
42.5,100
42.583333333333336,103
42.666666666666664,100
42.75,98
42.833333333333336,99
42.916666666666664,99
43,98
43.083333333333336,101
43.166666666666664,97
43.25,102
43.333333333333336,100
43.416666666666664,97
43.5,99
43.583333333333336,104
43.666666666666664,102
43.75,99
43.833333333333336,102
43.916666666666664,99
44,98
44.083333333333336,99
44.166666666666664,101
44.25,103
44.333333333333336,98
44.416666666666664,104
44.5,99
44.583333333333336,98
44.666666666666664,101
44.75,103
44.833333333333336,103
44.916666666666664,101
45,98
45.083333333333336,97
45.166666666666664,100
45.25,100
45.333333333333336,102
45.416666666666664,100
45.5,98
45.583333333333336,99
45.666666666666664,100
45.75,100
45.833333333333336,99
45.916666666666664,98
46,101
46.083333333333336,99
46.166666666666664,102
46.25,98
46.333333333333336,99
46.416666666666664,99
46.5,99
46.583333333333336,101
46.666666666666664,99
46.75,98
46.833333333333336,103
46.916666666666664,99
47,99
47.083333333333336,101
47.166666666666664,104
47.25,101
47.333333333333336,101
47.416666666666664,103
47.5,100
47.583333333333336,102
47.666666666666664,101
47.75,97
47.833333333333336,100
47.916666666666664,103
