"Hours since thread went live","Kingdom Season 5 - Episode 8 discussion"
33.666666666666664,115
33.75,114
33.833333333333336,115
33.916666666666664,113
34,118
34.083333333333336,114
34.166666666666664,117
34.25,117
34.333333333333336,116
34.416666666666664,116
34.5,115
34.583333333333336,116
34.666666666666664,118
34.75,120
34.833333333333336,119
34.916666666666664,119
35,117
35.083333333333336,120
35.166666666666664,118
35.25,118
35.333333333333336,119
35.416666666666664,120
35.5,118
35.583333333333336,115
35.666666666666664,120
35.75,120
35.833333333333336,120
35.916666666666664,117
36,120
36.083333333333336,121
36.166666666666664,119
36.25,117
36.333333333333336,117
36.416666666666664,116
36.5,115
36.583333333333336,118
36.666666666666664,119
36.75,118
36.833333333333336,115
36.916666666666664,119
37,122
37.083333333333336,117
37.166666666666664,115
37.25,119
37.333333333333336,117
37.416666666666664,122
37.5,122
37.583333333333336,121
37.666666666666664,123
37.75,118
37.833333333333336,119
37.916666666666664,119
38,122
38.083333333333336,118
38.166666666666664,122
38.25,121
38.333333333333336,121
38.416666666666664,119
38.5,117
38.583333333333336,118
38.666666666666664,119
38.75,122
38.833333333333336,120
38.916666666666664,122
39,120
39.083333333333336,121
39.166666666666664,118
39.25,120
39.333333333333336,120
39.416666666666664,118
39.5,123
39.583333333333336,120
39.666666666666664,116
39.75,123
39.833333333333336,120
39.916666666666664,120
40,122
40.083333333333336,120
40.166666666666664,124
40.25,122
40.333333333333336,120
40.416666666666664,119
40.5,123
40.583333333333336,120
40.666666666666664,120
40.75,119
40.833333333333336,122
40.916666666666664,117
41,123
41.083333333333336,118
41.166666666666664,117
41.25,123
41.333333333333336,119
41.416666666666664,123
41.5,122
41.583333333333336,124
41.666666666666664,122
41.75,119
41.833333333333336,119
41.916666666666664,120
42,120
42.083333333333336,124
42.166666666666664,123
42.25,118
42.333333333333336,119
42.416666666666664,119
42.5,123
42.583333333333336,121
42.666666666666664,123
42.75,122
42.833333333333336,123
42.916666666666664,121
43,125
43.083333333333336,122
43.166666666666664,121
43.25,120
43.333333333333336,124
43.416666666666664,120
43.5,122
43.583333333333336,117
43.666666666666664,125
43.75,125
43.833333333333336,120
43.916666666666664,118
44,120
44.083333333333336,120
44.166666666666664,120
44.25,120
44.333333333333336,117
44.416666666666664,117
44.5,118
44.583333333333336,125
44.666666666666664,124
44.75,117
44.833333333333336,122
44.916666666666664,122
45,124
45.083333333333336,119
45.166666666666664,121
45.25,122
45.333333333333336,123
45.416666666666664,119
45.5,120
45.583333333333336,120
45.666666666666664,119
45.75,124
45.833333333333336,120
45.916666666666664,122
46,123
46.083333333333336,119
46.166666666666664,123
46.25,118
46.333333333333336,118
46.416666666666664,125
46.5,121
46.583333333333336,121
46.666666666666664,122
46.75,122
46.833333333333336,119
46.916666666666664,123
47,119
47.083333333333336,124
47.166666666666664,119
47.25,124
47.333333333333336,123
47.416666666666664,119
47.5,120
47.583333333333336,122
47.666666666666664,120
47.75,123
47.833333333333336,119
47.916666666666664,121
