"Hours since thread went live","Kaii to Otome to Kamikakushi • Mysterious Disappearances - Episode 6 discussion"
39,283
39.083333333333336,280
39.166666666666664,280
39.25,281
39.333333333333336,284
39.416666666666664,285
39.5,285
39.583333333333336,281
39.666666666666664,284
39.75,282
39.833333333333336,283
39.916666666666664,282
40,282
40.083333333333336,281
40.166666666666664,282
40.25,283
40.333333333333336,281
40.416666666666664,283
40.5,287
40.583333333333336,282
40.666666666666664,284
40.75,285
40.833333333333336,283
40.916666666666664,285
41,282
41.083333333333336,282
41.166666666666664,283
41.25,286
41.333333333333336,283
41.416666666666664,287
41.5,280
41.583333333333336,281
41.666666666666664,285
41.75,283
41.833333333333336,281
41.916666666666664,284
42,281
42.083333333333336,281
42.166666666666664,282
42.25,282
42.333333333333336,284
42.416666666666664,285
42.5,284
42.583333333333336,285
42.666666666666664,283
42.75,287
42.833333333333336,286
42.916666666666664,282
43,285
43.083333333333336,283
43.166666666666664,285
43.25,284
43.333333333333336,283
43.416666666666664,284
43.5,285
43.583333333333336,288
43.666666666666664,283
43.75,282
43.833333333333336,285
43.916666666666664,282
44,285
44.083333333333336,284
44.166666666666664,285
44.25,284
44.333333333333336,286
44.416666666666664,284
44.5,280
44.583333333333336,284
44.666666666666664,287
44.75,285
44.833333333333336,286
44.916666666666664,287
45,285
45.083333333333336,285
45.166666666666664,282
45.25,283
45.333333333333336,281
45.416666666666664,285
45.5,284
45.583333333333336,286
45.666666666666664,281
45.75,285
45.833333333333336,283
45.916666666666664,283
46,282
46.083333333333336,283
46.166666666666664,284
46.25,283
46.333333333333336,283
46.416666666666664,283
46.5,285
46.583333333333336,284
46.666666666666664,283
46.75,285
46.833333333333336,285
46.916666666666664,283
47,283
47.083333333333336,280
47.166666666666664,282
47.25,286
47.333333333333336,285
47.416666666666664,286
47.5,287
47.583333333333336,284
47.666666666666664,286
47.75,283
47.833333333333336,284
47.916666666666664,283
