"Hours since thread went live","Meitantei Conan • Case Closed - Episode 1120 discussion"
0,1
0.08333333333333333,1
0.16666666666666666,1
0.25,1
0.3333333333333333,1
0.4166666666666667,1
0.5,2
0.5833333333333334,2
0.6666666666666666,3
0.75,3
0.8333333333333334,3
0.9166666666666666,4
1,5
1.0833333333333333,6
1.1666666666666667,6
1.25,6
1.3333333333333333,6
1.4166666666666667,5
1.5,6
1.5833333333333333,8
1.6666666666666667,8
1.75,8
1.8333333333333333,8
1.9166666666666667,9
2,9
2.0833333333333335,10
2.1666666666666665,8
2.25,7
2.3333333333333335,7
2.4166666666666665,8
2.5,7
2.5833333333333335,7
2.6666666666666665,9
2.75,8
2.8333333333333335,10
2.9166666666666665,9
3,10
3.0833333333333335,11
3.1666666666666665,13
3.25,13
3.3333333333333335,11
3.4166666666666665,13
3.5,11
3.5833333333333335,12
3.6666666666666665,13
3.75,13
3.8333333333333335,12
3.9166666666666665,12
4,12
4.083333333333333,13
4.166666666666667,13
4.25,13
4.333333333333333,14
4.416666666666667,12
4.5,13
4.583333333333333,16
4.666666666666667,12
4.75,13
4.833333333333333,13
4.916666666666667,13
5,14
5.083333333333333,14
5.166666666666667,14
5.25,13
5.333333333333333,14
5.416666666666667,17
5.5,19
5.583333333333333,20
5.666666666666667,17
5.75,15
5.833333333333333,19
5.916666666666667,17
6,17
6.083333333333333,18
6.166666666666667,15
6.25,17
6.333333333333333,19
6.416666666666667,18
6.5,18
6.583333333333333,15
6.666666666666667,18
6.75,19
6.833333333333333,17
6.916666666666667,20
7,16
7.083333333333333,19
7.166666666666667,17
7.25,17
7.333333333333333,18
7.416666666666667,18
7.5,17
7.583333333333333,17
7.666666666666667,17
7.75,18
7.833333333333333,16
7.916666666666667,19
8,19
8.083333333333334,18
8.166666666666666,17
8.25,15
8.333333333333334,18
8.416666666666666,18
8.5,17
8.583333333333334,18
8.666666666666666,18
8.75,17
8.833333333333334,18
8.916666666666666,18
9,16
9.083333333333334,16
9.166666666666666,17
9.25,17
9.333333333333334,17
9.416666666666666,19
9.5,18
9.583333333333334,16
9.666666666666666,18
9.75,18
9.833333333333334,17
9.916666666666666,18
10,17
10.083333333333334,19
10.166666666666666,17
10.25,17
10.333333333333334,18
10.416666666666666,18
10.5,18
10.583333333333334,17
10.666666666666666,17
10.75,19
10.833333333333334,16
10.916666666666666,16
11,16
11.083333333333334,16
11.166666666666666,18
11.25,20
11.333333333333334,17
11.416666666666666,19
11.5,17
11.583333333333334,20
11.666666666666666,18
11.75,19
11.833333333333334,20
11.916666666666666,17
12,16
12.083333333333334,17
12.166666666666666,17
12.25,16
12.333333333333334,18
12.416666666666666,19
12.5,19
12.583333333333334,18
12.666666666666666,17
12.75,19
12.833333333333334,18
12.916666666666666,20
13,18
13.083333333333334,18
13.166666666666666,18
13.25,20
13.333333333333334,18
13.416666666666666,17
13.5,19
13.583333333333334,20
13.666666666666666,18
13.75,19
13.833333333333334,19
13.916666666666666,19
14,20
14.083333333333334,18
14.166666666666666,17
14.25,21
14.333333333333334,18
14.416666666666666,18
14.5,20
14.583333333333334,20
14.666666666666666,20
14.75,20
14.833333333333334,18
14.916666666666666,19
15,19
15.083333333333334,19
15.166666666666666,19
15.25,19
15.333333333333334,19
15.416666666666666,20
15.5,19
15.583333333333334,18
15.666666666666666,20
15.75,21
15.833333333333334,20
15.916666666666666,19
16,18
16.083333333333332,18
16.166666666666668,19
16.25,20
16.333333333333332,20
16.416666666666668,18
16.5,17
16.583333333333332,19
16.666666666666668,20
16.75,18
16.833333333333332,21
16.916666666666668,19
17,18
17.083333333333332,19
17.166666666666668,19
17.25,19
17.333333333333332,19
17.416666666666668,18
17.5,19
17.583333333333332,18
17.666666666666668,17
17.75,19
17.833333333333332,21
17.916666666666668,19
18,20
18.083333333333332,20
18.166666666666668,20
18.25,20
18.333333333333332,22
18.416666666666668,21
18.5,21
18.583333333333332,21
18.666666666666668,23
18.75,22
18.833333333333332,20
18.916666666666668,23
19,22
19.083333333333332,19
19.166666666666668,23
19.25,23
19.333333333333332,20
19.416666666666668,20
19.5,21
19.583333333333332,20
19.666666666666668,19
19.75,22
19.833333333333332,21
19.916666666666668,20
20,19
20.083333333333332,23
20.166666666666668,20
20.25,20
20.333333333333332,21
20.416666666666668,20
20.5,22
20.583333333333332,20
20.666666666666668,21
20.75,21
20.833333333333332,19
20.916666666666668,22
21,21
21.083333333333332,20
21.166666666666668,19
21.25,19
21.333333333333332,23
21.416666666666668,22
21.5,21
21.583333333333332,21
21.666666666666668,22
21.75,20
21.833333333333332,21
21.916666666666668,21
22,22
22.083333333333332,20
22.166666666666668,22
22.25,20
22.333333333333332,19
22.416666666666668,22
22.5,21
22.583333333333332,21
22.666666666666668,21
22.75,21
22.833333333333332,22
22.916666666666668,21
23,20
23.083333333333332,22
23.166666666666668,19
23.25,21
23.333333333333332,19
23.416666666666668,22
23.5,20
23.583333333333332,22
23.666666666666668,21
23.75,20
23.833333333333332,21
23.916666666666668,21
24,21
24.083333333333332,21
24.166666666666668,23
24.25,22
24.333333333333332,20
24.416666666666668,21
24.5,21
24.583333333333332,19
24.666666666666668,19
24.75,22
24.833333333333332,21
24.916666666666668,23
25,22
25.083333333333332,21
25.166666666666668,20
25.25,20
25.333333333333332,20
25.416666666666668,21
25.5,20
25.583333333333332,20
25.666666666666668,21
25.75,19
25.833333333333332,20
25.916666666666668,21
26,21
26.083333333333332,20
26.166666666666668,21
26.25,20
26.333333333333332,21
26.416666666666668,20
26.5,22
26.583333333333332,22
26.666666666666668,20
26.75,19
26.833333333333332,21
26.916666666666668,22
27,22
27.083333333333332,21
27.166666666666668,20
27.25,22
27.333333333333332,23
27.416666666666668,20
27.5,22
27.583333333333332,20
27.666666666666668,21
27.75,21
27.833333333333332,22
27.916666666666668,22
28,21
28.083333333333332,21
28.166666666666668,23
28.25,20
28.333333333333332,22
28.416666666666668,21
28.5,22
28.583333333333332,20
28.666666666666668,21
28.75,22
28.833333333333332,21
28.916666666666668,20
29,21
29.083333333333332,23
29.166666666666668,21
29.25,22
29.333333333333332,22
29.416666666666668,23
29.5,22
29.583333333333332,21
29.666666666666668,21
29.75,22
29.833333333333332,23
29.916666666666668,22
30,25
30.083333333333332,24
30.166666666666668,22
30.25,24
30.333333333333332,21
30.416666666666668,23
30.5,22
30.583333333333332,21
30.666666666666668,24
30.75,24
30.833333333333332,23
30.916666666666668,22
31,23
31.083333333333332,25
31.166666666666668,22
31.25,24
31.333333333333332,23
31.416666666666668,22
31.5,23
31.583333333333332,22
31.666666666666668,21
31.75,24
31.833333333333332,23
31.916666666666668,22
32,23
32.083333333333336,23
32.166666666666664,24
32.25,23
32.333333333333336,21
32.416666666666664,22
32.5,23
32.583333333333336,22
32.666666666666664,21
32.75,21
32.833333333333336,24
32.916666666666664,23
33,24
33.083333333333336,24
33.166666666666664,23
33.25,23
33.333333333333336,21
33.416666666666664,25
33.5,21
33.583333333333336,23
33.666666666666664,23
33.75,23
33.833333333333336,23
33.916666666666664,23
34,23
34.083333333333336,23
34.166666666666664,24
34.25,23
34.333333333333336,24
34.416666666666664,23
34.5,22
34.583333333333336,24
34.666666666666664,23
34.75,23
34.833333333333336,25
34.916666666666664,23
35,23
35.083333333333336,24
35.166666666666664,23
35.25,23
35.333333333333336,24
35.416666666666664,23
35.5,24
