"Hours since thread went live","Unnamed Memory - Episode 1 discussion"
0,1
0,2
0.08333333333333333,3
0.16666666666666666,7
0.25,7
0.3333333333333333,11
0.4166666666666667,23
0.5,33
0.5833333333333334,39
0.6666666666666666,47
0.75,56
0.8333333333333334,65
0.9166666666666666,70
1,80
1.0833333333333333,89
1.1666666666666667,98
1.25,104
1.3333333333333333,114
1.4166666666666667,123
1.5,129
1.5833333333333333,134
1.6666666666666667,146
1.75,155
1.8333333333333333,162
1.9166666666666667,168
2,173
2.0833333333333335,180
2.1666666666666665,183
2.25,184
2.3333333333333335,198
2.4166666666666665,202
2.5,210
2.5833333333333335,217
2.6666666666666665,220
2.75,226
2.8333333333333335,231
2.9166666666666665,239
3,243
3.0833333333333335,244
3.1666666666666665,254
3.25,264
3.3333333333333335,267
3.4166666666666665,272
3.5,277
3.5833333333333335,284
3.6666666666666665,283
3.75,284
3.8333333333333335,298
3.9166666666666665,301
4,306
4.083333333333333,307
4.166666666666667,310
4.25,319
4.333333333333333,316
4.416666666666667,326
4.5,331
4.583333333333333,333
4.666666666666667,334
4.75,344
4.833333333333333,347
4.916666666666667,354
5,356
5.083333333333333,363
5.166666666666667,364
5.25,366
5.333333333333333,366
5.416666666666667,372
5.5,372
5.583333333333333,375
5.666666666666667,384
5.75,384
5.833333333333333,387
5.916666666666667,389
6,397
6.083333333333333,399
6.166666666666667,401
6.25,407
6.333333333333333,408
6.416666666666667,409
6.5,411
6.583333333333333,415
6.666666666666667,417
6.75,420
6.833333333333333,425
6.916666666666667,436
7,433
7.083333333333333,435
7.166666666666667,441
7.25,436
7.333333333333333,444
7.416666666666667,439
7.5,449
7.583333333333333,453
7.666666666666667,452
7.75,459
7.833333333333333,460
7.916666666666667,456
8,460
8.083333333333334,464
8.166666666666666,467
8.25,469
8.333333333333334,466
8.416666666666666,471
8.5,482
8.583333333333334,480
8.666666666666666,487
8.75,485
8.833333333333334,486
8.916666666666666,487
9,492
9.083333333333334,494
9.166666666666666,494
9.25,494
9.333333333333334,498
9.416666666666666,504
9.5,496
9.583333333333334,506
9.666666666666666,511
9.75,510
9.833333333333334,510
9.916666666666666,515
10,511
10.083333333333334,513
10.166666666666666,511
10.25,517
10.333333333333334,516
10.416666666666666,519
10.5,522
10.583333333333334,527
10.666666666666666,532
10.75,534
10.833333333333334,535
10.916666666666666,539
11,539
11.083333333333334,542
11.166666666666666,544
11.25,549
11.333333333333334,555
11.416666666666666,557
11.5,568
11.583333333333334,561
11.666666666666666,567
11.75,565
11.833333333333334,566
11.916666666666666,568
12,567
12.083333333333334,574
12.166666666666666,572
12.25,580
12.333333333333334,581
12.416666666666666,580
12.5,587
12.583333333333334,585
12.666666666666666,586
12.75,596
12.833333333333334,597
12.916666666666666,599
13,597
13.083333333333334,604
13.166666666666666,606
13.25,602
13.333333333333334,613
13.416666666666666,612
13.5,612
13.583333333333334,614
13.666666666666666,610
13.75,617
13.833333333333334,613
13.916666666666666,621
14,625
14.083333333333334,625
14.166666666666666,624
14.25,632
14.333333333333334,627
14.416666666666666,632
14.5,629
14.583333333333334,633
14.666666666666666,639
14.75,640
14.833333333333334,641
14.916666666666666,645
15,649
15.083333333333334,649
15.166666666666666,649
15.25,647
15.333333333333334,650
15.416666666666666,657
15.5,657
15.583333333333334,654
15.666666666666666,657
15.75,660
15.833333333333334,659
15.916666666666666,658
16,665
16.083333333333332,660
16.166666666666668,666
16.25,667
16.333333333333332,669
16.416666666666668,672
16.5,670
16.583333333333332,672
16.666666666666668,674
16.75,675
16.833333333333332,672
16.916666666666668,674
17,677
17.083333333333332,671
17.166666666666668,677
17.25,680
17.333333333333332,677
17.416666666666668,682
17.5,677
17.583333333333332,680
17.666666666666668,684
17.75,686
17.833333333333332,683
17.916666666666668,685
18,686
18.083333333333332,695
18.166666666666668,686
18.25,688
18.333333333333332,694
18.416666666666668,693
18.5,695
18.583333333333332,698
18.666666666666668,700
18.75,694
18.833333333333332,697
18.916666666666668,699
19,688
19.083333333333332,698
19.166666666666668,696
19.25,700
19.333333333333332,698
19.416666666666668,702
19.5,699
19.583333333333332,697
19.666666666666668,698
19.75,706
19.833333333333332,703
19.916666666666668,698
20,704
20.083333333333332,699
20.166666666666668,704
20.25,704
20.333333333333332,708
20.416666666666668,709
20.5,709
20.583333333333332,711
20.666666666666668,716
20.75,712
20.833333333333332,720
20.916666666666668,715
21,722
21.083333333333332,723
21.166666666666668,717
21.25,714
21.333333333333332,721
21.416666666666668,721
21.5,716
21.583333333333332,720
21.666666666666668,727
21.75,721
21.833333333333332,721
21.916666666666668,723
22,726
22.083333333333332,726
22.166666666666668,725
22.25,728
22.333333333333332,727
22.416666666666668,734
22.5,726
22.583333333333332,728
22.666666666666668,733
22.75,737
22.833333333333332,730
22.916666666666668,730
23,735
23.083333333333332,731
23.166666666666668,740
23.25,731
23.333333333333332,737
23.416666666666668,735
23.5,737
23.583333333333332,741
23.666666666666668,742
23.75,741
23.833333333333332,739
23.916666666666668,742
24,743
24.083333333333332,740
24.166666666666668,742
24.25,745
24.333333333333332,744
24.416666666666668,743
24.5,746
24.583333333333332,752
24.666666666666668,753
24.75,751
24.833333333333332,754
24.916666666666668,753
25,753
25.083333333333332,750
25.166666666666668,748
25.25,756
25.333333333333332,754
25.416666666666668,753
25.5,759
25.583333333333332,755
25.666666666666668,759
25.75,757
25.833333333333332,759
25.916666666666668,758
26,754
26.083333333333332,763
26.166666666666668,763
26.25,755
26.333333333333332,763
26.416666666666668,764
26.5,758
26.583333333333332,758
26.666666666666668,758
26.75,764
26.833333333333332,766
26.916666666666668,765
27,762
27.083333333333332,763
27.166666666666668,761
27.25,763
27.333333333333332,765
27.416666666666668,767
27.5,764
27.583333333333332,767
27.666666666666668,769
27.75,765
27.833333333333332,763
27.916666666666668,772
28,773
28.083333333333332,770
28.166666666666668,776
28.25,770
28.333333333333332,771
28.416666666666668,775
28.5,768
28.583333333333332,777
28.666666666666668,770
28.75,775
28.833333333333332,773
28.916666666666668,770
29,777
29.083333333333332,779
29.166666666666668,778
29.25,774
29.333333333333332,776
29.416666666666668,777
29.5,775
29.583333333333332,773
29.666666666666668,777
29.75,782
29.833333333333332,782
29.916666666666668,782
30,783
30.083333333333332,783
30.166666666666668,785
30.25,783
30.333333333333332,782
30.416666666666668,784
30.5,785
30.583333333333332,783
30.666666666666668,782
30.75,785
30.833333333333332,784
30.916666666666668,781
31,781
31.083333333333332,782
31.166666666666668,790
31.25,788
31.333333333333332,785
31.416666666666668,784
31.5,788
31.583333333333332,788
31.666666666666668,788
31.75,788
31.833333333333332,786
31.916666666666668,789
32,789
32.083333333333336,787
32.166666666666664,794
32.25,792
32.333333333333336,794
32.416666666666664,792
32.5,795
32.583333333333336,790
32.666666666666664,796
32.75,791
32.833333333333336,794
32.916666666666664,791
33,798
33.083333333333336,797
33.166666666666664,799
33.25,801
33.333333333333336,800
33.416666666666664,800
33.5,797
33.583333333333336,795
