"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 12 discussion"
0,3
0,7
0.08333333333333333,39
0.16666666666666666,63
0.25,87
0.3333333333333333,110
0.4166666666666667,129
0.5,149
0.5833333333333334,177
0.6666666666666666,201
0.75,219
0.8333333333333334,250
0.9166666666666666,271
1,294
1.0833333333333333,320
1.1666666666666667,337
1.25,365
1.3333333333333333,388
1.4166666666666667,410
1.5,430
1.5833333333333333,449
1.6666666666666667,468
1.75,492
1.8333333333333333,512
1.9166666666666667,530
2,549
2.0833333333333335,565
2.1666666666666665,584
2.25,612
2.3333333333333335,632
2.4166666666666665,638
2.5,668
2.5833333333333335,684
2.6666666666666665,704
2.75,725
2.8333333333333335,738
2.9166666666666665,756
3,778
3.0833333333333335,797
3.1666666666666665,814
3.25,831
3.3333333333333335,843
3.4166666666666665,865
3.5,884
3.5833333333333335,904
3.6666666666666665,931
3.75,943
3.8333333333333335,951
3.9166666666666665,973
4,987
4.083333333333333,1005
4.166666666666667,1013
4.25,1022
4.333333333333333,1047
4.416666666666667,1077
4.5,1086
4.583333333333333,1105
4.666666666666667,1129
4.75,1151
4.833333333333333,1168
4.916666666666667,1182
5,1206
5.083333333333333,1219
5.166666666666667,1232
5.25,1245
5.333333333333333,1262
5.416666666666667,1276
5.5,1280
5.583333333333333,1294
5.666666666666667,1319
5.75,1335
5.833333333333333,1349
5.916666666666667,1360
6,1378
6.083333333333333,1381
6.166666666666667,1397
6.25,1406
6.333333333333333,1427
6.416666666666667,1441
6.5,1448
6.583333333333333,1460
6.666666666666667,1467
6.75,1480
6.833333333333333,1492
6.916666666666667,1499
7,1506
7.083333333333333,1524
7.166666666666667,1535
7.25,1544
7.333333333333333,1561
7.416666666666667,1579
7.5,1592
7.583333333333333,1606
7.666666666666667,1617
7.75,1628
7.833333333333333,1638
7.916666666666667,1651
8,1668
8.083333333333334,1680
8.166666666666666,1689
8.25,1704
8.333333333333334,1714
8.416666666666666,1735
8.5,1752
8.583333333333334,1763
8.666666666666666,1771
8.75,1778
8.833333333333334,1787
8.916666666666666,1797
9,1819
9.083333333333334,1833
9.166666666666666,1842
9.25,1844
9.333333333333334,1853
9.416666666666666,1864
9.5,1875
9.583333333333334,1885
9.666666666666666,1895
9.75,1898
9.833333333333334,1903
9.916666666666666,1917
10,1924
10.083333333333334,1936
10.166666666666666,1946
10.25,1960
10.333333333333334,1971
10.416666666666666,1976
10.5,1997
10.583333333333334,2006
10.666666666666666,2015
10.75,2025
10.833333333333334,2041
10.916666666666666,2046
11,2062
11.083333333333334,2071
11.166666666666666,2078
11.25,2087
11.333333333333334,2101
11.416666666666666,2103
11.5,2107
11.583333333333334,2114
11.666666666666666,2130
11.75,2141
11.833333333333334,2148
11.916666666666666,2155
12,2162
12.083333333333334,2162
12.166666666666666,2177
12.25,2178
12.333333333333334,2184
12.416666666666666,2196
12.5,2210
12.583333333333334,2216
12.666666666666666,2218
12.75,2233
12.833333333333334,2236
12.916666666666666,2245
13,2250
13.083333333333334,2253
13.166666666666666,2257
13.25,2267
13.333333333333334,2277
13.416666666666666,2285
13.5,2288
13.583333333333334,2289
13.666666666666666,2300
13.75,2307
13.833333333333334,2312
13.916666666666666,2314
14,2325
14.083333333333334,2324
14.166666666666666,2327
14.25,2335
14.333333333333334,2345
14.416666666666666,2349
14.5,2358
14.583333333333334,2362
14.666666666666666,2370
14.75,2366
14.833333333333334,2372
14.916666666666666,2377
15,2378
15.083333333333334,2383
15.166666666666666,2390
15.25,2386
15.333333333333334,2389
15.416666666666666,2399
15.5,2403
15.583333333333334,2406
15.666666666666666,2410
15.75,2418
15.833333333333334,2421
15.916666666666666,2425
16,2429
16.083333333333332,2436
16.166666666666668,2440
16.25,2433
16.333333333333332,2441
16.416666666666668,2445
16.5,2452
16.583333333333332,2448
16.666666666666668,2456
16.75,2454
16.833333333333332,2464
16.916666666666668,2463
17.083333333333332,2474
17.166666666666668,2470
17.25,2472
17.333333333333332,2472
17.416666666666668,2476
17.5,2481
17.583333333333332,2478
17.666666666666668,2480
17.75,2491
17.833333333333332,2486
17.916666666666668,2490
18,2496
18.083333333333332,2494
18.166666666666668,2501
18.25,2507
18.333333333333332,2512
18.416666666666668,2513
18.5,2518
18.583333333333332,2521
18.666666666666668,2526
18.75,2520
18.833333333333332,2528
18.916666666666668,2532
19,2532
19.083333333333332,2538
19.166666666666668,2538
