"Hours since thread went live","Kingdom Season 5 - Episode 9 discussion"
17.416666666666668,118
17.5,114
17.583333333333332,117
17.666666666666668,112
17.75,112
17.833333333333332,113
17.916666666666668,118
18,117
18.083333333333332,114
18.166666666666668,116
18.25,116
18.333333333333332,115
18.416666666666668,118
18.5,117
18.583333333333332,119
18.666666666666668,115
18.75,120
18.833333333333332,119
18.916666666666668,117
19,114
19.083333333333332,118
19.166666666666668,119
19.25,121
19.333333333333332,119
19.416666666666668,118
19.5,118
19.583333333333332,116
19.666666666666668,118
19.75,117
19.833333333333332,115
19.916666666666668,117
20,120
20.083333333333332,120
20.166666666666668,123
20.25,121
20.333333333333332,120
20.416666666666668,121
20.5,122
20.583333333333332,121
20.666666666666668,123
20.75,117
20.833333333333332,118
20.916666666666668,121
21,121
21.083333333333332,121
21.166666666666668,118
21.25,119
21.333333333333332,124
21.416666666666668,117
21.5,117
21.583333333333332,119
21.666666666666668,117
21.75,121
21.833333333333332,121
21.916666666666668,124
22,121
22.083333333333332,123
22.166666666666668,122
22.25,121
22.333333333333332,124
22.416666666666668,122
22.5,122
22.583333333333332,117
22.666666666666668,123
22.75,125
22.833333333333332,122
22.916666666666668,123
23,119
23.083333333333332,120
23.166666666666668,118
23.25,124
23.333333333333332,124
23.416666666666668,124
23.5,124
23.583333333333332,120
23.666666666666668,121
23.75,121
23.833333333333332,123
23.916666666666668,121
24,122
24.083333333333332,127
24.166666666666668,127
24.25,129
24.333333333333332,126
24.416666666666668,126
24.5,127
24.583333333333332,126
24.666666666666668,124
24.75,123
24.833333333333332,123
24.916666666666668,130
25,124
25.083333333333332,130
25.166666666666668,126
25.25,128
25.333333333333332,129
25.416666666666668,127
25.5,123
25.583333333333332,125
25.666666666666668,128
25.75,126
25.833333333333332,123
25.916666666666668,129
26,127
26.083333333333332,126
26.166666666666668,126
26.25,127
26.333333333333332,124
26.416666666666668,125
26.5,125
26.583333333333332,125
26.666666666666668,127
26.75,129
26.833333333333332,132
26.916666666666668,129
27,127
27.083333333333332,127
27.166666666666668,131
27.25,129
27.333333333333332,129
27.416666666666668,129
27.5,133
27.583333333333332,128
27.666666666666668,125
27.75,130
27.833333333333332,129
27.916666666666668,132
28,126
28.083333333333332,131
28.166666666666668,128
28.25,130
28.333333333333332,131
28.416666666666668,127
28.5,133
28.583333333333332,132
28.666666666666668,132
28.75,129
28.833333333333332,134
28.916666666666668,134
29,132
29.083333333333332,128
29.166666666666668,130
29.25,137
29.333333333333332,134
29.416666666666668,133
29.5,132
29.583333333333332,135
29.666666666666668,135
29.75,134
29.833333333333332,136
29.916666666666668,135
30,132
30.083333333333332,132
30.166666666666668,131
30.25,134
30.333333333333332,138
30.416666666666668,139
30.5,133
30.583333333333332,137
30.666666666666668,136
30.75,132
30.833333333333332,135
30.916666666666668,135
31,136
31.083333333333332,139
31.166666666666668,136
31.25,137
31.333333333333332,135
31.416666666666668,135
31.5,136
31.583333333333332,132
31.666666666666668,131
31.75,136
31.833333333333332,139
31.916666666666668,139
32,137
32.083333333333336,135
32.166666666666664,137
32.25,140
32.333333333333336,137
32.416666666666664,138
32.5,136
32.583333333333336,139
32.666666666666664,135
32.75,138
32.833333333333336,135
32.916666666666664,136
33,138
33.083333333333336,138
33.166666666666664,137
33.25,139
33.333333333333336,137
33.416666666666664,138
33.5,139
33.583333333333336,138
33.666666666666664,135
33.75,136
33.833333333333336,137
33.916666666666664,134
34,137
34.083333333333336,136
34.166666666666664,137
34.25,140
34.333333333333336,140
34.416666666666664,138
34.5,139
34.583333333333336,136
34.666666666666664,139
34.75,138
34.833333333333336,140
34.916666666666664,137
35,135
35.083333333333336,141
35.166666666666664,138
35.25,136
35.333333333333336,137
35.416666666666664,135
35.5,137
35.583333333333336,141
35.666666666666664,135
35.75,139
35.833333333333336,138
35.916666666666664,141
36,139
36.083333333333336,139
36.166666666666664,139
36.25,140
36.333333333333336,139
36.416666666666664,139
36.5,141
36.583333333333336,142
36.666666666666664,140
36.75,137
36.833333333333336,142
36.916666666666664,138
37,142
37.083333333333336,140
37.166666666666664,139
37.25,143
37.333333333333336,144
37.416666666666664,141
37.5,139
37.583333333333336,138
37.666666666666664,140
37.75,142
37.833333333333336,144
37.916666666666664,140
38,142
38.083333333333336,137
38.166666666666664,138
38.25,142
38.333333333333336,142
38.416666666666664,141
38.5,143
38.583333333333336,142
38.666666666666664,143
38.75,142
38.833333333333336,141
38.916666666666664,138
39,143
39.083333333333336,142
39.166666666666664,139
39.25,140
39.333333333333336,141
39.416666666666664,140
39.5,143
39.583333333333336,141
39.666666666666664,140
39.75,141
39.833333333333336,138
39.916666666666664,138
40,143
40.083333333333336,142
40.166666666666664,144
40.25,139
40.333333333333336,142
40.416666666666664,141
40.5,139
40.583333333333336,141
40.666666666666664,143
40.75,139
40.833333333333336,142
40.916666666666664,139
41,143
41.083333333333336,143
41.166666666666664,140
41.25,142
41.333333333333336,139
41.416666666666664,144
41.5,142
41.583333333333336,142
41.666666666666664,141
41.75,143
41.833333333333336,142
41.916666666666664,142
42,144
42.083333333333336,144
42.166666666666664,142
42.25,141
42.333333333333336,141
42.416666666666664,142
42.5,139
42.583333333333336,141
42.666666666666664,142
42.75,140
42.833333333333336,140
42.916666666666664,143
43,140
43.083333333333336,142
43.166666666666664,141
43.25,142
43.333333333333336,142
43.416666666666664,143
43.5,142
43.583333333333336,141
43.666666666666664,142
43.75,141
43.833333333333336,141
43.916666666666664,145
44,140
44.083333333333336,144
44.166666666666664,143
44.25,142
44.333333333333336,143
44.416666666666664,143
44.5,141
44.583333333333336,140
44.666666666666664,140
44.75,141
44.833333333333336,143
44.916666666666664,140
45,146
45.083333333333336,146
45.166666666666664,143
45.25,142
45.333333333333336,140
45.416666666666664,139
45.5,144
45.583333333333336,141
45.666666666666664,145
45.75,143
45.833333333333336,143
45.916666666666664,140
46,145
46.083333333333336,141
46.166666666666664,141
46.25,143
46.333333333333336,145
46.416666666666664,143
46.5,144
46.583333333333336,145
46.666666666666664,143
46.75,145
46.833333333333336,143
46.916666666666664,140
47,145
47.083333333333336,143
47.166666666666664,146
47.25,147
47.333333333333336,147
47.416666666666664,146
47.5,141
47.583333333333336,147
47.666666666666664,145
47.75,143
47.833333333333336,145
47.916666666666664,148
