"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 9 discussion"
0,3
0.08333333333333333,20
0.16666666666666666,49
0.25,67
0.3333333333333333,105
0.4166666666666667,163
0.5,209
0.5833333333333334,273
0.6666666666666666,351
0.75,405
0.8333333333333334,469
0.9166666666666666,525
1,592
1.0833333333333333,657
1.1666666666666667,719
1.25,787
1.3333333333333333,855
1.4166666666666667,933
1.5,1016
1.5833333333333333,1066
1.6666666666666667,1107
1.75,1166
1.8333333333333333,1232
1.9166666666666667,1282
2,1319
2.0833333333333335,1368
2.1666666666666665,1419
2.25,1466
2.3333333333333335,1507
2.4166666666666665,1558
2.5,1610
2.5833333333333335,1658
2.6666666666666665,1714
2.75,1763
2.8333333333333335,1787
2.9166666666666665,1839
3,1893
3.0833333333333335,1946
3.1666666666666665,1992
3.25,2025
3.3333333333333335,2058
3.4166666666666665,2099
3.5,2145
3.5833333333333335,2171
3.6666666666666665,2207
3.75,2255
3.8333333333333335,2277
3.9166666666666665,2307
4,2354
4.083333333333333,2376
4.166666666666667,2397
4.25,2440
4.333333333333333,2472
4.416666666666667,2499
4.5,2526
4.583333333333333,2556
4.666666666666667,2574
4.75,2606
4.833333333333333,2640
4.916666666666667,2672
5,2698
5.083333333333333,2732
5.166666666666667,2758
5.25,2775
5.333333333333333,2801
5.416666666666667,2822
5.5,2850
5.583333333333333,2898
5.666666666666667,2900
5.75,2941
5.833333333333333,2951
5.916666666666667,2981
6,2998
6.083333333333333,3019
6.166666666666667,3047
6.25,3077
6.333333333333333,3100
6.416666666666667,3120
6.5,3148
6.583333333333333,3168
6.666666666666667,3185
6.75,3215
6.833333333333333,3234
6.916666666666667,3270
7,3283
7.083333333333333,3309
7.166666666666667,3330
7.25,3354
7.333333333333333,3378
7.416666666666667,3410
7.5,3427
7.583333333333333,3455
7.666666666666667,3470
7.75,3498
7.833333333333333,3527
7.916666666666667,3554
8,3567
8.083333333333334,3593
8.166666666666666,3623
8.25,3652
8.333333333333334,3669
8.416666666666666,3687
8.5,3713
8.583333333333334,3726
8.666666666666666,3741
8.75,3767
8.833333333333334,3783
8.916666666666666,3803
9,3825
9.083333333333334,3848
9.166666666666666,3866
9.25,3883
9.333333333333334,3908
9.416666666666666,3937
9.5,3953
9.583333333333334,3970
9.666666666666666,3988
