"Hours since thread went live","One Piece - Episode 1107 discussion"
0,1
0,2
0.08333333333333333,3
0.16666666666666666,4
0.25,4
0.3333333333333333,3
0.4166666666666667,3
0.5,3
0.5833333333333334,3
0.6666666666666666,4
0.75,7
0.8333333333333334,8
0.9166666666666666,8
1,10
1.0833333333333333,10
1.1666666666666667,9
1.25,11
1.3333333333333333,11
1.4166666666666667,11
1.5,12
1.5833333333333333,13
1.6666666666666667,12
1.75,11
1.8333333333333333,14
1.9166666666666667,11
2,12
2.0833333333333335,12
2.1666666666666665,14
2.25,13
2.3333333333333335,12
2.4166666666666665,13
2.5,11
2.5833333333333335,11
2.6666666666666665,15
2.75,17
2.8333333333333335,15
2.9166666666666665,15
3,18
3.0833333333333335,18
3.1666666666666665,18
3.25,17
3.3333333333333335,19
3.4166666666666665,18
3.5,17
3.5833333333333335,19
3.6666666666666665,18
3.75,20
3.8333333333333335,21
3.9166666666666665,19
4,22
4.083333333333333,22
4.166666666666667,22
4.25,22
4.333333333333333,20
4.416666666666667,21
4.5,22
4.583333333333333,21
4.666666666666667,20
4.75,24
4.833333333333333,23
4.916666666666667,23
5,24
5.083333333333333,23
5.166666666666667,22
5.25,21
5.333333333333333,23
5.416666666666667,24
5.5,24
5.583333333333333,25
5.666666666666667,27
5.75,24
5.833333333333333,24
5.916666666666667,30
6,26
6.083333333333333,28
6.166666666666667,29
6.25,30
6.333333333333333,30
6.416666666666667,29
6.5,28
6.583333333333333,29
6.666666666666667,31
6.75,28
6.833333333333333,29
6.916666666666667,28
7,30
7.083333333333333,29
7.166666666666667,31
7.25,25
7.333333333333333,33
7.416666666666667,29
7.5,28
7.583333333333333,33
7.666666666666667,29
7.75,31
7.833333333333333,29
7.916666666666667,29
8,29
8.083333333333334,31
8.166666666666666,26
8.25,32
8.333333333333334,30
8.416666666666666,31
8.5,34
8.583333333333334,37
8.666666666666666,31
8.75,36
8.833333333333334,37
8.916666666666666,35
9,34
9.083333333333334,41
9.166666666666666,34
9.25,37
9.333333333333334,33
9.416666666666666,37
9.5,37
9.583333333333334,37
9.666666666666666,40
9.75,40
9.833333333333334,39
9.916666666666666,43
10,40
10.083333333333334,38
10.166666666666666,41
10.25,42
10.333333333333334,40
10.416666666666666,39
10.5,42
10.583333333333334,44
10.666666666666666,44
10.75,45
10.833333333333334,45
10.916666666666666,43
11,48
11.083333333333334,46
11.166666666666666,47
11.25,44
11.333333333333334,47
11.416666666666666,47
11.5,49
11.583333333333334,48
11.666666666666666,44
11.75,46
11.833333333333334,43
11.916666666666666,48
12,43
12.083333333333334,43
12.166666666666666,46
12.25,46
12.333333333333334,46
12.416666666666666,46
12.5,50
12.583333333333334,52
12.666666666666666,51
12.75,51
12.833333333333334,49
12.916666666666666,54
13,52
13.083333333333334,47
13.166666666666666,52
13.25,47
13.333333333333334,49
13.416666666666666,50
13.5,51
13.583333333333334,52
13.666666666666666,46
13.75,51
13.833333333333334,49
13.916666666666666,51
14,49
14.083333333333334,52
14.166666666666666,47
14.25,49
14.333333333333334,51
14.416666666666666,47
14.5,51
14.583333333333334,52
14.666666666666666,51
14.75,50
14.833333333333334,52
14.916666666666666,51
15,48
15.083333333333334,54
15.166666666666666,50
15.25,54
15.333333333333334,52
15.416666666666666,52
15.5,54
15.583333333333334,50
15.666666666666666,51
15.75,52
15.833333333333334,54
15.916666666666666,56
16,50
16.083333333333332,54
16.166666666666668,52
16.25,53
16.333333333333332,53
16.416666666666668,50
16.5,55
16.583333333333332,59
16.666666666666668,54
16.75,51
16.833333333333332,54
16.916666666666668,56
17,56
17.083333333333332,56
17.166666666666668,51
17.25,54
17.333333333333332,57
17.416666666666668,54
17.5,58
17.583333333333332,56
17.666666666666668,53
17.75,55
17.833333333333332,57
17.916666666666668,61
18,58
18.083333333333332,57
18.166666666666668,54
18.25,61
18.333333333333332,57
18.416666666666668,58
18.5,59
18.583333333333332,62
18.666666666666668,59
18.75,56
18.833333333333332,58
18.916666666666668,59
19,57
19.083333333333332,59
19.166666666666668,58
19.25,60
19.333333333333332,59
19.416666666666668,61
19.5,60
19.583333333333332,60
19.666666666666668,60
19.75,58
19.833333333333332,58
19.916666666666668,61
20,59
20.083333333333332,57
20.166666666666668,64
20.25,59
20.333333333333332,56
20.416666666666668,60
20.5,59
20.583333333333332,60
20.666666666666668,61
20.75,59
20.833333333333332,61
20.916666666666668,57
21,59
21.083333333333332,59
21.166666666666668,57
21.25,60
21.333333333333332,57
21.416666666666668,62
21.5,58
21.583333333333332,63
21.666666666666668,63
21.75,65
21.833333333333332,59
21.916666666666668,63
22,60
22.083333333333332,61
22.166666666666668,57
22.25,61
22.333333333333332,61
22.416666666666668,64
22.5,60
22.666666666666668,59
22.75,64
22.833333333333332,61
22.916666666666668,62
