"Hours since thread went live","Boukyaku Battery • Oblivion Battery - Episode 5 discussion"
23.5,92
23.583333333333332,91
23.666666666666668,95
23.75,93
23.833333333333332,92
23.916666666666668,88
24,90
24.083333333333332,89
24.166666666666668,93
24.25,91
24.333333333333332,93
24.416666666666668,93
24.5,94
24.583333333333332,94
24.666666666666668,95
24.75,88
24.833333333333332,93
24.916666666666668,89
25,94
25.083333333333332,90
25.166666666666668,94
25.25,90
25.333333333333332,96
25.416666666666668,91
25.5,94
25.583333333333332,95
25.666666666666668,95
25.75,91
25.833333333333332,95
25.916666666666668,95
26,92
26.083333333333332,93
26.166666666666668,94
26.25,94
26.333333333333332,96
26.416666666666668,96
26.5,97
26.583333333333332,93
26.666666666666668,91
26.75,94
26.833333333333332,95
26.916666666666668,91
27,94
27.083333333333332,93
27.166666666666668,92
27.25,94
27.333333333333332,94
27.416666666666668,94
27.5,92
27.583333333333332,96
27.666666666666668,93
27.75,94
27.833333333333332,95
27.916666666666668,97
28,95
28.083333333333332,96
28.166666666666668,95
28.25,93
28.333333333333332,95
28.416666666666668,93
28.5,93
28.583333333333332,98
28.666666666666668,94
28.75,94
28.833333333333332,94
28.916666666666668,94
29,95
29.083333333333332,98
29.166666666666668,97
29.25,95
29.333333333333332,96
29.416666666666668,96
29.5,97
29.583333333333332,96
29.666666666666668,98
29.75,99
29.833333333333332,95
29.916666666666668,100
30,100
30.083333333333332,95
30.166666666666668,100
30.25,97
30.333333333333332,101
30.416666666666668,99
30.5,93
30.583333333333332,97
30.666666666666668,100
30.75,99
30.833333333333332,100
30.916666666666668,98
31,95
31.083333333333332,98
31.166666666666668,96
31.25,99
31.333333333333332,98
31.416666666666668,97
31.5,95
31.583333333333332,100
31.666666666666668,99
31.75,94
31.833333333333332,95
31.916666666666668,96
32,95
32.083333333333336,98
32.166666666666664,101
32.25,101
32.333333333333336,96
32.416666666666664,95
32.5,100
32.583333333333336,98
32.666666666666664,101
32.75,101
32.833333333333336,99
32.916666666666664,96
33,97
33.083333333333336,98
33.166666666666664,98
33.25,95
33.333333333333336,101
33.416666666666664,102
33.5,102
33.583333333333336,100
33.666666666666664,95
33.75,99
33.833333333333336,98
33.916666666666664,99
34,100
34.083333333333336,100
34.166666666666664,103
34.25,99
34.333333333333336,99
34.416666666666664,101
34.5,100
34.583333333333336,102
34.666666666666664,97
34.75,97
34.833333333333336,97
34.916666666666664,98
35,99
35.083333333333336,100
35.166666666666664,99
35.25,99
35.333333333333336,101
35.416666666666664,99
35.5,96
35.583333333333336,97
35.666666666666664,101
35.75,96
35.833333333333336,100
35.916666666666664,102
36,104
36.083333333333336,97
36.166666666666664,104
36.25,103
36.333333333333336,100
36.416666666666664,99
36.5,102
36.583333333333336,103
36.666666666666664,101
36.75,102
36.833333333333336,104
36.916666666666664,98
37,103
37.083333333333336,102
37.166666666666664,99
37.25,102
37.333333333333336,101
37.416666666666664,101
37.5,98
37.583333333333336,104
37.666666666666664,99
37.75,98
37.833333333333336,102
37.916666666666664,103
38,101
38.083333333333336,98
38.166666666666664,102
38.25,104
38.333333333333336,101
38.416666666666664,99
38.5,105
38.583333333333336,101
38.666666666666664,104
38.75,101
38.833333333333336,99
38.916666666666664,101
39,101
39.083333333333336,101
39.166666666666664,101
39.25,100
39.333333333333336,101
39.416666666666664,104
39.5,101
39.583333333333336,102
39.666666666666664,100
39.75,100
39.833333333333336,98
39.916666666666664,99
40,100
40.083333333333336,99
40.166666666666664,101
40.25,98
40.333333333333336,102
40.416666666666664,103
40.5,105
40.583333333333336,99
40.666666666666664,103
40.75,101
40.833333333333336,101
40.916666666666664,104
41,103
41.083333333333336,102
41.166666666666664,103
41.25,103
41.333333333333336,103
41.416666666666664,100
41.5,98
41.583333333333336,101
41.666666666666664,105
41.75,106
41.833333333333336,102
41.916666666666664,104
42,98
42.083333333333336,102
42.166666666666664,103
42.25,105
42.333333333333336,102
42.416666666666664,102
42.5,103
42.583333333333336,101
42.666666666666664,101
42.75,100
42.833333333333336,102
42.916666666666664,100
43,100
43.083333333333336,101
43.166666666666664,101
43.25,99
43.333333333333336,101
43.416666666666664,99
43.5,102
43.583333333333336,102
43.666666666666664,103
43.75,103
43.833333333333336,104
43.916666666666664,100
44,103
44.083333333333336,102
44.166666666666664,99
44.25,102
44.333333333333336,104
44.416666666666664,104
44.5,100
44.583333333333336,103
44.666666666666664,102
44.75,105
44.833333333333336,103
44.916666666666664,102
45,99
45.083333333333336,104
45.166666666666664,102
45.25,103
45.333333333333336,102
45.416666666666664,101
45.5,99
45.583333333333336,103
45.666666666666664,102
45.75,101
45.833333333333336,103
45.916666666666664,106
46,102
46.083333333333336,103
46.166666666666664,102
46.25,101
46.333333333333336,100
46.416666666666664,105
46.5,102
46.583333333333336,105
46.666666666666664,106
46.75,103
46.833333333333336,100
46.916666666666664,101
47,101
47.083333333333336,102
47.166666666666664,100
47.25,103
47.333333333333336,104
47.416666666666664,101
47.5,102
47.583333333333336,99
47.666666666666664,101
47.75,102
47.833333333333336,106
47.916666666666664,100
