"Hours since thread went live","The New Gate - Episode 6 discussion"
17.5,217
17.583333333333332,214
17.666666666666668,216
17.75,219
17.833333333333332,212
17.916666666666668,216
18,215
18.083333333333332,213
18.166666666666668,216
18.25,218
18.333333333333332,216
18.416666666666668,220
18.5,219
18.583333333333332,218
18.666666666666668,218
18.75,218
18.833333333333332,221
18.916666666666668,222
19,217
19.083333333333332,220
19.166666666666668,217
19.25,223
19.333333333333332,218
19.416666666666668,219
19.5,220
19.583333333333332,219
19.666666666666668,220
19.75,220
19.833333333333332,224
19.916666666666668,225
20,226
20.083333333333332,223
20.166666666666668,223
20.25,228
20.333333333333332,225
20.416666666666668,223
20.5,229
20.583333333333332,226
20.666666666666668,225
20.75,223
20.833333333333332,229
20.916666666666668,230
21,227
21.083333333333332,224
21.166666666666668,226
21.25,227
21.333333333333332,228
21.416666666666668,231
21.5,226
21.583333333333332,227
21.666666666666668,229
21.75,227
21.833333333333332,230
21.916666666666668,226
22,230
22.083333333333332,228
22.166666666666668,233
22.25,233
22.333333333333332,234
22.416666666666668,233
22.5,232
22.583333333333332,232
22.666666666666668,235
22.75,233
22.833333333333332,234
22.916666666666668,232
23,235
23.083333333333332,238
23.166666666666668,237
23.25,233
23.333333333333332,237
23.416666666666668,233
23.5,236
23.583333333333332,234
23.666666666666668,236
23.75,233
23.833333333333332,235
23.916666666666668,236
24,236
24.083333333333332,236
24.166666666666668,232
24.25,239
24.333333333333332,240
24.416666666666668,239
24.5,236
24.583333333333332,235
24.666666666666668,234
24.75,241
24.833333333333332,235
24.916666666666668,238
25,238
25.083333333333332,240
25.166666666666668,240
25.25,240
25.333333333333332,236
25.416666666666668,236
25.5,239
25.583333333333332,240
25.666666666666668,237
25.75,237
25.833333333333332,236
25.916666666666668,240
26,240
26.083333333333332,244
26.166666666666668,238
26.25,239
26.333333333333332,242
26.416666666666668,243
26.5,242
26.583333333333332,243
26.666666666666668,242
26.75,247
26.833333333333332,241
26.916666666666668,243
27,240
27.083333333333332,243
27.166666666666668,243
27.25,243
27.333333333333332,241
27.416666666666668,239
27.5,246
27.583333333333332,240
27.666666666666668,245
27.75,243
27.833333333333332,247
27.916666666666668,246
28,243
28.083333333333332,244
28.166666666666668,244
28.25,243
28.333333333333332,244
28.416666666666668,248
28.5,244
28.583333333333332,246
28.666666666666668,245
28.75,244
28.833333333333332,244
28.916666666666668,248
29,243
29.083333333333332,244
29.166666666666668,243
29.25,245
29.333333333333332,242
29.416666666666668,244
29.5,247
29.583333333333332,247
29.666666666666668,245
29.75,244
29.833333333333332,243
29.916666666666668,243
30,248
30.083333333333332,241
30.166666666666668,246
30.25,249
30.333333333333332,245
30.416666666666668,249
30.5,249
30.583333333333332,248
30.666666666666668,244
30.75,244
30.833333333333332,248
30.916666666666668,246
31,250
31.083333333333332,246
31.166666666666668,245
31.25,249
31.333333333333332,246
31.416666666666668,242
31.5,249
31.583333333333332,246
31.666666666666668,248
31.75,247
31.833333333333332,249
31.916666666666668,247
32,246
32.083333333333336,247
32.166666666666664,242
32.25,244
32.333333333333336,248
32.416666666666664,245
32.5,247
32.583333333333336,245
32.666666666666664,243
32.75,245
32.833333333333336,242
32.916666666666664,243
33,246
33.083333333333336,247
33.166666666666664,245
33.25,245
33.333333333333336,245
33.416666666666664,247
33.5,244
33.583333333333336,248
33.666666666666664,249
33.75,244
33.833333333333336,244
33.916666666666664,247
34,247
34.083333333333336,246
34.166666666666664,246
34.25,250
34.333333333333336,249
34.416666666666664,246
34.5,250
34.583333333333336,244
34.666666666666664,245
34.75,248
34.833333333333336,248
34.916666666666664,248
35,242
35.083333333333336,245
35.166666666666664,246
35.25,246
35.333333333333336,245
35.416666666666664,245
35.5,248
35.583333333333336,248
35.666666666666664,244
35.75,245
35.833333333333336,247
35.916666666666664,245
36,245
36.083333333333336,246
36.166666666666664,248
36.25,250
36.333333333333336,249
36.416666666666664,245
36.5,250
36.583333333333336,247
36.666666666666664,245
36.75,251
36.833333333333336,248
36.916666666666664,250
37,247
37.083333333333336,244
37.166666666666664,246
37.25,246
37.333333333333336,247
37.416666666666664,249
37.5,245
37.583333333333336,245
37.666666666666664,244
37.75,247
37.833333333333336,248
37.916666666666664,250
38,246
38.083333333333336,247
38.166666666666664,245
38.25,246
38.333333333333336,246
38.416666666666664,247
38.5,247
38.583333333333336,249
38.666666666666664,247
38.75,251
38.833333333333336,246
38.916666666666664,245
39,248
39.083333333333336,244
39.166666666666664,247
39.25,246
39.333333333333336,246
39.416666666666664,246
39.5,250
39.583333333333336,248
39.666666666666664,249
39.75,251
39.833333333333336,247
39.916666666666664,250
40,247
40.083333333333336,250
40.166666666666664,250
40.25,251
40.333333333333336,252
40.416666666666664,247
40.5,250
40.583333333333336,246
40.666666666666664,246
40.75,250
40.833333333333336,246
40.916666666666664,250
41,246
41.083333333333336,246
41.166666666666664,247
41.25,244
41.333333333333336,245
41.416666666666664,245
41.5,246
41.583333333333336,246
41.666666666666664,245
41.75,252
41.833333333333336,250
41.916666666666664,250
42,246
42.083333333333336,246
42.166666666666664,251
42.25,249
42.333333333333336,248
42.416666666666664,249
42.5,247
42.583333333333336,249
42.666666666666664,249
42.75,248
42.833333333333336,251
42.916666666666664,250
43,249
43.083333333333336,248
43.166666666666664,245
43.25,244
43.333333333333336,250
43.416666666666664,246
43.5,248
43.583333333333336,250
43.666666666666664,247
43.75,247
43.833333333333336,247
43.916666666666664,244
44,245
44.083333333333336,249
44.166666666666664,249
44.25,249
44.333333333333336,252
44.416666666666664,249
44.5,246
44.583333333333336,247
44.666666666666664,249
44.75,245
44.833333333333336,253
44.916666666666664,249
45,249
45.083333333333336,249
45.166666666666664,252
45.25,251
45.333333333333336,250
45.416666666666664,252
45.5,250
45.583333333333336,249
45.666666666666664,251
45.75,247
45.833333333333336,251
45.916666666666664,249
46,250
46.083333333333336,248
46.166666666666664,249
46.25,246
46.333333333333336,251
46.416666666666664,249
46.5,251
46.583333333333336,254
46.666666666666664,249
46.75,250
46.833333333333336,251
46.916666666666664,252
47,250
47.083333333333336,250
47.166666666666664,251
47.25,251
47.333333333333336,250
47.416666666666664,250
47.5,251
47.583333333333336,248
47.666666666666664,250
47.75,247
47.833333333333336,252
47.916666666666664,251
