"Hours since thread went live","Astro Note - Episode 1 discussion"
39.333333333333336,101
39.416666666666664,100
39.5,103
39.583333333333336,101
39.666666666666664,100
39.75,101
39.833333333333336,101
39.916666666666664,102
40,103
40.083333333333336,102
40.166666666666664,101
40.25,103
40.333333333333336,104
40.416666666666664,102
40.5,103
40.583333333333336,102
40.666666666666664,99
40.75,101
40.833333333333336,101
40.916666666666664,101
41,105
41.083333333333336,101
41.166666666666664,105
41.25,103
41.333333333333336,106
41.416666666666664,102
41.5,102
41.583333333333336,104
41.666666666666664,98
41.75,102
41.833333333333336,103
41.916666666666664,102
42,98
42.083333333333336,104
42.166666666666664,98
42.25,100
42.333333333333336,104
42.416666666666664,99
42.5,101
42.583333333333336,98
42.666666666666664,102
42.75,100
42.833333333333336,102
42.916666666666664,102
43,103
43.083333333333336,104
43.166666666666664,99
43.25,103
43.333333333333336,106
43.416666666666664,101
43.5,103
43.583333333333336,101
43.666666666666664,101
43.75,104
43.833333333333336,104
43.916666666666664,103
44,102
44.083333333333336,102
44.166666666666664,103
44.25,103
44.333333333333336,102
44.416666666666664,103
44.5,101
44.583333333333336,102
44.666666666666664,106
44.75,104
44.833333333333336,103
44.916666666666664,105
45,103
45.083333333333336,102
45.166666666666664,105
45.25,102
45.333333333333336,101
45.416666666666664,103
45.5,103
45.583333333333336,103
45.666666666666664,106
45.75,105
45.833333333333336,103
45.916666666666664,102
46,103
46.083333333333336,105
46.166666666666664,101
46.25,103
46.333333333333336,102
46.416666666666664,106
46.5,101
46.583333333333336,102
46.666666666666664,101
46.75,105
46.833333333333336,105
46.916666666666664,103
47,107
47.083333333333336,105
47.166666666666664,100
47.25,102
47.333333333333336,107
47.416666666666664,104
47.5,106
47.583333333333336,100
47.666666666666664,101
47.75,105
47.833333333333336,105
47.916666666666664,103
