"Hours since thread went live","Sand Land: The Series - Episode 7 discussion"
36.166666666666664,14
36.166666666666664,14
36.333333333333336,13
36.333333333333336,14
36.5,15
36.5,14
36.666666666666664,17
36.75,16
36.833333333333336,16
36.916666666666664,15
37,16
37.083333333333336,15
37.166666666666664,16
37.166666666666664,16
37.333333333333336,14
37.333333333333336,15
37.5,16
37.583333333333336,16
37.666666666666664,17
37.75,15
37.833333333333336,15
37.833333333333336,14
38,16
38.083333333333336,15
38.166666666666664,13
38.25,15
38.333333333333336,14
38.333333333333336,15
38.5,16
38.5,16
38.666666666666664,13
38.75,13
38.833333333333336,15
38.916666666666664,14
39,17
39.083333333333336,17
39.166666666666664,15
39.25,13
39.333333333333336,15
39.416666666666664,17
39.5,16
39.583333333333336,16
39.666666666666664,15
39.75,14
39.833333333333336,15
39.916666666666664,16
40,13
40.083333333333336,14
40.166666666666664,15
40.25,15
40.333333333333336,15
40.333333333333336,14
40.5,16
40.583333333333336,15
40.666666666666664,14
40.75,17
40.833333333333336,14
40.833333333333336,14
41,14
41.083333333333336,15
41.166666666666664,13
41.166666666666664,16
41.333333333333336,15
41.416666666666664,13
41.5,13
41.583333333333336,14
41.666666666666664,14
41.666666666666664,17
41.833333333333336,15
41.833333333333336,13
42,16
42,15
42.166666666666664,14
42.25,15
42.333333333333336,17
42.416666666666664,17
42.5,14
42.583333333333336,15
42.666666666666664,16
42.666666666666664,14
42.833333333333336,13
42.916666666666664,15
43,13
43.083333333333336,15
43.166666666666664,17
43.166666666666664,14
43.333333333333336,16
43.333333333333336,13
43.5,16
43.583333333333336,16
43.666666666666664,15
43.75,17
43.833333333333336,14
43.833333333333336,15
44,14
44,15
44.166666666666664,15
44.25,14
44.333333333333336,17
44.416666666666664,13
44.5,15
44.583333333333336,16
44.666666666666664,17
44.666666666666664,15
44.833333333333336,15
44.833333333333336,14
45,13
45,16
45.166666666666664,15
45.166666666666664,16
45.333333333333336,17
45.416666666666664,14
45.5,14
45.583333333333336,15
45.666666666666664,13
45.75,16
45.833333333333336,15
45.916666666666664,15
46,16
46.083333333333336,16
46.166666666666664,14
46.166666666666664,16
46.333333333333336,15
46.333333333333336,17
46.5,16
46.5,15
46.666666666666664,14
46.75,16
46.833333333333336,13
46.833333333333336,14
47,15
47.083333333333336,14
47.166666666666664,15
47.166666666666664,16
47.333333333333336,16
47.333333333333336,14
47.5,15
47.5,14
47.666666666666664,17
47.75,14
47.833333333333336,17
47.916666666666664,16
48,15
