"Hours since thread went live","Hananoi-kun to Koi no Yamai • A Condition Called Love - Episode 5 discussion"
26.5,177
26.75,177
26.833333333333332,180
26.916666666666668,178
27,176
27.083333333333332,176
27.166666666666668,182
27.25,176
27.333333333333332,181
27.416666666666668,179
27.5,178
27.583333333333332,180
27.666666666666668,178
27.75,179
27.833333333333332,180
27.916666666666668,178
28,180
28.083333333333332,180
28.166666666666668,181
28.25,182
28.333333333333332,180
28.416666666666668,182
28.5,183
28.583333333333332,182
28.666666666666668,186
28.75,185
28.833333333333332,180
28.916666666666668,180
29,183
29.083333333333332,182
29.166666666666668,182
29.25,181
29.333333333333332,183
29.416666666666668,181
29.5,180
29.583333333333332,181
29.666666666666668,180
29.75,186
29.833333333333332,182
29.916666666666668,185
30,186
30.083333333333332,184
30.166666666666668,185
30.25,181
30.333333333333332,187
30.416666666666668,183
30.5,181
30.583333333333332,182
30.666666666666668,182
30.75,180
30.833333333333332,182
30.916666666666668,184
31,187
31.083333333333332,184
31.166666666666668,187
31.25,186
31.333333333333332,183
31.416666666666668,183
31.5,187
31.583333333333332,183
31.666666666666668,184
31.75,183
31.833333333333332,187
31.916666666666668,186
32,182
32.083333333333336,182
32.166666666666664,184
32.25,184
32.333333333333336,183
32.416666666666664,185
32.5,183
32.583333333333336,186
32.666666666666664,184
32.75,184
32.833333333333336,184
32.916666666666664,187
33,183
33.083333333333336,184
33.166666666666664,183
33.25,183
33.333333333333336,181
33.416666666666664,186
33.5,185
33.583333333333336,184
33.666666666666664,185
33.75,183
33.833333333333336,186
33.916666666666664,186
34,185
34.083333333333336,186
34.166666666666664,184
34.25,186
34.333333333333336,183
34.416666666666664,187
34.5,183
34.583333333333336,185
34.666666666666664,184
34.75,187
34.833333333333336,188
34.916666666666664,186
35,188
35.083333333333336,188
35.166666666666664,188
35.25,188
35.333333333333336,187
35.416666666666664,187
35.5,186
35.583333333333336,183
35.666666666666664,190
35.75,190
35.833333333333336,186
35.916666666666664,183
36,190
36.083333333333336,188
36.166666666666664,187
36.25,190
36.333333333333336,186
36.416666666666664,186
36.5,191
36.583333333333336,185
36.666666666666664,185
36.75,185
36.833333333333336,185
36.916666666666664,188
37,188
37.083333333333336,189
37.166666666666664,189
37.25,186
37.333333333333336,187
37.416666666666664,190
37.5,186
37.583333333333336,190
37.666666666666664,189
37.75,185
37.833333333333336,186
37.916666666666664,190
38,186
38.083333333333336,186
38.166666666666664,189
38.25,187
38.333333333333336,186
38.416666666666664,187
38.5,184
38.583333333333336,184
38.666666666666664,183
38.75,187
38.833333333333336,186
38.916666666666664,185
39,184
39.083333333333336,186
39.166666666666664,185
39.25,190
39.333333333333336,184
39.416666666666664,187
39.5,188
39.583333333333336,188
39.666666666666664,185
39.75,183
39.833333333333336,190
39.916666666666664,188
40,188
40.083333333333336,185
40.166666666666664,188
40.25,190
40.333333333333336,190
40.416666666666664,192
40.5,187
40.583333333333336,186
40.666666666666664,191
40.75,184
40.833333333333336,192
40.916666666666664,184
41,189
41.083333333333336,185
41.166666666666664,191
41.25,187
41.333333333333336,188
41.416666666666664,192
41.5,188
41.583333333333336,188
41.666666666666664,189
41.75,188
41.833333333333336,190
41.916666666666664,186
42,193
42.083333333333336,193
42.166666666666664,191
42.25,186
42.333333333333336,186
42.416666666666664,188
42.5,193
42.583333333333336,192
42.666666666666664,187
42.75,187
42.833333333333336,189
42.916666666666664,191
43,193
43.083333333333336,191
43.166666666666664,186
43.25,190
43.333333333333336,193
43.416666666666664,186
43.5,188
43.583333333333336,191
43.666666666666664,192
43.75,185
43.833333333333336,191
43.916666666666664,190
44,190
44.083333333333336,192
44.166666666666664,188
44.25,188
44.333333333333336,191
44.416666666666664,186
44.5,190
44.583333333333336,186
44.666666666666664,188
44.75,192
44.833333333333336,189
44.916666666666664,187
45,187
45.083333333333336,191
45.166666666666664,191
45.25,190
45.333333333333336,190
45.416666666666664,187
45.5,191
45.583333333333336,190
45.666666666666664,189
45.75,188
45.833333333333336,185
45.916666666666664,186
46,191
46.083333333333336,189
46.166666666666664,189
46.25,189
46.333333333333336,190
46.416666666666664,189
46.5,192
46.583333333333336,194
46.666666666666664,191
46.75,189
46.833333333333336,188
46.916666666666664,186
47,191
47.083333333333336,190
47.166666666666664,190
47.25,192
47.333333333333336,189
47.416666666666664,192
47.5,191
47.583333333333336,190
47.666666666666664,186
47.75,193
47.833333333333336,192
47.916666666666664,190
