"Hours since thread went live","Spy x Family - Episode 6 discussion"
22.833333333333332,9822
22.916666666666668,9837
23,9851
23.083333333333332,9856
23.166666666666668,9861
23.25,9875
23.333333333333332,9878
23.416666666666668,9889
23.5,9902
23.583333333333332,9907
23.666666666666668,9916
23.75,9927
23.833333333333332,9936
23.916666666666668,9943
24,9948
24.083333333333332,9945
24.166666666666668,9957
24.25,9957
24.333333333333332,9960
24.416666666666668,9967
24.5,9969
24.583333333333332,9978
24.666666666666668,9982
24.75,9980
24.833333333333332,9998
24.916666666666668,9998
25,10006
25.083333333333332,10011
25.166666666666668,10013
25.25,10019
25.333333333333332,10019
25.416666666666668,10022
25.5,10033
25.583333333333332,10035
25.666666666666668,10049
25.75,10056
25.833333333333332,10061
25.916666666666668,10061
26,10065
26.083333333333332,10083
26.166666666666668,10088
26.25,10090
26.333333333333332,10101
26.416666666666668,10110
26.5,10117
26.583333333333332,10124
26.666666666666668,10121
26.75,10123
26.833333333333332,10129
26.916666666666668,10136
27,10140
27.083333333333332,10146
27.166666666666668,10144
27.25,10159
27.333333333333332,10155
27.416666666666668,10163
27.5,10165
27.583333333333332,10177
27.666666666666668,10174
27.75,10186
27.833333333333332,10195
27.916666666666668,10202
28,10209
28.083333333333332,10209
28.166666666666668,10216
28.25,10223
28.333333333333332,10229
28.416666666666668,10235
28.5,10243
28.583333333333332,10246
28.666666666666668,10248
28.75,10257
28.833333333333332,10262
28.916666666666668,10263
29,10269
29.083333333333332,10280
29.166666666666668,10284
29.25,10288
29.333333333333332,10301
29.416666666666668,10299
29.5,10307
29.583333333333332,10313
29.666666666666668,10326
29.75,10327
29.833333333333332,10333
29.916666666666668,10344
30,10349
30.083333333333332,10358
30.166666666666668,10349
30.25,10364
30.333333333333332,10372
30.416666666666668,10371
30.5,10376
30.583333333333332,10388
30.666666666666668,10385
30.75,10402
30.833333333333332,10404
30.916666666666668,10401
31,10401
31.083333333333332,10407
31.166666666666668,10404
31.25,10415
31.333333333333332,10412
31.416666666666668,10424
31.5,10422
31.583333333333332,10431
31.666666666666668,10435
31.75,10442
31.833333333333332,10439
31.916666666666668,10445
32,10451
32.083333333333336,10452
32.166666666666664,10456
32.25,10458
32.333333333333336,10466
32.416666666666664,10467
32.5,10469
32.583333333333336,10480
32.666666666666664,10486
32.75,10482
32.833333333333336,10496
32.916666666666664,10493
33,10500
33.083333333333336,10498
33.166666666666664,10511
33.25,10509
33.333333333333336,10524
33.416666666666664,10527
33.5,10530
33.583333333333336,10531
33.666666666666664,10540
33.75,10539
33.833333333333336,10547
33.916666666666664,10546
34,10554
34.083333333333336,10555
34.166666666666664,10554
34.25,10557
34.333333333333336,10562
34.416666666666664,10566
34.5,10572
34.583333333333336,10570
34.666666666666664,10576
34.75,10586
34.833333333333336,10585
34.916666666666664,10584
35,10581
35.083333333333336,10589
35.166666666666664,10582
35.25,10598
35.333333333333336,10596
35.416666666666664,10599
35.5,10596
35.583333333333336,10603
35.666666666666664,10606
35.75,10612
35.833333333333336,10612
35.916666666666664,10608
36,10614
36.083333333333336,10617
36.166666666666664,10621
36.25,10628
36.333333333333336,10628
36.416666666666664,10641
36.5,10630
36.583333333333336,10636
36.666666666666664,10638
36.75,10648
36.833333333333336,10645
36.916666666666664,10647
37,10648
37.083333333333336,10652
37.166666666666664,10658
37.25,10656
37.333333333333336,10655
37.416666666666664,10663
37.5,10664
37.583333333333336,10668
37.666666666666664,10681
37.75,10688
37.833333333333336,10685
37.916666666666664,10682
38,10683
38.083333333333336,10690
38.166666666666664,10696
38.25,10699
38.333333333333336,10698
38.416666666666664,10701
38.5,10703
38.583333333333336,10701
38.666666666666664,10698
38.75,10704
38.833333333333336,10711
38.916666666666664,10708
39,10715
39.083333333333336,10704
39.166666666666664,10706
39.25,10711
39.333333333333336,10712
39.416666666666664,10719
39.5,10716
39.583333333333336,10725
39.666666666666664,10722
39.75,10728
39.833333333333336,10723
39.916666666666664,10728
40,10725
40.083333333333336,10734
40.166666666666664,10736
40.25,10735
40.333333333333336,10733
40.416666666666664,10736
40.5,10739
40.583333333333336,10745
40.666666666666664,10742
40.75,10745
40.833333333333336,10743
40.916666666666664,10743
41,10744
41.083333333333336,10751
41.166666666666664,10755
41.25,10751
41.333333333333336,10750
41.416666666666664,10749
41.5,10757
41.583333333333336,10749
41.666666666666664,10748
41.75,10754
41.833333333333336,10758
41.916666666666664,10757
42,10767
42.083333333333336,10767
42.166666666666664,10760
42.25,10765
42.333333333333336,10767
42.416666666666664,10771
42.5,10769
42.583333333333336,10770
42.666666666666664,10772
42.75,10776
42.833333333333336,10775
42.916666666666664,10774
43,10782
43.083333333333336,10783
43.166666666666664,10779
43.25,10776
43.333333333333336,10782
43.416666666666664,10783
43.5,10774
43.583333333333336,10782
43.666666666666664,10786
43.75,10789
43.833333333333336,10791
43.916666666666664,10793
44,10791
44.083333333333336,10788
44.166666666666664,10787
44.25,10793
44.333333333333336,10788
44.416666666666664,10792
44.5,10796
44.583333333333336,10792
44.666666666666664,10803
44.75,10801
44.833333333333336,10798
44.916666666666664,10803
45,10806
45.083333333333336,10808
45.166666666666664,10814
45.25,10815
45.333333333333336,10821
45.416666666666664,10814
45.5,10820
45.583333333333336,10818
45.666666666666664,10820
45.75,10820
45.833333333333336,10821
45.916666666666664,10828
46,10830
46.083333333333336,10823
46.166666666666664,10820
46.25,10819
46.333333333333336,10823
46.416666666666664,10826
46.5,10825
46.583333333333336,10833
46.666666666666664,10825
46.75,10833
46.833333333333336,10829
46.916666666666664,10831
47,10830
47.083333333333336,10829
47.166666666666664,10839
47.25,10844
47.333333333333336,10846
47.416666666666664,10839
47.5,10842
47.583333333333336,10840
47.666666666666664,10844
47.75,10838
47.833333333333336,10848
47.916666666666664,10845
