"Hours since thread went live","Rinkai! - Episode 8 discussion"
24.333333333333332,9
24.416666666666668,7
24.5,8
24.583333333333332,6
24.666666666666668,9
24.75,8
24.833333333333332,7
24.916666666666668,8
25,10
25.083333333333332,8
25.166666666666668,8
25.25,6
25.333333333333332,10
25.416666666666668,10
25.5,8
25.583333333333332,8
25.666666666666668,9
25.75,10
25.833333333333332,8
25.916666666666668,10
26,9
26.083333333333332,10
26.166666666666668,9
26.25,9
26.333333333333332,9
26.416666666666668,12
26.5,10
26.583333333333332,10
26.666666666666668,8
26.75,9
26.833333333333332,12
26.916666666666668,10
27,10
27.083333333333332,11
27.166666666666668,9
27.25,10
27.333333333333332,8
27.416666666666668,8
27.5,11
27.583333333333332,10
27.666666666666668,9
27.75,8
27.833333333333332,8
27.916666666666668,10
28,11
28.083333333333332,9
28.166666666666668,10
28.25,11
28.333333333333332,8
28.416666666666668,9
28.5,11
28.583333333333332,10
28.666666666666668,10
28.75,12
28.833333333333332,11
28.916666666666668,11
29,12
29.083333333333332,8
29.166666666666668,10
29.25,11
29.333333333333332,10
29.416666666666668,9
29.5,10
29.583333333333332,11
29.666666666666668,10
29.75,9
29.833333333333332,10
29.916666666666668,10
30,11
30.083333333333332,11
30.166666666666668,12
30.25,10
30.333333333333332,11
30.416666666666668,9
30.5,8
30.583333333333332,12
30.666666666666668,10
30.75,11
30.833333333333332,10
30.916666666666668,10
31,8
31.083333333333332,10
31.166666666666668,9
31.25,10
31.333333333333332,10
31.416666666666668,11
31.5,9
31.583333333333332,10
31.666666666666668,9
31.75,11
31.833333333333332,11
31.916666666666668,11
32,10
32.083333333333336,12
32.166666666666664,8
32.25,8
32.333333333333336,8
32.416666666666664,12
32.5,10
32.583333333333336,11
32.666666666666664,11
32.75,9
32.833333333333336,12
32.916666666666664,12
33,10
33.083333333333336,11
33.166666666666664,12
33.25,11
33.333333333333336,9
33.416666666666664,11
33.5,9
33.583333333333336,9
33.666666666666664,8
33.75,10
33.833333333333336,10
33.916666666666664,8
34,10
34.083333333333336,9
34.166666666666664,9
34.25,10
34.333333333333336,9
34.416666666666664,10
34.5,10
34.583333333333336,11
34.666666666666664,10
34.75,9
34.833333333333336,10
34.916666666666664,10
35,11
35.083333333333336,8
35.166666666666664,11
35.25,10
35.333333333333336,9
35.416666666666664,12
35.5,9
35.583333333333336,12
35.666666666666664,10
35.75,12
35.833333333333336,9
35.916666666666664,10
36,9
36.083333333333336,10
36.166666666666664,10
36.25,10
36.333333333333336,10
36.416666666666664,11
36.5,11
36.583333333333336,9
36.666666666666664,10
36.75,10
36.833333333333336,11
36.916666666666664,12
37,9
37.083333333333336,11
37.166666666666664,10
37.25,8
37.333333333333336,10
37.416666666666664,8
37.5,11
37.583333333333336,11
37.666666666666664,10
37.75,9
37.833333333333336,10
37.916666666666664,9
38,10
38.083333333333336,11
38.166666666666664,11
38.25,10
38.333333333333336,10
38.416666666666664,12
38.5,11
38.583333333333336,10
38.666666666666664,12
38.75,11
38.833333333333336,13
38.916666666666664,12
39,10
39.083333333333336,13
39.166666666666664,11
39.25,12
39.333333333333336,10
39.416666666666664,11
39.5,12
39.583333333333336,10
39.666666666666664,11
39.75,11
39.833333333333336,12
39.916666666666664,13
40,10
40.083333333333336,11
40.166666666666664,9
40.25,10
40.333333333333336,13
40.416666666666664,11
40.5,10
40.583333333333336,10
40.666666666666664,11
40.75,9
40.833333333333336,9
40.916666666666664,9
41,9
41.083333333333336,13
41.166666666666664,13
41.25,11
41.333333333333336,11
41.416666666666664,11
41.5,10
41.583333333333336,11
41.666666666666664,11
41.75,11
41.833333333333336,10
41.916666666666664,11
42,10
42.083333333333336,11
42.166666666666664,9
42.25,10
42.333333333333336,11
42.416666666666664,12
42.5,11
42.583333333333336,11
42.666666666666664,12
42.75,11
42.833333333333336,11
42.916666666666664,11
43,9
43.083333333333336,9
43.166666666666664,11
43.25,10
43.333333333333336,12
43.416666666666664,12
43.5,10
43.583333333333336,9
43.666666666666664,12
43.75,13
43.833333333333336,11
43.916666666666664,10
44,12
44.083333333333336,9
44.166666666666664,9
44.25,13
44.333333333333336,10
44.416666666666664,11
44.5,11
44.583333333333336,11
44.666666666666664,13
44.75,12
44.833333333333336,10
44.916666666666664,10
45,12
45.083333333333336,12
45.166666666666664,10
45.25,12
45.333333333333336,13
45.416666666666664,11
45.5,12
45.583333333333336,9
45.666666666666664,12
45.75,11
45.833333333333336,11
45.916666666666664,11
46,10
46.083333333333336,11
46.166666666666664,11
46.25,12
46.333333333333336,11
46.416666666666664,11
46.5,13
46.583333333333336,10
46.666666666666664,12
46.75,10
46.833333333333336,10
46.916666666666664,9
47,13
47.083333333333336,10
47.166666666666664,12
47.25,13
47.333333333333336,10
47.416666666666664,11
47.5,11
47.583333333333336,12
47.666666666666664,12
47.75,11
47.833333333333336,11
47.916666666666664,12
