"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 26 discussion"
0,7
0,48
0.08333333333333333,99
0.16666666666666666,159
0.25,240
0.3333333333333333,297
0.4166666666666667,396
0.5,482
0.5833333333333334,578
0.6666666666666666,655
0.75,736
0.8333333333333334,816
0.9166666666666666,906
1,986
1.0833333333333333,1071
1.1666666666666667,1142
1.25,1231
1.3333333333333333,1310
1.4166666666666667,1375
1.5,1450
1.5833333333333333,1519
1.6666666666666667,1589
1.75,1652
1.8333333333333333,1712
1.9166666666666667,1780
2,1834
2.0833333333333335,1897
2.1666666666666665,1946
2.25,2015
2.3333333333333335,2073
2.4166666666666665,2150
2.5,2202
2.5833333333333335,2252
2.6666666666666665,2298
2.75,2368
2.8333333333333335,2420
2.9166666666666665,2471
3,2511
3.0833333333333335,2567
3.1666666666666665,2641
3.25,2686
3.3333333333333335,2740
3.4166666666666665,2772
3.5,2825
3.5833333333333335,2864
3.6666666666666665,2893
3.75,2943
3.8333333333333335,2976
3.9166666666666665,3016
4,3047
4.083333333333333,3086
4.166666666666667,3118
4.25,3156
4.333333333333333,3175
4.416666666666667,3208
4.5,3247
4.583333333333333,3281
4.666666666666667,3334
4.75,3371
4.833333333333333,3404
4.916666666666667,3439
5,3477
5.083333333333333,3506
5.166666666666667,3551
5.25,3589
5.333333333333333,3615
5.416666666666667,3652
5.5,3686
5.583333333333333,3719
5.666666666666667,3755
5.75,3784
5.833333333333333,3793
5.916666666666667,3829
6,3863
6.083333333333333,3893
6.166666666666667,3931
6.25,3958
6.333333333333333,3985
6.416666666666667,4017
6.5,4055
6.583333333333333,4084
6.666666666666667,4108
6.75,4140
6.833333333333333,4187
6.916666666666667,4217
7,4262
7.083333333333333,4301
7.166666666666667,4328
7.25,4352
7.333333333333333,4368
7.416666666666667,4405
7.5,4428
7.583333333333333,4451
7.666666666666667,4475
7.75,4484
7.833333333333333,4517
7.916666666666667,4536
8,4564
8.083333333333334,4590
8.166666666666666,4607
8.25,4631
8.333333333333334,4647
8.416666666666666,4676
8.5,4704
8.583333333333334,4735
8.666666666666666,4756
8.75,4777
8.833333333333334,4815
8.916666666666666,4842
9,4863
9.083333333333334,4887
9.166666666666666,4917
9.25,4950
9.333333333333334,4968
9.416666666666666,4998
9.5,5036
9.583333333333334,5064
9.666666666666666,5095
9.75,5116
9.833333333333334,5146
9.916666666666666,5182
10,5194
10.083333333333334,5220
10.166666666666666,5247
10.25,5264
10.333333333333334,5303
10.416666666666666,5322
10.5,5336
10.583333333333334,5367
10.666666666666666,5390
10.75,5426
10.833333333333334,5457
10.916666666666666,5489
11,5510
11.083333333333334,5532
11.166666666666666,5560
11.25,5572
11.333333333333334,5597
11.416666666666666,5623
11.5,5632
11.583333333333334,5668
11.666666666666666,5681
11.75,5698
11.833333333333334,5722
11.916666666666666,5746
12,5768
12.083333333333334,5771
12.166666666666666,5794
12.25,5820
12.333333333333334,5846
12.416666666666666,5864
12.5,5880
12.583333333333334,5892
12.666666666666666,5914
12.75,5917
12.833333333333334,5941
12.916666666666666,5958
13,5977
13.083333333333334,6002
13.166666666666666,6010
13.25,6039
13.333333333333334,6052
13.416666666666666,6068
13.5,6099
13.583333333333334,6110
13.666666666666666,6119
13.75,6137
13.833333333333334,6148
13.916666666666666,6158
14,6172
14.083333333333334,6192
14.166666666666666,6208
14.25,6213
14.333333333333334,6227
14.416666666666666,6224
14.5,6246
14.583333333333334,6259
14.666666666666666,6284
14.75,6286
14.833333333333334,6302
14.916666666666666,6299
15,6319
15.083333333333334,6338
15.166666666666666,6343
15.25,6353
15.333333333333334,6374
15.416666666666666,6387
15.5,6392
15.583333333333334,6407
15.666666666666666,6413
15.75,6433
15.833333333333334,6438
15.916666666666666,6442
16,6447
16.083333333333332,6456
16.166666666666668,6478
16.25,6484
16.333333333333332,6496
16.416666666666668,6510
16.5,6513
16.583333333333332,6530
16.666666666666668,6529
16.75,6537
16.833333333333332,6550
16.916666666666668,6554
17,6579
17.083333333333332,6586
17.166666666666668,6585
17.25,6602
17.333333333333332,6611
17.416666666666668,6630
17.5,6636
17.583333333333332,6650
17.666666666666668,6646
17.75,6660
17.833333333333332,6673
17.916666666666668,6686
18,6688
18.083333333333332,6704
18.166666666666668,6709
18.25,6732
18.333333333333332,6729
18.416666666666668,6743
18.5,6748
18.583333333333332,6757
18.666666666666668,6773
18.75,6772
18.833333333333332,6781
18.916666666666668,6801
19,6810
19.083333333333332,6814
19.166666666666668,6831
19.25,6830
19.333333333333332,6844
19.416666666666668,6862
19.5,6865
19.583333333333332,6874
19.666666666666668,6888
19.75,6895
19.833333333333332,6899
19.916666666666668,6904
20,6920
20.083333333333332,6920
20.166666666666668,6935
20.25,6936
20.333333333333332,6950
20.416666666666668,6956
20.5,6969
20.583333333333332,6975
20.666666666666668,6990
20.75,6999
20.833333333333332,7010
20.916666666666668,7009
21,7031
21.083333333333332,7031
21.166666666666668,7036
21.25,7038
21.333333333333332,7059
21.416666666666668,7059
21.5,7074
21.583333333333332,7077
21.666666666666668,7084
21.75,7091
21.833333333333332,7103
21.916666666666668,7109
22,7109
22.083333333333332,7113
22.166666666666668,7120
22.25,7125
22.333333333333332,7128
22.416666666666668,7131
22.5,7137
22.583333333333332,7148
22.666666666666668,7154
22.75,7154
22.833333333333332,7160
22.916666666666668,7169
23,7175
23.083333333333332,7182
23.166666666666668,7183
23.25,7187
23.333333333333332,7195
23.416666666666668,7211
23.5,7217
23.583333333333332,7224
23.666666666666668,7238
23.75,7242
23.833333333333332,7240
23.916666666666668,7253
24,7254
24.083333333333332,7264
24.166666666666668,7275
24.25,7281
24.333333333333332,7285
24.416666666666668,7294
24.5,7296
24.583333333333332,7300
24.666666666666668,7312
24.75,7320
24.833333333333332,7329
24.916666666666668,7333
25,7340
25.083333333333332,7347
25.166666666666668,7356
25.25,7358
25.333333333333332,7362
25.416666666666668,7375
25.5,7382
25.583333333333332,7384
25.666666666666668,7385
25.75,7395
25.833333333333332,7401
25.916666666666668,7403
26,7409
26.083333333333332,7415
26.166666666666668,7416
26.25,7431
26.333333333333332,7441
26.416666666666668,7436
26.5,7442
26.583333333333332,7447
26.666666666666668,7456
26.75,7454
26.833333333333332,7457
26.916666666666668,7464
27,7460
27.083333333333332,7474
27.166666666666668,7482
27.25,7481
27.333333333333332,7489
27.416666666666668,7496
27.5,7506
27.583333333333332,7496
27.666666666666668,7508
27.75,7516
27.833333333333332,7531
27.916666666666668,7532
28,7535
28.083333333333332,7532
28.166666666666668,7546
28.25,7545
28.333333333333332,7557
28.416666666666668,7558
28.5,7564
28.583333333333332,7576
28.666666666666668,7574
28.75,7585
28.833333333333332,7581
28.916666666666668,7595
29,7596
29.083333333333332,7598
29.166666666666668,7606
29.25,7611
29.333333333333332,7614
29.416666666666668,7615
29.5,7618
29.583333333333332,7618
29.666666666666668,7624
29.75,7625
29.833333333333332,7632
29.916666666666668,7638
30,7639
30.083333333333332,7646
30.166666666666668,7643
30.25,7647
30.333333333333332,7652
30.416666666666668,7657
30.5,7666
30.583333333333332,7653
30.666666666666668,7660
30.75,7672
30.833333333333332,7674
30.916666666666668,7674
31,7684
31.083333333333332,7690
31.166666666666668,7689
31.25,7691
31.333333333333332,7686
31.416666666666668,7695
31.5,7691
31.583333333333332,7703
31.666666666666668,7709
31.75,7706
31.833333333333332,7711
31.916666666666668,7715
32,7720
32.083333333333336,7717
32.166666666666664,7732
32.25,7728
32.333333333333336,7731
32.416666666666664,7737
32.5,7745
32.583333333333336,7747
32.666666666666664,7745
32.75,7751
32.833333333333336,7751
32.916666666666664,7761
33,7764
33.083333333333336,7758
33.166666666666664,7771
33.25,7772
33.333333333333336,7776
33.416666666666664,7777
33.5,7781
33.583333333333336,7786
33.666666666666664,7789
33.75,7786
33.833333333333336,7787
33.916666666666664,7794
34,7805
34.083333333333336,7804
34.166666666666664,7806
34.25,7802
34.333333333333336,7808
34.416666666666664,7812
34.5,7814
34.583333333333336,7820
34.666666666666664,7820
34.75,7824
34.833333333333336,7821
34.916666666666664,7827
35,7829
35.083333333333336,7830
35.166666666666664,7841
35.25,7834
35.333333333333336,7841
35.416666666666664,7843
35.5,7843
35.583333333333336,7847
35.666666666666664,7855
35.75,7855
35.833333333333336,7858
35.916666666666664,7857
36,7866
36.083333333333336,7871
36.166666666666664,7875
36.25,7870
36.333333333333336,7873
36.416666666666664,7872
36.5,7875
36.583333333333336,7880
36.666666666666664,7881
36.75,7875
36.833333333333336,7891
36.916666666666664,7888
37,7889
37.083333333333336,7892
37.166666666666664,7893
37.25,7889
37.333333333333336,7900
37.416666666666664,7897
37.5,7903
37.583333333333336,7905
37.666666666666664,7900
37.75,7914
37.833333333333336,7915
37.916666666666664,7915
38,7917
38.083333333333336,7918
38.166666666666664,7920
38.25,7920
38.333333333333336,7923
38.416666666666664,7924
38.5,7926
38.583333333333336,7926
38.666666666666664,7928
38.75,7924
38.833333333333336,7929
38.916666666666664,7936
39,7940
39.083333333333336,7941
39.166666666666664,7935
39.25,7936
39.333333333333336,7939
39.416666666666664,7945
39.5,7950
39.583333333333336,7959
39.666666666666664,7960
39.75,7958
39.833333333333336,7957
39.916666666666664,7960
40,7966
40.083333333333336,7960
40.166666666666664,7966
40.25,7959
40.333333333333336,7971
40.416666666666664,7972
40.5,7969
40.583333333333336,7970
40.666666666666664,7972
40.75,7969
40.833333333333336,7982
40.916666666666664,7976
41,7974
41.083333333333336,7979
41.166666666666664,7982
41.25,7984
41.333333333333336,7984
41.416666666666664,7993
41.5,7991
41.583333333333336,7990
41.666666666666664,7983
41.75,7988
41.833333333333336,7993
41.916666666666664,7993
42,7995
42.083333333333336,7996
42.166666666666664,7995
42.25,8001
42.333333333333336,8000
42.416666666666664,7999
42.5,8008
42.583333333333336,8008
42.666666666666664,8012
42.75,8010
42.833333333333336,8013
42.916666666666664,8006
43,8012
43.083333333333336,8017
43.166666666666664,8012
43.25,8010
43.333333333333336,8008
