"Hours since thread went live","Mashle: Magic and Muscles Season 2 - Episode 8 discussion"
39.083333333333336,5
39.166666666666664,6
39.25,7
39.333333333333336,5
39.416666666666664,8
39.5,7
39.583333333333336,7
39.666666666666664,7
39.75,7
39.833333333333336,6
39.916666666666664,7
40,7
40.083333333333336,7
40.166666666666664,8
40.25,7
40.333333333333336,7
40.416666666666664,7
40.5,7
40.583333333333336,7
40.666666666666664,7
40.75,7
40.833333333333336,8
40.916666666666664,7
41,8
41.083333333333336,8
41.166666666666664,7
41.25,7
41.333333333333336,8
41.416666666666664,7
41.5,7
41.583333333333336,7
41.666666666666664,7
41.75,8
41.833333333333336,7
41.916666666666664,6
42,8
42.083333333333336,7
42.166666666666664,8
42.25,7
42.333333333333336,7
42.416666666666664,7
42.5,8
42.583333333333336,6
42.666666666666664,7
42.75,8
42.833333333333336,7
42.916666666666664,7
43,7
43.083333333333336,7
43.166666666666664,8
43.25,6
43.333333333333336,7
43.416666666666664,7
43.5,6
43.583333333333336,7
43.666666666666664,8
43.75,6
43.833333333333336,6
43.916666666666664,7
44,7
44.083333333333336,7
44.166666666666664,7
44.25,7
44.333333333333336,8
44.416666666666664,7
44.5,8
44.583333333333336,7
44.666666666666664,7
44.75,8
44.833333333333336,8
44.916666666666664,6
45,6
45.083333333333336,6
45.166666666666664,7
45.25,7
45.333333333333336,6
45.416666666666664,7
45.5,6
45.583333333333336,7
45.666666666666664,8
45.75,7
45.833333333333336,7
45.916666666666664,7
46,7
46.083333333333336,8
46.166666666666664,8
46.25,7
46.333333333333336,7
46.416666666666664,7
46.5,7
46.583333333333336,7
46.666666666666664,7
46.75,6
46.833333333333336,6
46.916666666666664,6
47,7
47.083333333333336,8
47.166666666666664,7
47.25,7
47.333333333333336,7
47.416666666666664,7
47.5,7
47.583333333333336,7
47.666666666666664,6
47.75,8
47.833333333333336,6
47.916666666666664,7
