"Hours since thread went live","Wind Breaker - Episode 3 discussion"
30.25,595
30.333333333333332,598
30.416666666666668,601
30.5,597
30.583333333333332,599
30.666666666666668,599
30.75,602
30.833333333333332,598
30.916666666666668,596
31,604
31.083333333333332,601
31.166666666666668,600
31.25,600
31.333333333333332,602
31.416666666666668,600
31.5,598
31.583333333333332,598
31.666666666666668,604
31.75,603
31.833333333333332,605
31.916666666666668,603
32,604
32.083333333333336,606
32.166666666666664,597
32.25,603
32.333333333333336,600
32.416666666666664,597
32.5,598
32.583333333333336,599
32.666666666666664,605
32.75,608
32.833333333333336,605
32.916666666666664,607
33,602
33.083333333333336,607
33.166666666666664,611
33.25,609
33.333333333333336,607
33.416666666666664,599
33.5,599
33.583333333333336,607
33.666666666666664,606
33.75,606
33.833333333333336,607
33.916666666666664,602
34,611
34.083333333333336,608
34.166666666666664,609
34.25,607
34.333333333333336,611
34.416666666666664,608
34.5,604
34.583333333333336,608
34.666666666666664,609
34.75,610
34.833333333333336,607
34.916666666666664,603
35,605
35.083333333333336,606
35.166666666666664,605
35.25,611
35.333333333333336,609
35.416666666666664,611
35.5,608
35.583333333333336,618
35.666666666666664,611
35.75,610
35.833333333333336,609
35.916666666666664,614
36,613
36.083333333333336,614
36.166666666666664,612
36.25,610
36.333333333333336,612
36.416666666666664,614
36.5,613
36.583333333333336,618
36.666666666666664,619
36.75,613
36.833333333333336,620
36.916666666666664,614
37,618
37.083333333333336,617
37.166666666666664,616
37.25,622
37.333333333333336,617
37.416666666666664,620
37.5,619
37.583333333333336,624
37.666666666666664,627
37.75,621
37.833333333333336,625
37.916666666666664,621
38,625
38.083333333333336,625
38.166666666666664,623
38.25,621
38.333333333333336,623
38.416666666666664,625
38.5,629
38.583333333333336,624
38.666666666666664,630
38.75,626
38.833333333333336,628
38.916666666666664,622
39,622
39.083333333333336,623
39.166666666666664,627
39.25,627
39.333333333333336,622
39.416666666666664,623
39.5,628
39.583333333333336,627
39.666666666666664,630
39.75,628
39.833333333333336,628
39.916666666666664,625
40,631
40.083333333333336,628
40.166666666666664,631
40.25,630
40.333333333333336,631
40.416666666666664,632
40.5,630
40.583333333333336,625
40.666666666666664,635
40.75,633
40.833333333333336,629
40.916666666666664,629
41,634
41.083333333333336,628
41.166666666666664,636
41.25,632
41.333333333333336,631
41.416666666666664,630
41.5,628
41.583333333333336,629
41.666666666666664,633
41.75,632
41.833333333333336,631
41.916666666666664,637
42,632
42.083333333333336,633
42.166666666666664,635
42.25,635
42.333333333333336,639
42.416666666666664,629
42.5,637
42.583333333333336,635
42.666666666666664,636
42.75,632
42.833333333333336,635
42.916666666666664,636
43,635
43.083333333333336,634
43.166666666666664,632
43.25,639
43.333333333333336,641
43.416666666666664,636
43.5,632
43.583333333333336,639
43.666666666666664,636
43.75,635
43.833333333333336,639
43.916666666666664,640
44,635
44.083333333333336,644
44.166666666666664,638
44.25,640
44.333333333333336,639
44.416666666666664,634
44.5,639
44.583333333333336,641
44.666666666666664,640
44.75,639
44.833333333333336,641
44.916666666666664,638
45,639
45.083333333333336,640
45.166666666666664,642
45.25,642
45.333333333333336,646
45.416666666666664,636
45.5,639
45.583333333333336,642
45.666666666666664,645
45.75,640
45.833333333333336,645
45.916666666666664,643
46,640
46.083333333333336,641
46.166666666666664,645
46.25,651
46.333333333333336,644
46.416666666666664,645
46.5,646
46.583333333333336,650
46.666666666666664,646
46.75,652
46.833333333333336,648
46.916666666666664,648
47,642
47.083333333333336,642
47.166666666666664,651
47.25,645
47.333333333333336,652
47.416666666666664,643
47.5,650
47.583333333333336,644
47.666666666666664,649
47.75,650
47.833333333333336,653
47.916666666666664,656
