"Hours since thread went live","One Piece - Episode 1101 discussion"
0,1
0.08333333333333333,2
0.16666666666666666,2
0.25,3
0.3333333333333333,4
0.4166666666666667,5
0.5,5
0.5833333333333334,6
0.6666666666666666,10
0.75,13
0.8333333333333334,13
0.9166666666666666,14
1,15
1.0833333333333333,17
1.1666666666666667,19
1.25,18
1.3333333333333333,19
1.4166666666666667,20
1.5,23
1.5833333333333333,22
1.6666666666666667,21
1.75,22
1.8333333333333333,25
1.9166666666666667,23
2,27
2.0833333333333335,30
2.1666666666666665,29
2.25,33
2.3333333333333335,33
2.4166666666666665,33
2.5,35
2.5833333333333335,35
2.6666666666666665,38
2.75,37
2.8333333333333335,41
2.9166666666666665,38
3,40
3.0833333333333335,46
3.1666666666666665,43
3.25,42
3.3333333333333335,44
3.4166666666666665,41
3.5,46
3.5833333333333335,48
3.6666666666666665,46
3.75,48
3.8333333333333335,48
3.9166666666666665,53
4,51
4.083333333333333,55
4.166666666666667,53
4.25,51
4.333333333333333,55
4.416666666666667,53
4.5,54
4.583333333333333,58
4.666666666666667,55
4.75,58
4.833333333333333,60
4.916666666666667,62
5,63
5.083333333333333,67
5.166666666666667,66
5.25,68
5.333333333333333,66
5.416666666666667,65
5.5,66
5.583333333333333,74
5.666666666666667,76
5.75,72
5.833333333333333,75
5.916666666666667,79
6,81
6.083333333333333,81
6.166666666666667,78
6.25,84
6.333333333333333,76
6.416666666666667,84
6.5,86
6.583333333333333,83
6.666666666666667,88
6.75,88
6.833333333333333,82
6.916666666666667,85
7,88
7.083333333333333,86
7.166666666666667,88
7.25,89
7.333333333333333,87
7.416666666666667,94
7.5,90
7.583333333333333,90
7.666666666666667,94
7.75,96
7.833333333333333,98
7.916666666666667,99
8,97
8.083333333333334,99
8.166666666666666,103
8.25,102
8.333333333333334,105
8.416666666666666,102
8.5,106
8.583333333333334,105
8.666666666666666,112
8.75,112
8.833333333333334,111
8.916666666666666,114
9,118
9.083333333333334,116
9.166666666666666,114
9.25,120
9.333333333333334,118
9.416666666666666,119
9.5,116
9.583333333333334,121
9.666666666666666,120
9.75,126
9.833333333333334,122
9.916666666666666,124
10,128
10.083333333333334,129
10.166666666666666,130
10.25,130
10.333333333333334,130
10.416666666666666,131
10.5,130
10.583333333333334,134
10.666666666666666,136
10.75,135
10.833333333333334,137
10.916666666666666,135
11,136
11.083333333333334,140
11.166666666666666,139
11.25,141
11.333333333333334,140
11.416666666666666,143
11.5,145
11.583333333333334,139
11.666666666666666,144
11.75,144
11.833333333333334,146
11.916666666666666,147
12,149
12.083333333333334,148
12.166666666666666,149
12.25,149
12.333333333333334,148
12.416666666666666,150
12.5,149
12.583333333333334,145
12.666666666666666,146
12.75,150
12.833333333333334,146
12.916666666666666,151
13,148
13.083333333333334,152
13.166666666666666,152
13.25,158
13.333333333333334,152
13.416666666666666,157
13.5,156
13.583333333333334,159
13.666666666666666,157
13.75,154
13.833333333333334,160
13.916666666666666,156
14,156
14.083333333333334,158
14.166666666666666,162
14.25,161
14.333333333333334,165
14.416666666666666,161
14.5,163
14.583333333333334,164
14.666666666666666,163
14.75,164
14.833333333333334,162
14.916666666666666,167
15,169
15.083333333333334,170
15.166666666666666,168
15.25,166
15.333333333333334,167
15.416666666666666,169
15.5,167
15.583333333333334,165
15.666666666666666,170
15.75,170
15.833333333333334,173
15.916666666666666,173
16,174
16.083333333333332,175
16.166666666666668,175
16.25,170
16.333333333333332,171
16.416666666666668,171
16.5,177
16.583333333333332,177
16.666666666666668,178
16.75,174
16.833333333333332,178
16.916666666666668,177
17,177
17.083333333333332,176
17.166666666666668,176
17.25,177
17.333333333333332,177
17.416666666666668,177
17.5,179
17.583333333333332,181
17.666666666666668,181
17.75,182
17.833333333333332,181
17.916666666666668,180
18,188
18.083333333333332,183
18.166666666666668,188
18.25,187
18.333333333333332,185
18.416666666666668,186
18.5,188
18.583333333333332,189
18.666666666666668,187
18.75,189
18.833333333333332,191
18.916666666666668,189
19,189
19.083333333333332,190
19.166666666666668,195
19.25,191
19.333333333333332,191
19.416666666666668,192
19.5,193
19.583333333333332,193
19.666666666666668,195
19.833333333333332,196
19.916666666666668,197
20,197
20.083333333333332,197
20.166666666666668,201
20.25,202
20.333333333333332,202
20.416666666666668,198
20.5,198
20.583333333333332,204
20.666666666666668,201
20.75,201
20.833333333333332,203
20.916666666666668,200
21,205
21.083333333333332,204
21.166666666666668,201
21.25,202
21.333333333333332,206
21.416666666666668,205
21.5,205
21.583333333333332,200
21.666666666666668,203
21.75,207
21.833333333333332,207
21.916666666666668,201
