"Hours since thread went live","Snack Basue - Episode 7 discussion"
25.75,29
25.833333333333332,29
25.916666666666668,30
26,30
26.083333333333332,32
26.166666666666668,28
26.25,29
26.333333333333332,31
26.416666666666668,29
26.5,29
26.583333333333332,30
26.666666666666668,30
26.75,29
26.833333333333332,29
26.916666666666668,30
27,29
27.083333333333332,29
27.166666666666668,30
27.25,29
27.333333333333332,28
27.416666666666668,30
27.5,31
27.583333333333332,30
27.666666666666668,30
27.75,30
27.833333333333332,30
27.916666666666668,29
28,30
28.083333333333332,30
28.166666666666668,30
28.25,28
28.333333333333332,28
28.416666666666668,31
28.5,32
28.583333333333332,30
28.666666666666668,29
28.75,31
28.833333333333332,30
28.916666666666668,30
29,32
29.083333333333332,30
29.166666666666668,29
29.25,32
29.333333333333332,30
29.416666666666668,29
29.5,28
29.583333333333332,30
29.666666666666668,30
29.75,31
29.833333333333332,32
29.916666666666668,30
30,30
30.083333333333332,31
30.166666666666668,31
30.25,31
30.333333333333332,30
30.416666666666668,29
30.5,31
30.583333333333332,31
30.666666666666668,31
30.75,30
30.833333333333332,31
30.916666666666668,28
31,28
31.083333333333332,28
31.166666666666668,30
31.25,31
31.333333333333332,29
31.416666666666668,28
31.5,29
31.583333333333332,30
31.666666666666668,29
31.75,31
31.833333333333332,29
31.916666666666668,30
32,30
32.083333333333336,31
32.166666666666664,31
32.25,32
32.333333333333336,31
32.416666666666664,30
32.5,32
32.583333333333336,31
32.666666666666664,30
32.75,29
32.833333333333336,28
32.916666666666664,31
33,29
33.083333333333336,30
33.166666666666664,30
33.25,29
33.333333333333336,31
33.416666666666664,29
33.5,32
33.583333333333336,32
33.666666666666664,30
33.75,28
33.833333333333336,30
33.916666666666664,32
34,28
34.083333333333336,32
34.166666666666664,32
34.25,31
34.333333333333336,30
34.416666666666664,32
34.5,31
34.583333333333336,32
34.666666666666664,31
34.75,30
34.833333333333336,29
34.916666666666664,29
35,29
35.083333333333336,31
35.166666666666664,30
35.25,29
35.333333333333336,31
35.416666666666664,31
35.5,30
35.583333333333336,30
35.666666666666664,30
35.75,30
35.833333333333336,31
35.916666666666664,30
36,30
36.083333333333336,28
36.166666666666664,30
36.25,30
36.333333333333336,32
36.416666666666664,29
36.5,30
36.583333333333336,29
36.666666666666664,29
36.75,28
36.833333333333336,29
36.916666666666664,30
37,29
37.083333333333336,28
37.166666666666664,30
37.25,32
37.333333333333336,30
37.416666666666664,28
37.5,34
37.583333333333336,31
37.666666666666664,29
37.75,29
37.833333333333336,29
37.916666666666664,31
38,32
38.083333333333336,33
38.166666666666664,35
38.25,29
38.333333333333336,32
38.416666666666664,32
38.5,33
38.583333333333336,33
38.666666666666664,31
38.75,30
38.833333333333336,35
38.916666666666664,30
39,31
39.083333333333336,34
39.166666666666664,32
39.25,31
39.333333333333336,30
39.416666666666664,33
39.5,31
39.583333333333336,34
39.666666666666664,29
39.75,30
39.833333333333336,29
39.916666666666664,29
40,35
40.083333333333336,31
40.166666666666664,32
40.25,34
40.333333333333336,29
40.416666666666664,33
40.5,31
40.583333333333336,29
40.666666666666664,28
40.75,31
40.833333333333336,30
40.916666666666664,32
41,28
41.083333333333336,31
41.166666666666664,29
41.25,34
41.333333333333336,32
41.416666666666664,31
41.5,35
41.583333333333336,34
41.666666666666664,34
41.75,29
41.833333333333336,34
41.916666666666664,31
42,31
42.083333333333336,31
42.166666666666664,29
42.25,31
42.333333333333336,34
42.416666666666664,32
42.5,33
42.583333333333336,33
42.666666666666664,31
42.75,31
42.833333333333336,30
42.916666666666664,33
43,28
43.083333333333336,30
43.166666666666664,32
43.25,32
43.333333333333336,30
43.416666666666664,30
43.5,32
43.583333333333336,27
43.666666666666664,33
43.75,27
43.833333333333336,34
43.916666666666664,27
44,30
44.083333333333336,30
44.166666666666664,32
44.25,30
44.333333333333336,33
44.416666666666664,33
44.5,30
44.583333333333336,34
44.666666666666664,28
44.75,29
44.833333333333336,34
44.916666666666664,34
45,31
45.083333333333336,34
45.166666666666664,35
45.25,32
45.333333333333336,29
45.416666666666664,29
45.5,31
45.583333333333336,29
45.666666666666664,32
45.75,32
45.833333333333336,32
45.916666666666664,30
46,30
46.083333333333336,30
46.166666666666664,32
46.25,33
46.333333333333336,33
46.416666666666664,32
46.5,35
46.583333333333336,31
46.666666666666664,29
46.75,33
46.833333333333336,29
46.916666666666664,34
47,34
47.083333333333336,33
47.166666666666664,35
47.25,30
47.333333333333336,32
47.416666666666664,34
47.5,33
47.583333333333336,29
47.666666666666664,28
47.75,35
47.833333333333336,35
47.916666666666664,33
