"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 5 discussion"
0,1
0,5
0.08333333333333333,25
0.16666666666666666,66
0.25,99
0.3333333333333333,134
0.4166666666666667,165
0.5,194
0.5833333333333334,237
0.6666666666666666,276
0.75,336
0.8333333333333334,373
0.9166666666666666,429
1,460
1.0833333333333333,493
1.1666666666666667,537
1.25,572
1.3333333333333333,615
1.4166666666666667,666
1.5,694
1.5833333333333333,736
1.6666666666666667,778
1.75,806
1.8333333333333333,848
1.9166666666666667,890
2,929
2.0833333333333335,971
2.1666666666666665,997
2.25,1030
2.3333333333333335,1066
2.4166666666666665,1090
2.5,1114
2.5833333333333335,1142
2.6666666666666665,1169
2.75,1191
2.8333333333333335,1234
2.9166666666666665,1265
3,1297
3.0833333333333335,1333
3.1666666666666665,1359
3.25,1391
3.3333333333333335,1419
3.4166666666666665,1454
3.5,1471
3.5833333333333335,1493
3.6666666666666665,1504
3.75,1537
3.8333333333333335,1577
3.9166666666666665,1594
4,1611
4.083333333333333,1630
4.166666666666667,1649
4.25,1675
4.333333333333333,1695
4.416666666666667,1720
4.5,1728
4.583333333333333,1750
4.666666666666667,1768
4.75,1779
4.833333333333333,1799
4.916666666666667,1817
5,1837
5.083333333333333,1849
5.166666666666667,1865
5.25,1890
5.333333333333333,1905
5.416666666666667,1928
5.5,1941
5.583333333333333,1959
5.666666666666667,1986
5.75,2013
5.833333333333333,2025
5.916666666666667,2036
6,2050
6.083333333333333,2075
6.166666666666667,2079
6.25,2091
6.333333333333333,2110
6.416666666666667,2122
6.5,2145
6.583333333333333,2166
6.666666666666667,2178
6.75,2191
6.833333333333333,2204
6.916666666666667,2228
7,2238
7.083333333333333,2244
7.166666666666667,2265
7.25,2280
7.333333333333333,2300
7.416666666666667,2305
7.5,2319
7.583333333333333,2329
7.666666666666667,2341
7.75,2351
7.833333333333333,2366
7.916666666666667,2378
8,2387
8.083333333333334,2409
8.166666666666666,2419
8.25,2431
8.333333333333334,2446
8.416666666666666,2464
8.5,2476
8.583333333333334,2497
8.666666666666666,2509
8.75,2524
8.833333333333334,2533
8.916666666666666,2550
9,2553
9.083333333333334,2570
9.166666666666666,2575
9.25,2588
9.333333333333334,2601
9.416666666666666,2609
9.5,2615
9.583333333333334,2631
9.666666666666666,2649
9.75,2669
9.833333333333334,2676
9.916666666666666,2682
10,2692
10.083333333333334,2700
10.166666666666666,2708
10.25,2716
10.333333333333334,2715
10.416666666666666,2723
10.5,2742
10.583333333333334,2750
10.666666666666666,2753
10.75,2777
10.833333333333334,2779
10.916666666666666,2787
11,2790
11.083333333333334,2803
11.166666666666666,2814
11.25,2820
11.333333333333334,2837
11.416666666666666,2837
11.5,2857
11.583333333333334,2870
11.666666666666666,2875
11.75,2879
11.833333333333334,2897
11.916666666666666,2905
12,2914
12.083333333333334,2923
12.166666666666666,2935
12.25,2950
12.333333333333334,2958
12.416666666666666,2968
12.5,2972
12.583333333333334,2978
12.666666666666666,3000
12.75,3012
12.833333333333334,3021
12.916666666666666,3020
13,3031
13.083333333333334,3039
13.166666666666666,3046
13.25,3054
13.333333333333334,3064
13.416666666666666,3065
13.5,3072
13.583333333333334,3079
13.666666666666666,3088
13.75,3099
13.833333333333334,3105
13.916666666666666,3110
14,3114
14.083333333333334,3124
14.166666666666666,3136
14.25,3142
14.333333333333334,3152
14.416666666666666,3161
14.5,3161
14.583333333333334,3177
14.666666666666666,3189
14.75,3201
14.833333333333334,3202
14.916666666666666,3209
15,3219
15.083333333333334,3224
15.166666666666666,3232
15.25,3233
15.333333333333334,3247
15.416666666666666,3244
15.5,3259
15.583333333333334,3260
15.666666666666666,3269
15.75,3284
15.833333333333334,3291
15.916666666666666,3306
16,3305
16.083333333333332,3323
16.166666666666668,3327
16.25,3341
16.333333333333332,3347
16.416666666666668,3355
16.5,3365
16.583333333333332,3371
16.666666666666668,3379
16.75,3397
16.833333333333332,3392
16.916666666666668,3402
17,3402
17.083333333333332,3410
17.166666666666668,3401
17.25,3414
17.333333333333332,3417
17.416666666666668,3418
17.5,3423
17.583333333333332,3417
17.666666666666668,3419
17.75,3426
17.833333333333332,3432
17.916666666666668,3441
18,3452
18.083333333333332,3455
18.166666666666668,3463
18.25,3468
18.333333333333332,3476
18.416666666666668,3480
18.5,3476
18.583333333333332,3482
18.666666666666668,3495
18.75,3490
18.833333333333332,3496
18.916666666666668,3505
19,3505
19.083333333333332,3515
19.166666666666668,3527
19.25,3532
19.333333333333332,3533
19.416666666666668,3538
19.5,3549
19.583333333333332,3557
19.666666666666668,3555
19.75,3564
19.833333333333332,3566
19.916666666666668,3582
20,3578
20.083333333333332,3583
20.166666666666668,3585
20.25,3593
20.333333333333332,3601
20.416666666666668,3612
20.5,3616
20.583333333333332,3627
20.666666666666668,3625
20.75,3626
20.833333333333332,3627
20.916666666666668,3636
21,3644
21.083333333333332,3648
21.166666666666668,3656
21.25,3654
21.333333333333332,3665
21.416666666666668,3676
21.5,3681
21.583333333333332,3677
21.666666666666668,3690
21.75,3686
21.833333333333332,3690
21.916666666666668,3697
22,3701
22.083333333333332,3716
22.166666666666668,3711
22.25,3711
22.333333333333332,3721
22.416666666666668,3724
22.5,3726
22.583333333333332,3735
22.666666666666668,3734
22.75,3740
22.833333333333332,3744
22.916666666666668,3753
23,3756
23.083333333333332,3755
23.166666666666668,3764
23.25,3765
23.333333333333332,3770
23.416666666666668,3777
23.5,3780
23.583333333333332,3795
23.666666666666668,3790
23.75,3802
23.833333333333332,3813
23.916666666666668,3813
24,3819
24.083333333333332,3815
24.166666666666668,3814
24.25,3815
24.333333333333332,3821
24.416666666666668,3825
24.5,3840
24.583333333333332,3840
24.666666666666668,3836
24.75,3846
24.833333333333332,3854
24.916666666666668,3851
25,3854
25.083333333333332,3853
25.166666666666668,3858
25.25,3866
25.333333333333332,3871
25.416666666666668,3870
25.5,3873
25.583333333333332,3885
25.666666666666668,3884
25.75,3888
25.833333333333332,3889
25.916666666666668,3886
26,3895
26.083333333333332,3903
26.166666666666668,3911
26.25,3906
26.333333333333332,3907
26.416666666666668,3909
26.5,3905
26.583333333333332,3915
26.666666666666668,3912
26.75,3914
26.833333333333332,3915
26.916666666666668,3917
27,3928
27.083333333333332,3932
27.166666666666668,3932
27.25,3933
27.333333333333332,3933
27.416666666666668,3943
27.5,3935
27.583333333333332,3941
27.666666666666668,3948
27.75,3942
27.833333333333332,3952
27.916666666666668,3950
28,3947
28.083333333333332,3957
28.166666666666668,3954
28.25,3960
28.333333333333332,3963
28.416666666666668,3960
28.5,3970
28.583333333333332,3968
28.666666666666668,3970
28.75,3966
28.833333333333332,3974
28.916666666666668,3969
29,3979
29.083333333333332,3978
29.166666666666668,3977
29.25,3986
29.333333333333332,3982
29.416666666666668,3990
29.5,3995
29.583333333333332,3986
29.666666666666668,3989
29.75,4003
29.833333333333332,3998
29.916666666666668,3998
30,4000
30.083333333333332,4002
30.166666666666668,4004
30.25,4009
30.333333333333332,4008
30.416666666666668,4012
30.5,4010
30.583333333333332,4020
30.666666666666668,4015
30.75,4022
30.833333333333332,4013
30.916666666666668,4016
31,4024
31.083333333333332,4024
31.166666666666668,4019
31.25,4022
31.333333333333332,4028
31.416666666666668,4027
31.5,4030
31.583333333333332,4029
31.666666666666668,4033
31.75,4036
31.833333333333332,4037
31.916666666666668,4042
32,4038
32.083333333333336,4040
32.166666666666664,4053
32.25,4050
32.333333333333336,4050
32.416666666666664,4054
32.5,4058
32.583333333333336,4056
32.666666666666664,4057
32.75,4062
32.833333333333336,4059
32.916666666666664,4068
33,4063
33.083333333333336,4063
33.166666666666664,4063
33.25,4066
33.333333333333336,4072
33.416666666666664,4080
33.5,4079
33.583333333333336,4077
33.666666666666664,4080
33.75,4078
33.833333333333336,4081
33.916666666666664,4085
34,4080
34.083333333333336,4085
34.166666666666664,4083
34.25,4089
34.333333333333336,4092
34.416666666666664,4091
34.5,4086
34.583333333333336,4090
34.666666666666664,4100
34.75,4105
34.833333333333336,4095
34.916666666666664,4094
35,4103
35.083333333333336,4102
35.166666666666664,4100
35.25,4108
35.333333333333336,4102
35.416666666666664,4104
35.5,4108
35.583333333333336,4107
35.666666666666664,4110
35.75,4112
35.833333333333336,4109
35.916666666666664,4110
36,4112
36.083333333333336,4118
36.166666666666664,4118
36.25,4117
36.333333333333336,4125
36.416666666666664,4123
36.5,4122
36.583333333333336,4117
36.666666666666664,4119
36.75,4123
36.833333333333336,4123
36.916666666666664,4118
37,4130
37.083333333333336,4132
37.166666666666664,4132
37.25,4140
37.333333333333336,4133
37.416666666666664,4138
37.5,4139
37.583333333333336,4144
37.666666666666664,4140
37.75,4146
37.833333333333336,4148
37.916666666666664,4142
38,4140
38.083333333333336,4140
38.166666666666664,4145
38.25,4150
38.333333333333336,4151
38.416666666666664,4146
38.5,4156
38.583333333333336,4150
38.666666666666664,4154
38.75,4149
38.833333333333336,4159
38.916666666666664,4151
39,4153
39.083333333333336,4159
39.166666666666664,4149
39.25,4160
39.333333333333336,4154
39.416666666666664,4159
39.5,4164
39.583333333333336,4160
39.666666666666664,4165
39.75,4168
39.833333333333336,4163
39.916666666666664,4172
40,4169
40.083333333333336,4164
40.166666666666664,4165
40.25,4165
40.333333333333336,4173
40.416666666666664,4164
40.5,4166
40.583333333333336,4166
40.666666666666664,4177
40.75,4173
40.833333333333336,4179
40.916666666666664,4179
41,4173
41.083333333333336,4178
41.166666666666664,4171
41.25,4173
41.333333333333336,4181
41.416666666666664,4172
41.5,4178
41.583333333333336,4189
41.666666666666664,4183
41.75,4176
41.833333333333336,4176
41.916666666666664,4184
42,4178
42.083333333333336,4178
42.166666666666664,4183
42.25,4180
42.333333333333336,4187
42.416666666666664,4191
42.5,4187
42.583333333333336,4187
42.666666666666664,4177
42.75,4193
42.833333333333336,4187
42.916666666666664,4185
43,4182
43.083333333333336,4192
43.166666666666664,4189
43.25,4188
43.333333333333336,4189
43.416666666666664,4188
43.5,4185
43.583333333333336,4195
43.666666666666664,4190
43.75,4193
43.833333333333336,4197
43.916666666666664,4194
44,4189
44.083333333333336,4197
44.166666666666664,4199
44.25,4194
44.333333333333336,4192
44.416666666666664,4193
44.5,4197
44.583333333333336,4202
44.666666666666664,4205
44.75,4202
44.833333333333336,4195
44.916666666666664,4202
45,4201
45.083333333333336,4211
45.166666666666664,4206
45.25,4205
45.333333333333336,4204
45.416666666666664,4212
45.5,4212
45.583333333333336,4210
45.666666666666664,4205
45.75,4210
45.833333333333336,4214
45.916666666666664,4208
46,4212
46.083333333333336,4205
46.166666666666664,4208
46.25,4212
46.333333333333336,4209
46.416666666666664,4210
46.5,4217
46.583333333333336,4217
46.666666666666664,4223
46.75,4216
46.833333333333336,4216
46.916666666666664,4224
47,4220
47.083333333333336,4224
47.166666666666664,4221
47.25,4220
47.333333333333336,4218
47.416666666666664,4218
47.5,4231
47.583333333333336,4223
47.666666666666664,4219
47.75,4226
47.833333333333336,4219
47.916666666666664,4229
