"Hours since thread went live","Snack Basue - Episode 11 discussion"
24.333333333333332,34
24.416666666666668,28
24.5,33
24.583333333333332,31
24.666666666666668,31
24.75,31
24.833333333333332,32
24.916666666666668,33
25,31
25.083333333333332,33
25.166666666666668,30
25.25,31
25.333333333333332,35
25.416666666666668,31
25.5,31
25.583333333333332,28
25.666666666666668,29
25.75,32
25.833333333333332,32
25.916666666666668,31
26,34
26.083333333333332,30
26.166666666666668,28
26.25,28
26.333333333333332,30
26.416666666666668,32
26.5,34
26.583333333333332,27
26.666666666666668,33
26.75,33
26.833333333333332,29
26.916666666666668,29
27,34
27.083333333333332,29
27.166666666666668,29
27.25,34
27.333333333333332,35
27.416666666666668,30
27.5,34
27.583333333333332,28
27.666666666666668,29
27.75,30
27.833333333333332,31
27.916666666666668,27
28,30
28.083333333333332,32
28.166666666666668,35
28.25,35
28.333333333333332,31
28.416666666666668,34
28.5,29
28.583333333333332,30
28.666666666666668,31
28.75,34
28.833333333333332,33
28.916666666666668,33
29,32
29.083333333333332,32
29.166666666666668,32
29.25,33
29.333333333333332,31
29.416666666666668,33
29.5,30
29.583333333333332,32
29.666666666666668,30
29.75,33
29.833333333333332,32
29.916666666666668,34
30,34
30.083333333333332,33
30.166666666666668,33
30.25,32
30.333333333333332,30
30.416666666666668,36
30.5,31
30.583333333333332,37
30.666666666666668,33
30.75,35
30.833333333333332,36
30.916666666666668,35
31,30
31.083333333333332,35
31.166666666666668,35
31.25,37
31.333333333333332,30
31.416666666666668,31
31.5,32
31.583333333333332,32
31.666666666666668,30
31.75,31
31.833333333333332,33
31.916666666666668,36
32,32
32.083333333333336,33
32.166666666666664,33
32.25,31
32.333333333333336,32
32.416666666666664,34
32.5,33
32.583333333333336,34
32.666666666666664,37
32.75,36
32.833333333333336,32
32.916666666666664,37
33,35
33.083333333333336,32
33.166666666666664,32
33.25,33
33.333333333333336,31
33.416666666666664,36
33.5,37
33.583333333333336,35
33.666666666666664,38
33.75,34
33.833333333333336,38
33.916666666666664,35
34,38
34.083333333333336,34
34.166666666666664,37
34.25,37
34.333333333333336,35
34.416666666666664,33
34.5,32
34.583333333333336,36
34.666666666666664,34
34.75,35
34.833333333333336,33
34.916666666666664,30
35,33
35.083333333333336,33
35.166666666666664,35
35.25,30
35.333333333333336,34
35.416666666666664,32
35.5,34
35.583333333333336,37
35.666666666666664,36
35.75,35
35.833333333333336,34
35.916666666666664,34
36,37
36.083333333333336,34
36.166666666666664,35
36.25,34
36.333333333333336,36
36.416666666666664,36
36.5,33
36.583333333333336,37
36.666666666666664,36
36.75,34
36.833333333333336,34
36.916666666666664,33
37,34
37.083333333333336,35
37.166666666666664,36
37.25,33
37.333333333333336,39
37.416666666666664,39
37.5,35
37.583333333333336,32
37.666666666666664,37
37.75,33
37.833333333333336,33
37.916666666666664,32
38,36
38.083333333333336,35
38.166666666666664,34
38.25,34
38.333333333333336,34
38.416666666666664,37
38.5,38
38.583333333333336,37
38.666666666666664,37
38.75,35
38.833333333333336,39
38.916666666666664,36
39,36
39.083333333333336,34
39.166666666666664,35
39.25,36
39.333333333333336,37
39.416666666666664,34
39.5,35
39.583333333333336,35
39.666666666666664,33
39.75,34
39.833333333333336,34
39.916666666666664,34
40,35
40.083333333333336,37
40.166666666666664,34
40.25,34
40.333333333333336,36
40.416666666666664,35
40.5,33
40.583333333333336,33
40.666666666666664,35
40.75,35
40.833333333333336,33
40.916666666666664,36
41,33
41.083333333333336,36
41.166666666666664,35
41.25,34
41.333333333333336,38
41.416666666666664,34
41.5,39
41.583333333333336,31
41.666666666666664,34
41.75,35
41.833333333333336,37
41.916666666666664,34
42,33
42.083333333333336,39
42.166666666666664,34
42.25,36
42.333333333333336,32
42.416666666666664,35
42.5,35
42.583333333333336,36
42.666666666666664,32
42.75,37
42.833333333333336,34
42.916666666666664,38
43,35
43.083333333333336,34
43.166666666666664,37
43.25,31
43.333333333333336,37
43.416666666666664,33
43.5,37
43.583333333333336,36
43.666666666666664,36
43.75,39
43.833333333333336,37
43.916666666666664,35
44,39
44.083333333333336,34
44.166666666666664,36
44.25,33
44.333333333333336,38
44.416666666666664,34
44.5,32
44.583333333333336,34
44.666666666666664,33
44.75,33
44.833333333333336,35
44.916666666666664,33
45,34
45.083333333333336,34
45.166666666666664,33
45.25,37
45.333333333333336,35
45.416666666666664,34
45.5,34
45.583333333333336,35
45.666666666666664,38
45.75,35
45.833333333333336,39
45.916666666666664,33
46,31
46.083333333333336,31
46.166666666666664,35
46.25,36
46.333333333333336,34
46.416666666666664,36
46.5,38
46.583333333333336,38
46.666666666666664,33
46.75,36
46.833333333333336,33
46.916666666666664,33
47,39
47.083333333333336,37
47.166666666666664,38
47.25,35
47.333333333333336,35
47.416666666666664,34
47.5,33
47.583333333333336,32
47.666666666666664,35
47.75,39
47.833333333333336,36
47.916666666666664,35
