"Hours since thread went live","Odekake Kozame - Episode 48 discussion"
0,1
0,1
0.08333333333333333,1
0.16666666666666666,2
0.25,3
0.3333333333333333,3
0.4166666666666667,3
0.5,3
0.5833333333333334,3
0.6666666666666666,3
0.75,4
0.8333333333333334,4
0.9166666666666666,4
1,4
1.0833333333333333,4
1.1666666666666667,4
1.25,5
1.3333333333333333,4
1.4166666666666667,4
1.5,4
1.5833333333333333,5
1.6666666666666667,5
1.75,5
1.8333333333333333,4
1.9166666666666667,5
2,7
2.0833333333333335,5
2.1666666666666665,6
2.25,5
2.3333333333333335,6
2.4166666666666665,6
2.5,6
2.5833333333333335,6
2.6666666666666665,7
2.75,8
2.8333333333333335,8
2.9166666666666665,6
3,8
3.0833333333333335,7
3.1666666666666665,8
3.25,8
3.3333333333333335,8
3.4166666666666665,7
3.5,6
3.5833333333333335,7
3.6666666666666665,7
3.75,7
3.8333333333333335,10
3.9166666666666665,8
4,9
4.083333333333333,9
4.166666666666667,9
4.25,8
4.333333333333333,9
4.416666666666667,9
4.5,11
4.583333333333333,10
4.666666666666667,11
4.75,9
4.833333333333333,11
4.916666666666667,9
5,11
5.083333333333333,10
5.166666666666667,10
5.25,8
5.333333333333333,10
5.416666666666667,12
5.5,9
5.583333333333333,12
5.666666666666667,11
5.75,10
5.833333333333333,8
5.916666666666667,11
6,11
6.083333333333333,9
6.166666666666667,12
6.25,10
6.333333333333333,12
6.416666666666667,8
6.5,12
6.583333333333333,9
6.666666666666667,8
6.75,9
6.833333333333333,9
6.916666666666667,11
7,9
7.083333333333333,11
7.166666666666667,11
7.25,12
7.333333333333333,10
7.416666666666667,13
7.5,13
7.583333333333333,11
7.666666666666667,10
7.833333333333333,11
7.916666666666667,11
8,13
8.083333333333334,14
8.166666666666666,13
8.25,12
8.333333333333334,13
8.416666666666666,12
8.5,11
8.583333333333334,12
8.666666666666666,12
8.75,13
8.833333333333334,12
8.916666666666666,14
9,11
9.083333333333334,13
9.166666666666666,13
9.25,12
9.333333333333334,12
9.416666666666666,15
9.5,14
9.583333333333334,13
9.666666666666666,14
9.75,14
9.833333333333334,16
9.916666666666666,16
10,15
10.083333333333334,12
10.166666666666666,15
10.25,14
10.333333333333334,14
10.416666666666666,13
10.5,13
10.583333333333334,14
10.666666666666666,13
10.75,12
10.833333333333334,13
10.916666666666666,14
11,13
11.083333333333334,15
11.166666666666666,12
11.25,12
11.333333333333334,14
11.416666666666666,13
11.5,12
11.583333333333334,15
11.666666666666666,13
11.75,11
11.833333333333334,14
11.916666666666666,13
12,13
12.083333333333334,13
12.166666666666666,13
12.25,14
12.333333333333334,12
12.416666666666666,13
12.5,12
12.583333333333334,12
12.666666666666666,16
12.75,16
12.833333333333334,16
12.916666666666666,15
13,13
13.083333333333334,15
13.166666666666666,14
13.25,12
13.333333333333334,16
13.416666666666666,13
13.5,15
13.583333333333334,15
13.666666666666666,14
13.75,14
13.833333333333334,14
13.916666666666666,13
14,13
14.083333333333334,15
14.166666666666666,16
14.25,13
14.333333333333334,12
14.416666666666666,12
14.5,15
14.583333333333334,13
14.666666666666666,15
14.75,15
14.833333333333334,16
14.916666666666666,15
15,13
15.083333333333334,13
15.166666666666666,13
15.25,15
15.333333333333334,13
15.416666666666666,14
15.5,15
15.583333333333334,13
15.666666666666666,13
15.75,14
15.833333333333334,14
15.916666666666666,14
16,14
16.083333333333332,14
16.166666666666668,14
16.25,14
16.333333333333332,12
16.416666666666668,13
16.5,13
16.583333333333332,16
16.666666666666668,16
16.75,14
16.833333333333332,13
16.916666666666668,14
17,13
17.083333333333332,13
17.166666666666668,15
17.25,14
17.333333333333332,15
17.416666666666668,15
17.5,15
17.583333333333332,14
17.666666666666668,14
17.75,15
17.833333333333332,13
17.916666666666668,13
18,15
18.083333333333332,13
18.166666666666668,12
18.25,12
18.333333333333332,14
18.416666666666668,13
18.5,13
18.583333333333332,13
18.666666666666668,13
18.75,14
18.833333333333332,14
18.916666666666668,14
19,15
19.083333333333332,13
19.166666666666668,13
19.25,15
19.333333333333332,13
19.416666666666668,13
19.5,13
19.583333333333332,12
19.666666666666668,15
19.75,13
19.833333333333332,15
19.916666666666668,14
20,13
20.083333333333332,13
20.166666666666668,16
20.25,16
20.333333333333332,13
20.416666666666668,12
20.5,12
20.583333333333332,14
20.666666666666668,13
20.75,16
20.833333333333332,15
20.916666666666668,17
21,15
21.083333333333332,17
21.166666666666668,15
21.25,15
21.333333333333332,15
21.416666666666668,16
21.5,16
21.583333333333332,15
21.666666666666668,15
21.75,16
21.833333333333332,16
21.916666666666668,14
22,18
22.083333333333332,15
22.166666666666668,15
22.25,16
22.333333333333332,18
22.416666666666668,17
22.5,16
22.583333333333332,18
22.666666666666668,16
22.75,17
22.833333333333332,15
22.916666666666668,17
23,17
23.083333333333332,17
23.166666666666668,16
23.25,18
23.333333333333332,18
23.416666666666668,16
23.5,16
23.583333333333332,16
23.666666666666668,17
23.75,17
23.833333333333332,17
23.916666666666668,17
24,17
24.083333333333332,17
24.166666666666668,17
24.25,18
24.333333333333332,18
24.416666666666668,18
24.5,17
24.583333333333332,15
24.666666666666668,18
24.75,19
24.833333333333332,16
24.916666666666668,17
25,16
25.083333333333332,17
25.166666666666668,19
25.25,16
25.333333333333332,17
25.416666666666668,16
25.5,16
25.583333333333332,16
25.666666666666668,15
25.75,18
25.833333333333332,18
25.916666666666668,18
26,16
26.083333333333332,18
26.166666666666668,18
26.25,16
26.333333333333332,17
26.416666666666668,17
26.5,18
26.583333333333332,15
26.666666666666668,15
26.75,16
26.833333333333332,17
26.916666666666668,15
27,19
27.083333333333332,16
27.166666666666668,17
27.25,18
27.333333333333332,18
27.416666666666668,18
27.5,18
27.583333333333332,18
27.666666666666668,18
27.75,17
27.833333333333332,15
27.916666666666668,16
28,16
28.083333333333332,16
28.166666666666668,16
28.25,17
28.333333333333332,17
28.416666666666668,17
28.5,18
28.583333333333332,16
28.666666666666668,19
28.75,15
28.833333333333332,18
28.916666666666668,17
29,17
29.083333333333332,16
29.166666666666668,15
29.25,15
29.333333333333332,16
29.416666666666668,15
29.5,16
29.583333333333332,16
29.666666666666668,17
29.75,17
29.833333333333332,18
29.916666666666668,17
30,18
30.083333333333332,18
30.166666666666668,15
30.25,18
30.333333333333332,16
30.416666666666668,16
30.5,15
30.583333333333332,16
30.666666666666668,15
30.75,17
30.833333333333332,16
30.916666666666668,19
31,19
31.083333333333332,18
31.166666666666668,16
31.25,18
31.333333333333332,15
31.416666666666668,17
31.5,17
31.583333333333332,15
31.666666666666668,17
31.75,17
31.833333333333332,18
31.916666666666668,15
32,18
32.083333333333336,16
32.166666666666664,17
32.25,18
32.333333333333336,18
32.416666666666664,17
32.5,15
32.583333333333336,17
32.666666666666664,17
32.75,18
32.833333333333336,17
32.916666666666664,16
33,17
33.083333333333336,17
33.166666666666664,17
33.25,18
33.333333333333336,18
33.416666666666664,18
33.5,17
33.583333333333336,16
33.666666666666664,17
33.75,17
33.833333333333336,16
33.916666666666664,17
34,17
34.083333333333336,18
34.166666666666664,17
34.25,15
34.333333333333336,17
34.416666666666664,19
34.5,15
34.583333333333336,17
34.666666666666664,19
34.75,18
34.833333333333336,18
34.916666666666664,17
35,18
35.083333333333336,18
35.166666666666664,16
35.25,17
35.333333333333336,16
35.416666666666664,18
35.5,17
35.583333333333336,18
35.666666666666664,16
35.75,19
35.833333333333336,16
35.916666666666664,17
36,17
36.083333333333336,18
36.166666666666664,16
36.25,17
36.333333333333336,17
36.416666666666664,16
36.5,18
36.583333333333336,17
36.666666666666664,15
36.75,17
36.833333333333336,17
36.916666666666664,17
37,16
37.083333333333336,19
37.166666666666664,17
37.25,18
37.333333333333336,18
37.416666666666664,17
37.5,17
37.583333333333336,15
37.666666666666664,19
37.75,16
37.833333333333336,17
37.916666666666664,19
38,15
38.083333333333336,19
38.166666666666664,18
38.25,18
38.333333333333336,17
38.416666666666664,17
38.5,17
38.583333333333336,17
38.666666666666664,18
38.75,19
38.833333333333336,17
38.916666666666664,19
39,19
39.083333333333336,16
39.166666666666664,17
