"Hours since thread went live","Meitantei Conan • Case Closed - Episode 1117 discussion"
33.666666666666664,14
33.75,12
33.833333333333336,13
33.916666666666664,11
34,11
34.083333333333336,13
34.166666666666664,13
34.25,13
34.333333333333336,12
34.416666666666664,14
34.5,15
34.583333333333336,13
34.666666666666664,13
34.75,13
34.833333333333336,12
34.916666666666664,11
35,13
35.083333333333336,11
35.166666666666664,14
35.25,13
35.333333333333336,13
35.416666666666664,13
35.5,13
35.583333333333336,14
35.666666666666664,14
35.75,12
35.833333333333336,12
35.916666666666664,13
36,12
36.083333333333336,12
36.166666666666664,13
36.25,15
36.333333333333336,14
36.416666666666664,13
36.5,14
36.583333333333336,13
36.666666666666664,13
36.75,13
36.833333333333336,12
36.916666666666664,11
37,13
37.083333333333336,12
37.166666666666664,13
37.25,14
37.333333333333336,12
37.416666666666664,14
37.5,12
37.583333333333336,15
37.666666666666664,13
37.75,14
37.833333333333336,14
37.916666666666664,14
38,14
38.083333333333336,14
38.166666666666664,13
38.25,15
38.333333333333336,12
38.416666666666664,14
38.5,12
38.583333333333336,15
38.666666666666664,13
38.75,14
38.833333333333336,12
38.916666666666664,12
39,14
39.083333333333336,13
39.166666666666664,12
39.25,13
39.333333333333336,12
39.416666666666664,15
39.5,14
39.583333333333336,14
39.666666666666664,11
39.75,15
39.833333333333336,13
39.916666666666664,13
40,12
40.083333333333336,12
40.166666666666664,12
40.25,14
40.333333333333336,13
40.416666666666664,13
40.5,14
40.583333333333336,13
40.666666666666664,12
40.75,12
40.833333333333336,11
40.916666666666664,12
41,11
41.083333333333336,14
41.166666666666664,12
41.25,13
41.333333333333336,12
41.416666666666664,13
41.5,12
41.583333333333336,13
41.666666666666664,15
41.75,13
41.833333333333336,11
41.916666666666664,13
42,14
42.083333333333336,13
42.166666666666664,13
42.25,12
42.333333333333336,13
42.416666666666664,15
42.5,15
42.583333333333336,13
42.666666666666664,13
42.75,12
42.833333333333336,13
42.916666666666664,13
43,12
43.083333333333336,14
43.166666666666664,13
43.25,13
43.333333333333336,13
43.416666666666664,13
43.5,14
43.583333333333336,13
43.666666666666664,12
43.75,15
43.833333333333336,12
43.916666666666664,15
44,13
44.083333333333336,11
44.166666666666664,14
44.25,14
44.333333333333336,13
44.416666666666664,13
44.5,12
44.583333333333336,13
44.666666666666664,14
44.75,12
44.833333333333336,13
44.916666666666664,12
45,13
45.083333333333336,13
45.166666666666664,11
45.25,12
45.333333333333336,15
45.416666666666664,13
45.5,13
45.583333333333336,14
45.666666666666664,13
45.75,15
45.833333333333336,14
45.916666666666664,15
46,15
46.083333333333336,13
46.166666666666664,15
46.25,11
46.333333333333336,14
46.416666666666664,13
46.5,12
46.583333333333336,12
46.666666666666664,13
46.75,15
46.833333333333336,14
46.916666666666664,14
47,12
47.083333333333336,12
47.166666666666664,14
47.25,13
47.333333333333336,12
47.416666666666664,13
47.5,15
47.583333333333336,11
47.666666666666664,11
47.75,12
47.833333333333336,12
47.916666666666664,14
