"Hours since thread went live","Tadaima, Okaeri - Episode 2 discussion"
24.666666666666668,59
24.75,60
24.833333333333332,62
24.916666666666668,59
25,59
25.083333333333332,59
25.166666666666668,59
25.25,61
25.333333333333332,62
25.416666666666668,58
25.5,62
25.583333333333332,61
25.666666666666668,57
25.75,62
25.833333333333332,62
25.916666666666668,57
26,59
26.083333333333332,61
26.166666666666668,56
26.25,60
26.333333333333332,61
26.416666666666668,58
26.5,62
26.583333333333332,60
26.666666666666668,59
26.75,58
26.833333333333332,61
26.916666666666668,63
27,60
27.083333333333332,64
27.166666666666668,59
27.25,59
27.333333333333332,62
27.416666666666668,59
27.5,62
27.583333333333332,62
27.666666666666668,61
27.75,58
27.833333333333332,63
27.916666666666668,64
28,63
28.083333333333332,61
28.166666666666668,59
28.25,61
28.333333333333332,60
28.416666666666668,63
28.5,62
28.583333333333332,59
28.666666666666668,58
28.75,58
28.833333333333332,64
28.916666666666668,59
29,61
29.083333333333332,63
29.166666666666668,62
29.25,62
29.333333333333332,63
29.416666666666668,62
29.5,65
29.583333333333332,63
29.666666666666668,63
29.833333333333332,62
29.916666666666668,63
30,65
30.083333333333332,64
30.166666666666668,62
30.25,63
30.333333333333332,62
30.416666666666668,63
30.5,58
30.583333333333332,63
30.666666666666668,59
30.75,63
30.833333333333332,62
30.916666666666668,61
31,63
31.083333333333332,62
31.166666666666668,64
31.25,62
31.333333333333332,63
31.416666666666668,62
31.5,66
31.583333333333332,63
31.666666666666668,61
31.75,63
31.833333333333332,62
31.916666666666668,64
32,64
32.083333333333336,61
32.166666666666664,64
32.25,63
32.333333333333336,66
32.416666666666664,61
32.5,60
32.583333333333336,60
32.666666666666664,65
32.75,61
32.833333333333336,63
32.916666666666664,64
33,62
33.083333333333336,61
33.166666666666664,60
33.25,59
33.333333333333336,65
33.416666666666664,62
33.5,64
33.583333333333336,61
33.666666666666664,63
33.75,64
33.833333333333336,64
33.916666666666664,65
34,65
34.083333333333336,64
34.166666666666664,62
34.25,63
34.333333333333336,64
34.416666666666664,63
34.5,64
34.583333333333336,65
34.666666666666664,63
34.75,63
34.833333333333336,62
34.916666666666664,65
35,64
35.083333333333336,65
35.166666666666664,65
35.25,67
35.333333333333336,63
35.416666666666664,63
35.5,66
35.583333333333336,67
35.666666666666664,64
35.75,67
35.833333333333336,63
35.916666666666664,64
36,64
36.083333333333336,62
36.166666666666664,63
36.25,64
36.333333333333336,67
36.416666666666664,63
36.5,65
36.583333333333336,68
36.666666666666664,63
36.75,61
36.833333333333336,67
36.916666666666664,70
37,66
37.083333333333336,68
37.166666666666664,65
37.25,67
37.333333333333336,65
37.416666666666664,64
37.5,69
37.583333333333336,67
37.666666666666664,66
37.75,70
37.833333333333336,67
37.916666666666664,63
38,69
38.083333333333336,65
38.166666666666664,68
38.25,67
38.333333333333336,66
38.416666666666664,65
38.5,70
38.583333333333336,71
38.666666666666664,66
38.75,67
38.833333333333336,69
38.916666666666664,71
39,66
39.083333333333336,64
39.166666666666664,70
39.25,67
39.333333333333336,67
39.416666666666664,70
39.5,68
39.583333333333336,70
39.666666666666664,68
39.75,69
39.833333333333336,67
39.916666666666664,68
40,71
40.083333333333336,69
40.166666666666664,71
40.25,65
40.333333333333336,71
40.416666666666664,71
40.5,68
40.583333333333336,68
40.666666666666664,71
40.75,65
40.833333333333336,71
40.916666666666664,69
41,68
41.083333333333336,72
41.166666666666664,67
41.25,66
41.333333333333336,68
41.416666666666664,70
41.5,69
41.583333333333336,71
41.666666666666664,68
41.75,70
41.833333333333336,71
41.916666666666664,70
42,69
42.083333333333336,67
42.166666666666664,67
42.25,73
42.333333333333336,67
42.416666666666664,71
42.5,73
42.583333333333336,68
42.666666666666664,71
42.75,68
42.833333333333336,69
42.916666666666664,68
43,66
43.083333333333336,70
43.166666666666664,69
43.25,74
43.333333333333336,71
43.416666666666664,71
43.5,69
43.583333333333336,72
43.666666666666664,69
43.75,70
43.833333333333336,71
43.916666666666664,74
44,70
44.083333333333336,72
44.166666666666664,74
44.25,74
44.333333333333336,71
44.416666666666664,70
44.5,74
44.583333333333336,68
44.666666666666664,71
44.75,72
44.833333333333336,72
44.916666666666664,69
45,71
45.083333333333336,72
45.166666666666664,72
45.25,71
45.333333333333336,68
45.416666666666664,70
45.5,71
45.583333333333336,73
45.666666666666664,72
45.75,72
45.833333333333336,70
45.916666666666664,73
46,70
46.083333333333336,71
46.166666666666664,74
46.25,72
46.333333333333336,73
46.416666666666664,69
46.5,71
46.583333333333336,69
46.666666666666664,75
46.75,73
46.833333333333336,70
46.916666666666664,70
47,68
47.083333333333336,72
47.166666666666664,69
47.25,75
47.333333333333336,72
47.416666666666664,71
47.5,71
47.583333333333336,70
47.666666666666664,71
47.75,72
47.833333333333336,70
47.916666666666664,69
