"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 3 discussion"
0,1
0.08333333333333333,1
0.16666666666666666,1
0.25,1
0.3333333333333333,1
0.4166666666666667,1
0.5,1
0.5833333333333334,3
0.6666666666666666,4
0.75,6
0.8333333333333334,6
0.9166666666666666,6
1,6
1.0833333333333333,7
1.1666666666666667,7
1.25,8
1.3333333333333333,11
1.4166666666666667,11
1.5,13
1.5833333333333333,12
1.6666666666666667,13
1.75,14
1.8333333333333333,15
1.9166666666666667,15
2,14
2.0833333333333335,13
2.1666666666666665,14
2.25,14
2.3333333333333335,14
2.4166666666666665,13
2.5,13
2.5833333333333335,14
2.6666666666666665,14
2.75,14
2.8333333333333335,14
2.9166666666666665,14
3,14
3.0833333333333335,13
3.1666666666666665,15
3.25,16
3.3333333333333335,16
3.4166666666666665,15
3.5,16
3.5833333333333335,18
3.6666666666666665,20
3.75,17
3.8333333333333335,19
3.9166666666666665,19
4,20
4.083333333333333,19
4.166666666666667,18
4.25,18
4.333333333333333,19
4.416666666666667,24
4.5,23
4.583333333333333,25
4.666666666666667,23
4.75,24
4.833333333333333,26
4.916666666666667,26
5,25
5.083333333333333,28
5.166666666666667,28
5.25,26
5.333333333333333,28
5.416666666666667,27
5.5,29
5.583333333333333,24
5.666666666666667,25
5.75,26
5.833333333333333,28
5.916666666666667,29
6,27
6.083333333333333,27
6.166666666666667,26
6.25,27
6.333333333333333,29
6.416666666666667,27
6.5,28
6.583333333333333,28
6.666666666666667,29
6.75,28
6.833333333333333,31
6.916666666666667,28
7,30
7.083333333333333,29
7.166666666666667,29
7.25,33
7.333333333333333,33
7.416666666666667,30
7.5,32
7.583333333333333,29
7.666666666666667,31
7.75,35
7.833333333333333,30
7.916666666666667,34
8,29
8.083333333333334,31
8.166666666666666,31
8.25,37
8.333333333333334,36
8.416666666666666,33
8.5,33
8.583333333333334,34
8.666666666666666,35
8.75,35
8.833333333333334,34
8.916666666666666,31
9,35
9.083333333333334,37
9.166666666666666,35
9.25,39
9.333333333333334,35
9.416666666666666,37
9.5,38
9.583333333333334,41
9.666666666666666,38
9.75,44
9.833333333333334,43
9.916666666666666,40
10,40
10.083333333333334,45
10.166666666666666,43
10.25,45
10.333333333333334,44
10.416666666666666,43
10.5,44
10.583333333333334,45
10.666666666666666,42
10.75,42
10.833333333333334,46
10.916666666666666,43
11,47
11.083333333333334,44
11.166666666666666,42
11.25,45
11.333333333333334,46
11.416666666666666,46
11.5,46
11.583333333333334,50
11.666666666666666,45
11.75,46
11.833333333333334,45
11.916666666666666,47
12,43
12.083333333333334,44
12.166666666666666,47
12.25,46
12.333333333333334,47
12.416666666666666,49
12.5,46
12.583333333333334,47
12.666666666666666,48
12.75,48
12.833333333333334,52
12.916666666666666,50
13,54
13.083333333333334,47
13.166666666666666,49
13.25,56
13.333333333333334,50
13.416666666666666,52
13.5,56
13.583333333333334,50
13.666666666666666,51
13.75,55
13.833333333333334,52
13.916666666666666,50
14,53
14.083333333333334,53
14.166666666666666,53
14.25,55
14.333333333333334,54
14.416666666666666,60
14.5,61
14.583333333333334,60
14.666666666666666,62
14.75,63
14.833333333333334,60
14.916666666666666,63
15,60
15.083333333333334,58
15.166666666666666,57
15.25,59
15.333333333333334,61
15.416666666666666,61
15.5,60
15.583333333333334,64
15.666666666666666,61
15.75,59
15.833333333333334,62
15.916666666666666,61
16,62
16.083333333333332,61
16.166666666666668,67
16.25,61
16.333333333333332,62
16.416666666666668,63
16.5,64
16.583333333333332,64
16.666666666666668,64
16.75,62
16.833333333333332,68
16.916666666666668,64
17,66
17.083333333333332,67
17.166666666666668,68
17.25,68
17.333333333333332,63
17.416666666666668,65
17.5,69
17.583333333333332,68
17.666666666666668,68
17.75,68
17.833333333333332,72
17.916666666666668,68
18,73
18.083333333333332,71
18.166666666666668,71
18.25,72
18.333333333333332,72
18.416666666666668,72
18.5,73
18.583333333333332,73
18.666666666666668,72
18.75,70
18.833333333333332,72
18.916666666666668,68
19,75
19.083333333333332,73
19.166666666666668,69
19.25,68
19.333333333333332,75
19.416666666666668,69
19.5,68
19.583333333333332,73
19.666666666666668,74
19.75,79
19.833333333333332,74
19.916666666666668,71
20,75
20.083333333333332,77
20.166666666666668,79
20.25,75
20.333333333333332,75
20.416666666666668,75
20.5,78
20.583333333333332,75
20.666666666666668,76
20.75,74
20.833333333333332,78
20.916666666666668,73
21,78
21.083333333333332,75
21.166666666666668,78
21.25,74
21.333333333333332,76
21.416666666666668,77
21.5,75
21.583333333333332,75
21.666666666666668,78
21.75,76
21.833333333333332,77
21.916666666666668,75
22,78
22.083333333333332,76
22.166666666666668,80
22.25,75
22.333333333333332,78
22.416666666666668,74
22.5,79
22.583333333333332,77
22.666666666666668,77
22.75,73
22.833333333333332,80
22.916666666666668,76
23,74
23.083333333333332,77
23.166666666666668,76
23.25,79
23.333333333333332,76
23.416666666666668,80
23.5,82
23.583333333333332,82
23.666666666666668,78
23.75,76
23.833333333333332,76
23.916666666666668,79
24,74
24.083333333333332,75
24.166666666666668,77
24.25,78
24.333333333333332,77
24.416666666666668,79
24.5,78
24.583333333333332,79
24.666666666666668,78
24.75,83
24.833333333333332,81
24.916666666666668,78
25,83
25.083333333333332,81
25.166666666666668,82
25.25,81
25.333333333333332,82
25.416666666666668,79
25.5,78
25.583333333333332,79
25.666666666666668,77
25.75,77
25.833333333333332,80
25.916666666666668,81
26,80
26.083333333333332,80
26.166666666666668,77
26.25,78
26.333333333333332,79
26.416666666666668,79
26.5,78
26.583333333333332,80
26.666666666666668,78
26.75,81
26.833333333333332,83
26.916666666666668,78
27,81
27.083333333333332,83
27.166666666666668,80
27.25,78
27.333333333333332,84
27.416666666666668,82
27.5,81
27.583333333333332,78
27.666666666666668,81
27.75,79
27.833333333333332,76
27.916666666666668,80
28,79
28.083333333333332,80
28.166666666666668,80
28.25,81
28.333333333333332,79
28.416666666666668,79
28.5,81
28.583333333333332,82
28.666666666666668,79
28.75,83
28.833333333333332,80
28.916666666666668,80
29,79
29.083333333333332,80
29.166666666666668,84
29.25,80
29.333333333333332,78
29.416666666666668,81
29.5,84
29.583333333333332,80
29.666666666666668,78
29.75,78
29.833333333333332,79
29.916666666666668,82
30,81
30.083333333333332,80
30.166666666666668,82
30.25,84
30.333333333333332,83
30.416666666666668,86
30.5,83
30.583333333333332,79
30.666666666666668,82
30.75,83
30.833333333333332,83
30.916666666666668,85
31,83
31.083333333333332,81
31.166666666666668,83
31.25,84
31.333333333333332,79
31.416666666666668,86
31.5,82
31.583333333333332,79
31.666666666666668,81
31.75,85
31.833333333333332,82
31.916666666666668,82
32,79
32.083333333333336,83
32.166666666666664,81
32.25,81
32.333333333333336,84
32.416666666666664,81
32.5,84
32.583333333333336,79
32.666666666666664,86
32.75,83
32.833333333333336,86
32.916666666666664,81
33,83
33.083333333333336,85
33.166666666666664,83
33.25,84
33.333333333333336,83
33.416666666666664,81
33.5,84
33.583333333333336,81
33.666666666666664,85
33.75,79
33.833333333333336,80
33.916666666666664,83
34,86
34.083333333333336,83
34.166666666666664,84
34.25,87
34.333333333333336,81
34.416666666666664,87
34.5,80
34.583333333333336,85
34.666666666666664,82
34.75,83
34.833333333333336,86
34.916666666666664,85
35,85
35.083333333333336,84
35.166666666666664,81
35.25,88
35.333333333333336,81
35.416666666666664,86
35.5,84
