"Hours since thread went live","Pokémon Horizons: The Series - Episode 46 discussion"
35.583333333333336,94
35.666666666666664,88
35.75,89
35.833333333333336,91
35.916666666666664,90
36,91
36.083333333333336,87
36.166666666666664,89
36.25,86
36.333333333333336,92
36.416666666666664,86
36.5,88
36.583333333333336,86
36.666666666666664,93
36.75,88
36.833333333333336,90
36.916666666666664,89
37,93
37.083333333333336,91
37.166666666666664,89
37.25,88
37.333333333333336,87
37.416666666666664,86
37.5,91
37.583333333333336,90
37.666666666666664,94
37.75,88
37.833333333333336,90
37.916666666666664,88
38,93
38.083333333333336,89
38.166666666666664,91
38.25,88
38.333333333333336,91
38.416666666666664,90
38.5,90
38.583333333333336,88
38.666666666666664,92
38.75,91
38.833333333333336,88
38.916666666666664,93
39,89
39.083333333333336,91
39.166666666666664,90
39.25,89
39.333333333333336,91
39.416666666666664,91
39.5,93
39.583333333333336,90
39.666666666666664,87
39.75,89
39.833333333333336,90
39.916666666666664,92
40,91
40.083333333333336,90
40.166666666666664,89
40.25,89
40.333333333333336,86
40.416666666666664,91
40.5,89
40.583333333333336,89
40.666666666666664,90
40.75,87
40.833333333333336,88
40.916666666666664,93
41,92
41.083333333333336,91
41.166666666666664,92
41.25,88
41.333333333333336,93
41.416666666666664,88
41.5,93
41.583333333333336,88
41.666666666666664,88
41.75,92
41.833333333333336,93
41.916666666666664,91
42,88
42.083333333333336,94
42.166666666666664,91
42.25,88
42.333333333333336,87
42.416666666666664,94
42.5,92
42.583333333333336,91
42.666666666666664,90
42.75,90
42.833333333333336,89
42.916666666666664,91
43,93
43.083333333333336,87
43.166666666666664,90
43.25,88
43.333333333333336,93
43.416666666666664,87
43.5,90
43.583333333333336,88
43.666666666666664,91
43.75,88
43.833333333333336,93
43.916666666666664,90
44,86
44.083333333333336,93
44.166666666666664,93
44.25,93
44.333333333333336,89
44.416666666666664,91
44.5,90
44.583333333333336,94
44.666666666666664,89
44.75,90
44.833333333333336,87
44.916666666666664,94
45,94
45.083333333333336,90
45.166666666666664,91
45.25,91
45.333333333333336,91
45.416666666666664,92
45.5,90
45.583333333333336,95
45.666666666666664,93
45.75,91
45.833333333333336,94
45.916666666666664,94
46,91
46.083333333333336,90
46.166666666666664,88
46.25,89
46.333333333333336,91
46.416666666666664,95
46.5,94
46.583333333333336,92
46.666666666666664,89
46.75,94
46.833333333333336,90
46.916666666666664,91
47,91
47.083333333333336,92
47.166666666666664,89
47.25,96
47.333333333333336,92
47.416666666666664,92
47.5,92
47.583333333333336,95
47.666666666666664,91
47.75,90
47.833333333333336,88
47.916666666666664,92
