"Hours since thread went live","Shinkalion: Change the World - Episode 2 discussion"
17.416666666666668,12
17.583333333333332,13
17.666666666666668,15
17.75,14
17.833333333333332,15
17.916666666666668,11
18,13
18.083333333333332,12
18.166666666666668,12
18.25,12
18.333333333333332,13
18.416666666666668,12
18.5,12
18.583333333333332,13
18.666666666666668,12
18.75,13
18.833333333333332,11
18.916666666666668,13
19,13
19.083333333333332,14
19.166666666666668,15
19.25,12
19.333333333333332,13
19.416666666666668,11
19.5,14
19.583333333333332,13
19.666666666666668,13
19.75,15
19.833333333333332,15
19.916666666666668,12
20,13
20.083333333333332,12
20.166666666666668,13
20.25,13
20.333333333333332,11
20.416666666666668,15
20.5,15
20.583333333333332,12
20.666666666666668,15
20.75,15
20.833333333333332,13
20.916666666666668,12
21,12
21.083333333333332,12
21.166666666666668,13
21.25,13
21.333333333333332,13
21.416666666666668,14
21.5,11
21.583333333333332,14
21.666666666666668,13
21.75,12
21.833333333333332,13
21.916666666666668,12
22,14
22.083333333333332,13
22.166666666666668,13
22.25,13
22.333333333333332,15
22.416666666666668,13
22.5,13
22.583333333333332,13
22.666666666666668,12
22.75,13
22.833333333333332,12
22.916666666666668,14
23,13
23.083333333333332,14
23.166666666666668,15
23.25,12
23.333333333333332,13
23.416666666666668,12
23.5,13
23.583333333333332,15
23.666666666666668,14
23.75,13
23.833333333333332,13
23.916666666666668,12
24,12
24.083333333333332,12
24.166666666666668,15
24.25,15
24.333333333333332,15
24.416666666666668,12
24.5,14
24.583333333333332,12
24.666666666666668,15
24.75,14
24.833333333333332,13
24.916666666666668,12
25,13
25.083333333333332,15
25.166666666666668,14
25.25,14
25.333333333333332,15
25.416666666666668,13
25.5,16
25.583333333333332,14
25.666666666666668,16
25.75,14
25.833333333333332,14
25.916666666666668,13
26,15
26.083333333333332,14
26.166666666666668,14
26.25,14
26.333333333333332,13
26.416666666666668,13
26.5,14
26.583333333333332,13
26.666666666666668,13
26.75,16
26.833333333333332,14
26.916666666666668,14
27,16
27.083333333333332,14
27.166666666666668,12
27.25,14
27.333333333333332,14
27.416666666666668,14
27.5,16
27.583333333333332,14
27.666666666666668,15
27.75,14
27.833333333333332,13
27.916666666666668,13
28,14
28.083333333333332,13
28.166666666666668,14
28.25,13
28.333333333333332,15
28.416666666666668,14
28.5,12
28.583333333333332,13
28.666666666666668,14
28.75,14
28.833333333333332,14
28.916666666666668,13
29,14
29.083333333333332,15
29.166666666666668,14
29.25,12
29.333333333333332,14
29.416666666666668,15
29.5,15
29.583333333333332,13
29.666666666666668,14
29.75,14
29.833333333333332,13
29.916666666666668,15
30,13
30.083333333333332,14
30.166666666666668,14
30.25,13
30.333333333333332,14
30.416666666666668,12
30.5,14
30.583333333333332,12
30.666666666666668,15
30.75,15
30.833333333333332,15
30.916666666666668,13
31,15
31.083333333333332,14
31.166666666666668,14
31.25,12
31.333333333333332,13
31.416666666666668,13
31.5,12
31.583333333333332,14
31.666666666666668,14
31.75,13
31.833333333333332,15
31.916666666666668,14
32,15
32.083333333333336,14
32.166666666666664,15
32.25,14
32.333333333333336,13
32.416666666666664,13
32.5,17
32.583333333333336,15
32.666666666666664,15
32.75,15
32.833333333333336,15
32.916666666666664,15
33,17
33.083333333333336,14
33.166666666666664,15
33.25,13
33.333333333333336,15
33.416666666666664,17
33.5,17
33.583333333333336,15
33.666666666666664,16
33.75,17
33.833333333333336,15
33.916666666666664,14
34,14
34.083333333333336,14
34.166666666666664,16
34.25,13
34.333333333333336,15
34.416666666666664,14
34.5,13
34.583333333333336,16
34.666666666666664,17
34.75,17
34.833333333333336,14
34.916666666666664,14
35,15
35.083333333333336,16
35.166666666666664,14
35.25,15
35.333333333333336,15
35.416666666666664,15
35.5,14
35.583333333333336,15
35.666666666666664,17
35.75,15
35.833333333333336,15
35.916666666666664,16
36,14
36.083333333333336,17
36.166666666666664,14
36.25,17
36.333333333333336,17
36.416666666666664,16
36.5,13
36.583333333333336,16
36.666666666666664,15
36.75,15
36.833333333333336,17
36.916666666666664,18
37,16
37.083333333333336,17
37.166666666666664,16
37.25,15
37.333333333333336,18
37.416666666666664,17
37.5,14
37.583333333333336,18
37.666666666666664,14
37.75,14
37.833333333333336,16
37.916666666666664,17
38,14
38.083333333333336,15
38.166666666666664,17
38.25,16
38.333333333333336,14
38.416666666666664,16
38.5,14
38.583333333333336,18
38.666666666666664,14
38.75,15
38.833333333333336,16
38.916666666666664,14
39,16
39.083333333333336,17
39.166666666666664,17
39.25,17
39.333333333333336,17
39.416666666666664,15
39.5,17
39.583333333333336,15
39.666666666666664,14
39.75,17
39.833333333333336,15
39.916666666666664,18
40,16
40.083333333333336,18
40.166666666666664,16
40.25,18
40.333333333333336,16
40.416666666666664,16
40.5,16
40.583333333333336,15
40.666666666666664,17
40.75,17
40.833333333333336,17
40.916666666666664,15
41,15
41.083333333333336,17
41.166666666666664,14
41.25,17
41.333333333333336,16
41.416666666666664,17
41.5,15
41.583333333333336,18
41.666666666666664,16
41.75,17
41.833333333333336,15
41.916666666666664,14
42,16
42.083333333333336,15
42.166666666666664,16
42.25,14
42.333333333333336,16
42.416666666666664,18
42.5,16
42.583333333333336,17
42.666666666666664,17
42.75,16
42.833333333333336,17
42.916666666666664,17
43,16
43.083333333333336,18
43.166666666666664,18
43.25,15
43.333333333333336,16
43.416666666666664,17
43.5,17
43.583333333333336,16
43.666666666666664,15
43.75,15
43.833333333333336,16
43.916666666666664,17
44,15
44.083333333333336,15
44.166666666666664,18
44.25,16
44.333333333333336,15
44.416666666666664,18
44.5,17
44.583333333333336,18
44.666666666666664,14
44.75,17
44.833333333333336,17
44.916666666666664,17
45,14
45.083333333333336,16
45.166666666666664,17
45.25,16
45.333333333333336,16
45.416666666666664,14
45.5,18
45.583333333333336,16
45.666666666666664,18
45.75,17
45.833333333333336,17
45.916666666666664,15
46,14
46.083333333333336,17
46.166666666666664,15
46.25,14
46.333333333333336,16
46.416666666666664,17
46.5,17
46.583333333333336,16
46.666666666666664,17
46.75,16
46.833333333333336,17
46.916666666666664,17
47,18
47.083333333333336,17
47.166666666666664,17
47.25,15
47.333333333333336,15
47.416666666666664,16
47.5,16
47.583333333333336,14
47.666666666666664,15
47.75,16
47.833333333333336,14
47.916666666666664,16
