"Hours since thread went live","The Fable - Episode 2 discussion"
35.666666666666664,210
35.75,209
35.833333333333336,212
35.916666666666664,211
36,212
36.083333333333336,209
36.166666666666664,212
36.25,211
36.333333333333336,211
36.416666666666664,207
36.5,211
36.583333333333336,208
36.666666666666664,209
36.75,209
36.833333333333336,210
36.916666666666664,211
37,210
37.083333333333336,212
37.166666666666664,214
37.25,207
37.333333333333336,210
37.416666666666664,209
37.5,214
37.583333333333336,208
37.666666666666664,211
37.75,210
37.833333333333336,207
37.916666666666664,209
38,214
38.083333333333336,213
38.166666666666664,214
38.25,213
38.333333333333336,211
38.416666666666664,212
38.5,212
38.583333333333336,212
38.666666666666664,215
38.75,212
38.833333333333336,213
38.916666666666664,212
39,213
39.083333333333336,213
39.166666666666664,211
39.25,216
39.333333333333336,210
39.416666666666664,210
39.5,211
39.583333333333336,212
39.666666666666664,209
39.75,212
39.833333333333336,212
39.916666666666664,208
40,215
40.083333333333336,214
40.166666666666664,210
40.25,210
40.333333333333336,212
40.416666666666664,210
40.5,210
40.583333333333336,210
40.666666666666664,211
40.75,214
40.833333333333336,209
40.916666666666664,214
41,214
41.083333333333336,216
41.166666666666664,210
41.25,213
41.333333333333336,213
41.416666666666664,215
41.5,212
41.583333333333336,213
41.666666666666664,216
41.75,214
41.833333333333336,217
41.916666666666664,214
42,216
42.083333333333336,216
42.166666666666664,217
42.25,217
42.333333333333336,212
42.416666666666664,214
42.5,215
42.583333333333336,216
42.666666666666664,217
42.75,216
42.833333333333336,214
42.916666666666664,213
43,212
43.083333333333336,213
43.166666666666664,211
43.25,213
43.333333333333336,213
43.416666666666664,215
43.5,217
43.583333333333336,212
43.666666666666664,212
43.75,217
43.833333333333336,218
43.916666666666664,214
44,213
44.083333333333336,211
44.166666666666664,212
44.25,216
44.333333333333336,218
44.416666666666664,215
44.5,213
44.583333333333336,213
44.666666666666664,214
44.75,214
44.833333333333336,217
44.916666666666664,216
45,213
45.083333333333336,214
45.166666666666664,214
45.25,218
45.333333333333336,219
45.416666666666664,218
45.5,219
45.583333333333336,216
45.666666666666664,220
45.75,218
45.833333333333336,219
45.916666666666664,220
46,217
46.083333333333336,215
46.166666666666664,215
46.25,220
46.333333333333336,216
46.416666666666664,218
46.5,216
46.583333333333336,217
46.666666666666664,216
46.75,218
46.833333333333336,214
46.916666666666664,217
47,216
47.083333333333336,222
47.166666666666664,217
47.25,218
47.333333333333336,218
47.416666666666664,215
47.5,217
47.583333333333336,219
47.666666666666664,221
47.75,214
47.833333333333336,217
47.916666666666664,219
