"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 7 discussion"
21.833333333333332,59
21.916666666666668,65
22,64
22.083333333333332,60
22.166666666666668,66
22.25,60
22.333333333333332,62
22.416666666666668,65
22.5,61
22.583333333333332,67
22.666666666666668,67
22.75,66
22.833333333333332,64
22.916666666666668,65
23,66
23.083333333333332,68
23.166666666666668,63
23.25,63
23.333333333333332,64
23.416666666666668,62
23.5,65
23.583333333333332,63
23.666666666666668,66
23.75,64
23.833333333333332,64
23.916666666666668,65
24,66
24.083333333333332,65
24.166666666666668,65
24.25,65
24.333333333333332,64
24.416666666666668,64
24.5,69
24.583333333333332,65
24.666666666666668,69
24.75,65
24.833333333333332,67
24.916666666666668,65
25,69
25.083333333333332,65
25.166666666666668,63
25.25,66
25.333333333333332,64
25.416666666666668,67
25.5,66
25.583333333333332,67
25.666666666666668,67
25.75,63
25.833333333333332,67
25.916666666666668,67
26,64
26.083333333333332,65
26.166666666666668,63
26.25,66
26.333333333333332,69
26.416666666666668,68
26.5,65
26.583333333333332,68
26.666666666666668,68
26.75,66
26.833333333333332,66
26.916666666666668,67
27,66
27.083333333333332,69
27.166666666666668,69
27.25,69
27.333333333333332,67
27.416666666666668,71
27.5,65
27.583333333333332,65
27.666666666666668,64
27.75,66
27.833333333333332,69
27.916666666666668,72
28,67
28.083333333333332,70
28.166666666666668,66
28.25,68
28.333333333333332,66
28.416666666666668,72
28.5,69
28.583333333333332,66
28.666666666666668,65
28.75,68
28.833333333333332,64
28.916666666666668,68
29,69
29.083333333333332,70
29.166666666666668,68
29.25,72
29.333333333333332,68
29.416666666666668,68
29.5,66
29.583333333333332,70
29.666666666666668,71
29.75,68
29.833333333333332,65
29.916666666666668,68
30,67
30.083333333333332,67
30.166666666666668,66
30.25,66
30.333333333333332,69
30.416666666666668,70
30.5,65
30.583333333333332,69
30.666666666666668,71
30.75,64
30.833333333333332,70
30.916666666666668,67
31,67
31.083333333333332,70
31.166666666666668,65
31.25,72
31.333333333333332,69
31.416666666666668,67
31.5,72
31.583333333333332,65
31.666666666666668,68
31.75,66
31.833333333333332,64
31.916666666666668,71
32,66
32.083333333333336,69
32.166666666666664,68
32.25,68
32.333333333333336,65
32.416666666666664,64
32.5,68
32.583333333333336,64
32.666666666666664,68
32.75,66
32.833333333333336,68
32.916666666666664,65
33,68
33.083333333333336,64
33.166666666666664,72
33.25,66
33.333333333333336,66
33.416666666666664,66
33.5,64
33.583333333333336,65
33.666666666666664,71
33.75,65
33.833333333333336,64
33.916666666666664,67
34,65
34.083333333333336,67
34.166666666666664,71
34.25,65
34.333333333333336,67
34.416666666666664,66
34.5,69
34.583333333333336,63
34.666666666666664,68
34.75,66
34.833333333333336,63
34.916666666666664,67
35,69
35.083333333333336,66
35.166666666666664,63
35.25,65
35.333333333333336,71
35.416666666666664,65
35.5,66
35.583333333333336,68
35.666666666666664,72
35.75,66
35.833333333333336,68
35.916666666666664,65
36,71
36.083333333333336,69
36.166666666666664,66
36.25,67
36.333333333333336,68
36.416666666666664,65
36.5,70
36.583333333333336,70
36.666666666666664,66
36.75,67
36.833333333333336,68
36.916666666666664,73
37,71
37.083333333333336,68
37.166666666666664,70
37.25,70
37.333333333333336,67
37.416666666666664,68
37.5,72
37.583333333333336,71
37.666666666666664,72
37.75,70
37.833333333333336,68
37.916666666666664,68
38,74
38.083333333333336,72
38.166666666666664,68
38.25,68
38.333333333333336,70
38.416666666666664,68
38.5,68
38.583333333333336,68
38.666666666666664,70
38.75,67
38.833333333333336,67
38.916666666666664,70
39,66
39.083333333333336,72
39.166666666666664,66
39.25,71
39.333333333333336,72
39.416666666666664,66
39.5,69
39.583333333333336,69
39.666666666666664,75
39.75,73
39.833333333333336,71
39.916666666666664,72
40,73
40.083333333333336,71
40.166666666666664,71
40.25,71
40.333333333333336,75
40.416666666666664,69
40.5,68
40.583333333333336,73
40.666666666666664,74
40.75,71
40.833333333333336,71
40.916666666666664,73
41,74
41.083333333333336,73
41.166666666666664,75
41.25,70
41.333333333333336,71
41.416666666666664,73
41.5,73
41.583333333333336,68
41.666666666666664,71
41.75,72
41.833333333333336,75
41.916666666666664,74
42,71
42.083333333333336,69
42.166666666666664,74
42.25,73
42.333333333333336,68
42.416666666666664,76
42.5,73
42.583333333333336,72
42.666666666666664,69
42.75,73
42.833333333333336,69
42.916666666666664,72
43,72
43.083333333333336,74
43.166666666666664,71
43.25,71
43.333333333333336,70
43.416666666666664,73
43.5,69
43.583333333333336,76
43.666666666666664,71
43.75,70
43.833333333333336,76
43.916666666666664,70
44,69
44.083333333333336,71
44.166666666666664,72
44.25,75
44.333333333333336,68
44.416666666666664,73
44.5,73
44.583333333333336,73
44.666666666666664,74
44.75,70
44.833333333333336,72
44.916666666666664,73
45,70
45.083333333333336,72
45.166666666666664,74
45.25,74
45.333333333333336,74
45.416666666666664,74
45.5,74
45.583333333333336,74
45.666666666666664,71
45.75,74
45.833333333333336,74
45.916666666666664,73
46,74
46.083333333333336,73
46.166666666666664,76
46.25,75
46.333333333333336,71
46.416666666666664,71
46.5,74
46.583333333333336,71
46.666666666666664,75
46.75,72
46.833333333333336,76
46.916666666666664,71
47,70
47.083333333333336,72
47.166666666666664,74
47.25,74
47.333333333333336,71
47.416666666666664,77
47.5,76
47.583333333333336,74
47.666666666666664,73
47.75,71
47.833333333333336,76
47.916666666666664,76
