"Hours since thread went live","Re:Monster - Episode 6 discussion"
21.916666666666668,215
22,215
22.083333333333332,211
22.166666666666668,211
22.25,217
22.333333333333332,221
22.416666666666668,215
22.5,218
22.583333333333332,215
22.666666666666668,218
22.75,218
22.833333333333332,220
22.916666666666668,222
23,215
23.083333333333332,219
23.166666666666668,219
23.25,218
23.333333333333332,223
23.416666666666668,223
23.5,225
23.583333333333332,222
23.666666666666668,225
23.75,222
23.833333333333332,222
23.916666666666668,221
24,223
24.083333333333332,224
24.166666666666668,223
24.25,222
24.333333333333332,223
24.416666666666668,220
24.5,222
24.583333333333332,226
24.666666666666668,227
24.75,222
24.833333333333332,220
24.916666666666668,221
25,225
25.083333333333332,224
25.166666666666668,225
25.25,226
25.333333333333332,224
25.416666666666668,226
25.5,229
25.583333333333332,230
25.666666666666668,229
25.75,224
25.833333333333332,229
25.916666666666668,227
26,231
26.083333333333332,230
26.166666666666668,228
26.25,228
26.333333333333332,234
26.416666666666668,227
26.5,229
26.583333333333332,234
26.666666666666668,229
26.75,229
26.833333333333332,232
26.916666666666668,234
27,233
27.083333333333332,233
27.166666666666668,229
27.25,234
27.333333333333332,230
27.416666666666668,232
27.5,235
27.583333333333332,231
27.666666666666668,235
27.75,231
27.833333333333332,232
27.916666666666668,233
28,230
28.083333333333332,234
28.166666666666668,231
28.25,236
28.333333333333332,233
28.416666666666668,233
28.5,235
28.583333333333332,234
28.666666666666668,232
28.75,233
28.833333333333332,233
28.916666666666668,233
29,231
29.083333333333332,232
29.166666666666668,230
29.25,232
29.333333333333332,234
29.416666666666668,234
29.5,230
29.583333333333332,234
29.666666666666668,232
29.75,233
29.833333333333332,232
29.916666666666668,235
30,238
30.083333333333332,239
30.166666666666668,241
30.25,237
30.333333333333332,239
30.416666666666668,237
30.5,239
30.583333333333332,237
30.666666666666668,235
30.75,240
30.833333333333332,238
30.916666666666668,237
31,237
31.083333333333332,241
31.166666666666668,238
31.25,239
31.333333333333332,238
31.416666666666668,242
31.5,240
31.583333333333332,239
31.666666666666668,237
31.75,237
31.833333333333332,240
31.916666666666668,238
32,236
32.083333333333336,240
32.166666666666664,240
32.25,237
32.333333333333336,240
32.416666666666664,239
32.5,236
32.583333333333336,242
32.666666666666664,238
32.75,237
32.833333333333336,237
32.916666666666664,239
33,237
33.083333333333336,241
33.166666666666664,243
33.25,236
33.333333333333336,244
33.416666666666664,242
33.5,240
33.583333333333336,238
33.666666666666664,240
33.75,241
33.833333333333336,240
33.916666666666664,237
34,240
34.083333333333336,241
34.166666666666664,243
34.25,242
34.333333333333336,243
34.416666666666664,244
34.5,241
34.583333333333336,243
34.666666666666664,241
34.75,245
34.833333333333336,239
34.916666666666664,243
35,245
35.083333333333336,243
35.166666666666664,241
35.25,240
35.333333333333336,239
35.416666666666664,242
35.5,243
35.583333333333336,244
35.666666666666664,247
35.75,241
35.833333333333336,244
35.916666666666664,242
36,247
36.083333333333336,243
36.166666666666664,245
36.25,245
36.333333333333336,244
36.416666666666664,244
36.5,246
36.583333333333336,247
36.666666666666664,246
36.75,249
36.833333333333336,247
36.916666666666664,244
37,248
37.083333333333336,248
37.166666666666664,248
37.25,249
37.333333333333336,246
37.416666666666664,246
37.5,244
37.583333333333336,247
37.666666666666664,246
37.75,244
37.833333333333336,246
37.916666666666664,248
38,245
38.083333333333336,250
38.166666666666664,250
38.25,246
38.333333333333336,247
38.416666666666664,248
38.5,249
38.583333333333336,244
38.666666666666664,245
38.75,247
38.833333333333336,247
38.916666666666664,248
39,243
39.083333333333336,245
39.166666666666664,244
39.25,250
39.333333333333336,247
39.416666666666664,249
39.5,245
39.583333333333336,252
39.666666666666664,250
39.75,245
39.833333333333336,253
39.916666666666664,250
40,245
40.083333333333336,246
40.166666666666664,251
40.25,248
40.333333333333336,248
40.416666666666664,247
40.5,250
40.583333333333336,252
40.666666666666664,247
40.75,249
40.833333333333336,250
40.916666666666664,250
41,245
41.083333333333336,252
41.166666666666664,252
41.25,248
41.333333333333336,245
41.416666666666664,247
41.5,248
41.583333333333336,248
41.666666666666664,251
41.75,248
41.833333333333336,248
41.916666666666664,252
42,248
42.083333333333336,251
42.166666666666664,248
42.25,247
42.333333333333336,246
42.416666666666664,250
42.5,249
42.583333333333336,251
42.666666666666664,247
42.75,249
42.833333333333336,253
42.916666666666664,246
43,250
43.083333333333336,250
43.166666666666664,249
43.25,250
43.333333333333336,247
43.416666666666664,248
43.5,251
43.583333333333336,252
43.666666666666664,251
43.75,251
43.833333333333336,254
43.916666666666664,255
44,253
44.083333333333336,254
44.166666666666664,251
44.25,249
44.333333333333336,252
44.416666666666664,252
44.5,256
44.583333333333336,253
44.666666666666664,252
44.75,252
44.833333333333336,251
44.916666666666664,250
45,251
45.083333333333336,253
45.166666666666664,251
45.25,251
45.333333333333336,252
45.416666666666664,254
45.5,251
45.583333333333336,253
45.666666666666664,253
45.75,254
45.833333333333336,247
45.916666666666664,254
46,252
46.083333333333336,250
46.166666666666664,250
46.25,249
46.333333333333336,248
46.416666666666664,251
46.5,255
46.583333333333336,249
46.666666666666664,249
46.75,252
46.833333333333336,254
46.916666666666664,251
47,250
47.083333333333336,252
47.166666666666664,253
47.25,250
47.333333333333336,251
47.416666666666664,247
47.5,252
47.583333333333336,252
47.666666666666664,249
47.75,249
47.833333333333336,249
47.916666666666664,252
