"Hours since thread went live","Captain Tsubasa Season 2: Junior Youth-hen • 'Captain Tsubasa Jr. Youth Arc - Episode 28 discussion"
35.25,5
35.333333333333336,5
35.416666666666664,5
35.5,5
35.583333333333336,6
35.666666666666664,5
35.75,6
35.833333333333336,3
35.916666666666664,7
36,5
36.083333333333336,5
36.166666666666664,5
36.25,6
36.333333333333336,4
36.416666666666664,5
36.5,7
36.583333333333336,4
36.666666666666664,6
36.75,6
36.833333333333336,4
36.916666666666664,4
37,5
37.083333333333336,4
37.166666666666664,7
37.25,4
37.333333333333336,3
37.416666666666664,4
37.5,6
37.583333333333336,7
37.666666666666664,5
37.75,4
37.833333333333336,4
37.916666666666664,6
38,6
38.083333333333336,5
38.166666666666664,5
38.25,5
38.666666666666664,6
38.75,6
38.833333333333336,5
38.916666666666664,6
39,4
39.083333333333336,4
39.166666666666664,6
39.25,5
39.333333333333336,4
39.416666666666664,6
39.5,5
39.583333333333336,5
39.666666666666664,6
39.75,5
39.833333333333336,6
39.916666666666664,5
40,5
40.083333333333336,4
40.166666666666664,6
40.25,7
40.333333333333336,4
40.416666666666664,7
40.5,8
40.583333333333336,4
40.666666666666664,5
40.75,8
40.833333333333336,7
40.916666666666664,8
41,6
41.083333333333336,6
41.166666666666664,4
41.25,6
41.333333333333336,5
41.416666666666664,5
41.5,8
41.583333333333336,6
41.666666666666664,7
41.75,7
41.833333333333336,6
41.916666666666664,6
42,7
42.083333333333336,8
42.166666666666664,6
42.25,7
42.333333333333336,8
42.416666666666664,4
42.5,7
42.583333333333336,7
42.666666666666664,7
42.75,6
42.833333333333336,7
42.916666666666664,6
43,5
43.083333333333336,7
43.166666666666664,4
43.25,7
43.333333333333336,5
43.416666666666664,4
43.5,6
43.583333333333336,6
43.666666666666664,7
43.75,6
43.833333333333336,6
43.916666666666664,7
44,4
44.083333333333336,4
44.166666666666664,6
44.25,7
44.333333333333336,8
44.416666666666664,7
44.5,6
44.583333333333336,6
44.666666666666664,6
44.75,5
44.833333333333336,7
44.916666666666664,6
45,7
45.083333333333336,7
45.166666666666664,6
45.25,6
45.333333333333336,7
45.416666666666664,7
45.5,7
45.583333333333336,5
45.666666666666664,6
45.75,6
45.833333333333336,6
45.916666666666664,6
46,6
46.083333333333336,5
46.166666666666664,6
46.25,5
46.333333333333336,6
46.416666666666664,6
46.5,6
46.583333333333336,8
46.666666666666664,7
46.75,7
46.833333333333336,6
46.916666666666664,5
47,4
47.083333333333336,4
47.166666666666664,6
47.25,7
47.333333333333336,6
47.416666666666664,7
47.5,4
47.583333333333336,5
47.666666666666664,7
47.75,6
47.833333333333336,6
47.916666666666664,5
