"Hours since thread went live","The iDOLM@STER Shiny Colors - Episode 4 discussion"
39.333333333333336,37
39.416666666666664,38
39.5,40
39.583333333333336,43
39.666666666666664,39
39.75,39
39.833333333333336,42
39.916666666666664,39
40,38
40.083333333333336,35
40.166666666666664,38
40.25,38
40.333333333333336,41
40.416666666666664,37
40.5,40
40.583333333333336,36
40.666666666666664,38
40.75,39
40.833333333333336,38
40.916666666666664,39
41,38
41.083333333333336,41
41.166666666666664,37
41.25,40
41.333333333333336,40
41.416666666666664,40
41.5,40
41.583333333333336,43
41.666666666666664,37
41.75,37
41.833333333333336,38
41.916666666666664,40
42,40
42.083333333333336,40
42.166666666666664,39
42.25,38
42.333333333333336,40
42.416666666666664,41
42.5,41
42.583333333333336,40
42.666666666666664,36
42.75,38
42.833333333333336,40
42.916666666666664,37
43,38
43.083333333333336,39
43.166666666666664,38
43.25,38
43.333333333333336,35
43.416666666666664,41
43.5,37
43.583333333333336,38
43.666666666666664,41
43.75,38
43.833333333333336,41
43.916666666666664,40
44,40
44.083333333333336,41
44.166666666666664,35
44.25,39
44.333333333333336,35
44.416666666666664,39
44.5,35
44.583333333333336,39
44.666666666666664,41
44.75,38
44.833333333333336,40
44.916666666666664,41
45,39
45.083333333333336,38
45.166666666666664,39
45.25,42
45.333333333333336,37
45.416666666666664,38
45.5,37
45.583333333333336,39
45.666666666666664,38
45.75,38
45.833333333333336,36
45.916666666666664,40
46,40
46.083333333333336,39
46.166666666666664,38
46.25,40
46.333333333333336,41
46.416666666666664,37
46.5,40
46.583333333333336,42
46.666666666666664,40
46.75,39
46.833333333333336,36
46.916666666666664,39
47,36
47.083333333333336,43
47.166666666666664,37
47.25,39
47.333333333333336,41
47.416666666666664,42
47.5,39
47.583333333333336,37
47.666666666666664,41
47.75,40
47.833333333333336,41
47.916666666666664,40
