"Hours since thread went live","Highspeed Étoile - Episode 2 discussion"
16.833333333333332,42
16.916666666666668,40
17,36
17.083333333333332,39
17.166666666666668,43
17.25,41
17.333333333333332,38
17.416666666666668,39
17.5,36
17.583333333333332,37
17.666666666666668,37
17.75,38
17.833333333333332,39
17.916666666666668,39
18,40
18.083333333333332,35
18.166666666666668,36
18.25,38
18.333333333333332,39
18.416666666666668,39
18.5,39
18.583333333333332,37
18.666666666666668,38
18.75,40
18.833333333333332,35
18.916666666666668,42
19,39
19.083333333333332,40
19.166666666666668,38
19.25,36
19.333333333333332,40
19.416666666666668,37
19.5,39
19.583333333333332,40
19.666666666666668,40
19.75,41
19.833333333333332,38
19.916666666666668,38
20,43
20.083333333333332,40
20.166666666666668,41
20.25,42
20.333333333333332,40
20.416666666666668,43
20.5,38
20.583333333333332,39
20.666666666666668,42
20.75,41
20.833333333333332,41
20.916666666666668,39
21,42
21.083333333333332,38
21.166666666666668,42
21.25,38
21.333333333333332,42
21.416666666666668,37
21.5,39
21.583333333333332,38
21.666666666666668,43
21.75,40
21.833333333333332,38
21.916666666666668,38
22,39
22.083333333333332,36
22.166666666666668,43
22.25,36
22.333333333333332,39
22.416666666666668,40
22.5,41
22.583333333333332,43
22.666666666666668,44
22.75,45
22.833333333333332,41
22.916666666666668,39
23,41
23.083333333333332,38
23.166666666666668,41
23.25,43
23.333333333333332,46
23.416666666666668,42
23.5,42
23.583333333333332,45
23.666666666666668,42
23.75,46
23.833333333333332,43
23.916666666666668,43
24,45
24.083333333333332,43
24.166666666666668,45
24.25,40
24.333333333333332,43
24.416666666666668,43
24.5,45
24.583333333333332,45
24.666666666666668,42
24.75,45
24.833333333333332,43
24.916666666666668,39
25,39
25.083333333333332,40
25.166666666666668,42
25.25,42
25.333333333333332,42
25.416666666666668,41
25.5,43
25.583333333333332,43
25.666666666666668,43
25.75,43
25.833333333333332,38
25.916666666666668,43
26,39
26.083333333333332,41
26.166666666666668,39
26.25,45
26.333333333333332,42
26.416666666666668,38
26.5,40
26.583333333333332,45
26.666666666666668,39
26.75,42
26.833333333333332,47
26.916666666666668,45
27,42
27.083333333333332,39
27.166666666666668,45
27.25,41
27.333333333333332,42
27.416666666666668,44
27.5,39
27.583333333333332,44
27.666666666666668,45
27.75,46
27.833333333333332,46
27.916666666666668,43
28,43
28.083333333333332,45
28.166666666666668,44
28.25,43
28.333333333333332,41
28.416666666666668,40
28.5,42
28.583333333333332,41
28.666666666666668,40
28.75,48
28.833333333333332,43
28.916666666666668,44
29,43
29.083333333333332,46
29.166666666666668,47
29.25,41
29.333333333333332,42
29.416666666666668,44
29.5,42
29.583333333333332,42
29.666666666666668,45
29.75,46
29.833333333333332,45
29.916666666666668,43
30,42
30.083333333333332,44
30.166666666666668,46
30.25,45
30.333333333333332,46
30.416666666666668,46
30.5,44
30.583333333333332,45
30.666666666666668,43
30.75,42
30.833333333333332,47
30.916666666666668,44
31,42
31.083333333333332,46
31.166666666666668,47
31.25,46
31.333333333333332,48
31.416666666666668,42
31.5,48
31.583333333333332,44
31.666666666666668,47
31.75,46
31.833333333333332,46
31.916666666666668,44
32,42
32.083333333333336,47
32.166666666666664,46
32.25,45
32.333333333333336,42
32.416666666666664,45
32.5,43
32.583333333333336,44
32.666666666666664,47
32.75,44
32.833333333333336,43
32.916666666666664,44
33,44
33.083333333333336,42
33.166666666666664,44
33.25,42
33.333333333333336,46
33.416666666666664,47
33.5,46
33.583333333333336,45
33.666666666666664,44
33.75,45
33.833333333333336,47
33.916666666666664,46
34,47
34.083333333333336,46
34.166666666666664,44
34.25,45
34.333333333333336,43
34.416666666666664,43
34.5,48
34.583333333333336,50
34.666666666666664,47
34.75,49
34.833333333333336,46
34.916666666666664,45
35,48
35.083333333333336,48
35.166666666666664,50
35.25,45
35.333333333333336,45
35.416666666666664,46
35.5,49
35.583333333333336,45
35.666666666666664,50
35.75,47
35.833333333333336,44
35.916666666666664,44
36,47
36.083333333333336,45
36.166666666666664,46
36.25,50
36.333333333333336,46
36.416666666666664,48
36.5,46
36.583333333333336,50
36.666666666666664,46
36.75,46
36.833333333333336,48
36.916666666666664,49
37,48
37.083333333333336,48
37.166666666666664,50
37.25,44
37.333333333333336,47
37.416666666666664,47
37.5,48
37.583333333333336,49
37.666666666666664,46
37.75,48
37.833333333333336,46
37.916666666666664,44
38,47
38.083333333333336,50
38.166666666666664,46
38.25,47
38.333333333333336,47
38.416666666666664,48
38.5,46
38.583333333333336,46
38.666666666666664,44
38.75,49
38.833333333333336,48
38.916666666666664,46
39,46
39.083333333333336,47
39.166666666666664,44
39.25,45
39.333333333333336,50
39.416666666666664,45
39.5,47
39.583333333333336,47
39.666666666666664,45
39.75,43
39.833333333333336,45
39.916666666666664,47
40,47
40.083333333333336,48
40.166666666666664,46
40.25,48
40.333333333333336,47
40.416666666666664,47
40.5,49
40.583333333333336,49
40.666666666666664,46
40.75,49
40.833333333333336,49
40.916666666666664,48
41,46
41.083333333333336,45
41.166666666666664,50
41.25,50
41.333333333333336,49
41.416666666666664,43
41.5,48
41.583333333333336,46
41.666666666666664,49
41.75,49
41.833333333333336,44
41.916666666666664,47
42,45
42.083333333333336,47
42.166666666666664,47
42.25,46
42.333333333333336,43
42.416666666666664,49
42.5,49
42.583333333333336,47
42.666666666666664,46
42.75,49
42.833333333333336,47
42.916666666666664,44
43,48
43.083333333333336,46
43.166666666666664,51
43.25,51
43.333333333333336,51
43.416666666666664,49
43.5,46
43.583333333333336,47
43.666666666666664,51
43.75,48
43.833333333333336,48
43.916666666666664,49
44,47
44.083333333333336,46
44.166666666666664,46
44.25,44
44.333333333333336,50
44.416666666666664,49
44.5,49
44.583333333333336,45
44.666666666666664,48
44.75,47
44.833333333333336,45
44.916666666666664,48
45,50
45.083333333333336,49
45.166666666666664,44
45.25,51
45.333333333333336,48
45.416666666666664,51
45.5,51
45.583333333333336,50
45.666666666666664,47
45.75,48
45.833333333333336,50
45.916666666666664,52
46,47
46.083333333333336,49
46.166666666666664,46
46.25,48
46.333333333333336,49
46.416666666666664,50
46.5,47
46.583333333333336,50
46.666666666666664,51
46.75,48
46.833333333333336,49
46.916666666666664,53
47,48
47.083333333333336,47
47.166666666666664,51
47.25,52
47.333333333333336,50
47.416666666666664,51
47.5,48
47.583333333333336,49
47.666666666666664,48
47.75,46
47.833333333333336,48
47.916666666666664,48
