"Hours since thread went live","Odekake Kozame - Episode 40 discussion"
0,1
0,1
0.08333333333333333,2
0.16666666666666666,2
0.25,2
0.3333333333333333,2
0.4166666666666667,2
0.5,2
0.5833333333333334,2
0.6666666666666666,2
0.75,2
0.8333333333333334,2
0.9166666666666666,2
1,2
1.0833333333333333,2
1.1666666666666667,2
1.25,2
1.3333333333333333,2
1.4166666666666667,2
1.5,2
1.5833333333333333,2
1.6666666666666667,2
1.75,2
1.8333333333333333,2
1.9166666666666667,2
2,2
2.0833333333333335,2
2.1666666666666665,2
2.25,2
2.3333333333333335,2
2.4166666666666665,2
2.5,2
2.5833333333333335,2
2.6666666666666665,2
2.75,2
2.8333333333333335,2
2.9166666666666665,2
3,3
3.0833333333333335,3
3.1666666666666665,3
3.25,3
3.3333333333333335,3
3.4166666666666665,3
3.5,3
3.5833333333333335,3
3.6666666666666665,3
3.75,3
3.8333333333333335,3
3.9166666666666665,3
4,4
4.083333333333333,4
4.166666666666667,5
4.25,5
4.333333333333333,6
4.416666666666667,6
4.5,6
4.583333333333333,6
4.666666666666667,6
4.75,6
4.833333333333333,7
4.916666666666667,6
5,6
5.083333333333333,6
5.166666666666667,7
5.25,7
5.333333333333333,6
5.416666666666667,7
5.5,7
5.583333333333333,6
5.666666666666667,7
5.75,6
5.833333333333333,8
5.916666666666667,6
6,7
6.083333333333333,7
6.166666666666667,8
6.25,6
6.333333333333333,8
6.416666666666667,6
6.5,8
6.583333333333333,8
6.666666666666667,6
6.75,6
6.833333333333333,8
6.916666666666667,8
7,7
7.083333333333333,8
7.166666666666667,7
7.25,7
7.333333333333333,8
7.416666666666667,9
7.5,9
7.583333333333333,9
7.666666666666667,9
7.75,8
7.833333333333333,8
7.916666666666667,10
8,9
8.083333333333334,9
8.166666666666666,8
8.25,10
8.333333333333334,10
8.416666666666666,9
8.5,10
8.583333333333334,10
8.666666666666666,9
8.75,9
8.833333333333334,9
8.916666666666666,10
9,11
9.083333333333334,9
9.166666666666666,11
9.25,9
9.333333333333334,11
9.416666666666666,10
9.5,12
9.583333333333334,11
9.666666666666666,11
9.75,9
9.833333333333334,10
9.916666666666666,12
10,9
10.083333333333334,12
10.166666666666666,12
10.25,12
10.333333333333334,12
10.416666666666666,13
10.5,11
10.583333333333334,11
10.666666666666666,11
10.75,11
10.833333333333334,10
10.916666666666666,10
11,10
11.083333333333334,13
11.166666666666666,13
11.25,11
11.333333333333334,12
11.416666666666666,11
11.5,12
11.583333333333334,12
11.666666666666666,12
11.75,11
11.833333333333334,14
11.916666666666666,10
12,12
12.083333333333334,14
12.166666666666666,12
12.25,12
12.333333333333334,10
12.416666666666666,14
12.5,12
12.583333333333334,12
12.666666666666666,12
12.75,11
12.833333333333334,12
12.916666666666666,12
13,11
13.083333333333334,11
13.166666666666666,11
13.25,12
13.333333333333334,13
13.416666666666666,12
13.5,13
13.583333333333334,11
13.666666666666666,11
13.75,11
13.833333333333334,15
13.916666666666666,14
14,15
14.083333333333334,14
14.166666666666666,12
14.25,14
14.333333333333334,12
14.416666666666666,13
14.5,12
14.583333333333334,13
14.666666666666666,14
14.75,13
14.833333333333334,13
14.916666666666666,14
15,12
15.083333333333334,12
15.166666666666666,14
15.25,14
15.333333333333334,13
15.416666666666666,14
15.5,14
15.583333333333334,12
15.666666666666666,14
15.75,13
15.833333333333334,13
15.916666666666666,12
16,13
16.083333333333332,13
16.166666666666668,14
16.25,14
16.333333333333332,14
16.416666666666668,12
16.5,13
16.583333333333332,13
16.666666666666668,14
16.75,13
16.833333333333332,12
16.916666666666668,12
17,12
17.083333333333332,13
17.166666666666668,14
17.25,13
17.333333333333332,14
17.416666666666668,12
17.5,14
17.583333333333332,13
17.666666666666668,11
17.75,15
17.833333333333332,13
17.916666666666668,14
18,12
18.083333333333332,11
18.166666666666668,11
18.25,13
18.333333333333332,13
18.416666666666668,11
18.5,12
18.583333333333332,15
18.666666666666668,12
18.75,13
18.833333333333332,13
18.916666666666668,13
19,13
19.083333333333332,12
19.166666666666668,12
19.25,15
19.333333333333332,12
19.416666666666668,15
19.5,14
19.583333333333332,14
19.666666666666668,14
19.75,15
19.833333333333332,12
19.916666666666668,15
20,13
20.083333333333332,15
20.166666666666668,14
20.25,13
20.333333333333332,16
20.416666666666668,14
20.5,13
20.583333333333332,13
20.666666666666668,14
20.75,15
20.833333333333332,14
20.916666666666668,13
21,15
21.083333333333332,17
21.166666666666668,15
21.25,16
21.333333333333332,16
21.416666666666668,17
21.5,14
21.583333333333332,17
21.666666666666668,17
21.75,15
21.833333333333332,15
21.916666666666668,16
22,16
22.083333333333332,18
22.166666666666668,16
22.25,18
22.333333333333332,16
22.416666666666668,14
22.5,18
22.583333333333332,14
22.666666666666668,15
22.75,16
22.833333333333332,14
22.916666666666668,14
23,16
23.083333333333332,16
23.166666666666668,17
23.25,16
23.333333333333332,16
23.416666666666668,18
23.5,16
23.583333333333332,17
23.666666666666668,18
23.75,16
23.833333333333332,14
23.916666666666668,15
24,17
24.083333333333332,16
24.166666666666668,16
24.25,16
24.333333333333332,18
24.416666666666668,16
24.5,18
24.583333333333332,18
24.666666666666668,16
24.75,14
24.833333333333332,17
24.916666666666668,16
25,15
25.083333333333332,15
25.166666666666668,14
25.25,18
25.333333333333332,16
25.416666666666668,17
25.5,17
25.583333333333332,15
25.666666666666668,17
25.75,15
25.833333333333332,16
25.916666666666668,16
26,17
26.083333333333332,14
26.166666666666668,14
26.25,14
26.333333333333332,17
26.416666666666668,15
26.5,16
26.583333333333332,15
26.666666666666668,17
26.75,14
26.833333333333332,14
26.916666666666668,17
27,17
27.083333333333332,15
27.166666666666668,17
27.25,15
27.333333333333332,16
27.416666666666668,16
27.5,15
27.583333333333332,18
27.666666666666668,16
27.75,17
27.833333333333332,14
27.916666666666668,16
28,17
28.083333333333332,17
28.166666666666668,15
28.25,18
28.333333333333332,18
28.416666666666668,15
28.5,14
28.583333333333332,15
28.666666666666668,15
28.75,17
28.833333333333332,14
28.916666666666668,16
29,17
29.083333333333332,16
29.166666666666668,14
29.25,15
29.333333333333332,16
29.416666666666668,15
29.5,16
29.583333333333332,17
29.666666666666668,16
29.75,16
29.833333333333332,15
29.916666666666668,16
30,18
30.083333333333332,16
30.166666666666668,14
30.25,17
30.333333333333332,17
30.416666666666668,14
30.5,18
30.583333333333332,16
30.666666666666668,15
30.75,15
30.833333333333332,16
30.916666666666668,17
31,15
31.083333333333332,15
31.166666666666668,17
31.25,16
31.333333333333332,15
31.416666666666668,16
31.5,14
31.583333333333332,14
31.666666666666668,17
31.75,17
31.833333333333332,15
31.916666666666668,18
32,15
32.083333333333336,16
32.166666666666664,17
32.25,16
32.333333333333336,16
32.416666666666664,16
32.5,18
32.583333333333336,14
32.666666666666664,15
32.75,16
32.833333333333336,16
32.916666666666664,14
33,16
33.083333333333336,17
33.166666666666664,17
33.25,16
33.333333333333336,17
33.416666666666664,15
33.5,17
33.583333333333336,17
33.666666666666664,16
33.75,15
33.833333333333336,16
33.916666666666664,16
34,15
34.083333333333336,16
34.166666666666664,18
34.25,15
34.333333333333336,16
34.416666666666664,16
34.5,14
34.583333333333336,16
34.666666666666664,16
34.75,16
34.833333333333336,16
34.916666666666664,14
35,16
35.083333333333336,15
35.166666666666664,18
35.25,16
35.333333333333336,17
35.416666666666664,18
35.5,17
35.583333333333336,18
35.666666666666664,17
35.75,17
35.833333333333336,16
35.916666666666664,15
36,16
36.083333333333336,16
36.166666666666664,17
36.25,18
36.333333333333336,18
36.416666666666664,17
36.5,16
36.583333333333336,16
36.666666666666664,17
36.75,18
36.833333333333336,16
36.916666666666664,15
37,15
37.083333333333336,19
37.166666666666664,17
37.25,17
37.333333333333336,15
37.416666666666664,16
37.5,17
37.583333333333336,17
37.666666666666664,17
37.75,17
37.833333333333336,17
37.916666666666664,15
38,17
38.083333333333336,17
38.166666666666664,16
38.25,19
38.333333333333336,18
38.416666666666664,17
38.5,18
38.583333333333336,15
38.666666666666664,19
38.75,16
38.833333333333336,19
38.916666666666664,16
39,17
39.083333333333336,15
