"Hours since thread went live","The iDOLM@STER Shiny Colors - Episode 1 discussion"
0,1
0,1
0.08333333333333333,2
0.16666666666666666,2
0.25,1
0.3333333333333333,1
0.4166666666666667,2
0.5,2
0.5833333333333334,3
0.6666666666666666,2
0.75,3
0.8333333333333334,5
0.9166666666666666,4
1,4
1.0833333333333333,5
1.1666666666666667,6
1.25,6
1.3333333333333333,7
1.4166666666666667,6
1.5,7
1.5833333333333333,8
1.6666666666666667,9
1.75,8
1.8333333333333333,10
1.9166666666666667,9
2,9
2.0833333333333335,11
2.1666666666666665,9
2.25,11
2.3333333333333335,12
2.4166666666666665,11
2.5,12
2.5833333333333335,14
2.6666666666666665,13
2.75,12
2.8333333333333335,15
2.9166666666666665,14
3,15
3.0833333333333335,15
3.1666666666666665,16
3.25,16
3.3333333333333335,18
3.4166666666666665,19
3.5,17
3.5833333333333335,16
3.6666666666666665,17
3.75,16
3.8333333333333335,17
3.9166666666666665,17
4,16
4.083333333333333,18
4.166666666666667,16
4.25,16
4.333333333333333,18
4.416666666666667,17
4.5,19
4.583333333333333,20
4.666666666666667,19
4.75,19
4.833333333333333,21
4.916666666666667,20
5,22
5.083333333333333,20
5.166666666666667,22
5.25,19
5.333333333333333,22
5.416666666666667,19
5.5,22
5.583333333333333,22
5.666666666666667,22
5.75,22
5.833333333333333,22
5.916666666666667,23
6,24
6.083333333333333,24
6.166666666666667,24
6.25,23
6.333333333333333,25
6.416666666666667,24
6.5,24
6.583333333333333,25
6.666666666666667,22
6.75,24
6.833333333333333,25
6.916666666666667,27
7,24
7.083333333333333,27
7.166666666666667,23
7.25,25
7.333333333333333,26
7.416666666666667,26
7.5,28
7.583333333333333,25
7.666666666666667,29
7.75,27
7.833333333333333,30
7.916666666666667,31
8,28
8.083333333333334,28
8.166666666666666,28
8.25,30
8.333333333333334,27
8.416666666666666,32
8.5,30
8.583333333333334,28
8.666666666666666,28
8.75,31
8.833333333333334,34
8.916666666666666,30
9,34
9.083333333333334,32
9.166666666666666,29
9.25,29
9.333333333333334,31
9.416666666666666,30
9.5,28
9.583333333333334,30
9.666666666666666,29
9.75,30
9.833333333333334,31
9.916666666666666,31
10,34
10.083333333333334,31
10.166666666666666,30
10.25,32
10.333333333333334,33
10.416666666666666,31
10.5,33
10.583333333333334,30
10.666666666666666,35
10.75,33
10.833333333333334,32
10.916666666666666,32
11,30
11.083333333333334,34
11.166666666666666,34
11.25,35
11.333333333333334,33
11.416666666666666,36
11.5,32
11.583333333333334,29
11.666666666666666,31
11.75,33
11.833333333333334,32
11.916666666666666,34
12,33
12.083333333333334,37
12.166666666666666,35
12.25,37
12.333333333333334,37
12.416666666666666,34
12.5,31
12.583333333333334,33
12.666666666666666,31
12.75,34
12.833333333333334,35
12.916666666666666,34
13,35
13.083333333333334,37
13.166666666666666,34
13.25,35
13.333333333333334,37
13.416666666666666,37
13.5,37
13.583333333333334,37
13.666666666666666,38
13.75,34
13.833333333333334,41
13.916666666666666,36
14,36
14.083333333333334,38
14.166666666666666,39
14.25,38
14.333333333333334,34
14.416666666666666,38
14.5,35
14.583333333333334,34
14.666666666666666,36
14.75,35
14.833333333333334,37
14.916666666666666,35
15,37
15.083333333333334,39
15.166666666666666,41
15.25,40
15.333333333333334,41
15.416666666666666,36
15.5,38
15.583333333333334,39
15.666666666666666,38
15.75,42
15.833333333333334,37
15.916666666666666,38
16,40
16.083333333333332,37
16.166666666666668,35
16.25,36
16.333333333333332,41
16.416666666666668,36
16.5,39
16.583333333333332,38
16.666666666666668,39
16.75,36
16.833333333333332,38
16.916666666666668,36
17,38
17.083333333333332,36
17.166666666666668,39
17.25,35
17.333333333333332,38
17.416666666666668,39
17.5,37
17.583333333333332,36
17.666666666666668,39
17.75,38
17.833333333333332,39
17.916666666666668,39
18,41
18.083333333333332,35
18.166666666666668,39
18.25,42
18.333333333333332,39
18.416666666666668,42
18.5,36
18.583333333333332,42
18.666666666666668,38
18.75,41
18.833333333333332,41
18.916666666666668,37
19,41
19.083333333333332,39
19.166666666666668,37
19.25,38
19.333333333333332,39
19.416666666666668,39
19.5,40
19.583333333333332,34
19.666666666666668,34
19.75,39
19.833333333333332,37
19.916666666666668,35
20,37
20.083333333333332,41
20.166666666666668,37
20.25,36
20.333333333333332,39
20.416666666666668,34
20.5,42
20.583333333333332,37
20.666666666666668,39
20.75,42
20.833333333333332,37
20.916666666666668,40
21,34
21.083333333333332,39
21.166666666666668,42
21.25,36
21.333333333333332,40
21.416666666666668,36
21.5,39
21.583333333333332,38
21.666666666666668,37
21.75,41
21.833333333333332,36
21.916666666666668,41
22,37
22.083333333333332,40
22.166666666666668,38
22.25,39
22.333333333333332,38
22.416666666666668,38
22.5,36
22.583333333333332,36
22.666666666666668,39
22.75,40
22.833333333333332,40
22.916666666666668,38
23,39
23.083333333333332,38
23.166666666666668,41
23.25,39
23.333333333333332,43
23.416666666666668,41
23.5,39
23.583333333333332,42
23.666666666666668,40
23.75,42
23.833333333333332,40
23.916666666666668,38
24,40
24.083333333333332,42
24.166666666666668,43
24.25,40
24.333333333333332,39
24.416666666666668,45
24.5,39
24.583333333333332,40
24.666666666666668,45
24.75,38
24.833333333333332,44
24.916666666666668,45
25,43
25.083333333333332,43
25.166666666666668,46
25.25,42
25.333333333333332,46
25.416666666666668,42
25.5,46
25.583333333333332,41
25.666666666666668,44
25.75,40
25.833333333333332,45
25.916666666666668,42
26,41
26.083333333333332,42
26.166666666666668,44
26.25,45
26.333333333333332,44
26.416666666666668,44
26.5,45
26.583333333333332,42
26.666666666666668,44
26.75,41
26.833333333333332,41
26.916666666666668,40
27,42
27.083333333333332,44
27.166666666666668,45
27.25,44
27.333333333333332,44
27.416666666666668,39
27.5,43
27.583333333333332,44
27.666666666666668,39
27.75,40
27.833333333333332,44
27.916666666666668,45
28,45
28.083333333333332,44
28.166666666666668,45
28.25,42
28.333333333333332,42
28.416666666666668,44
28.5,44
28.583333333333332,45
28.666666666666668,42
28.75,42
28.833333333333332,41
28.916666666666668,44
29,46
29.083333333333332,42
29.166666666666668,47
29.25,43
29.333333333333332,43
29.416666666666668,41
29.5,45
29.583333333333332,40
29.666666666666668,44
29.75,43
29.833333333333332,47
29.916666666666668,44
30,42
30.083333333333332,44
30.166666666666668,46
30.25,48
30.333333333333332,48
30.416666666666668,45
30.5,48
30.583333333333332,43
30.666666666666668,46
30.75,44
30.833333333333332,47
30.916666666666668,46
31,47
31.083333333333332,46
31.166666666666668,44
31.25,44
31.333333333333332,44
31.416666666666668,48
31.5,46
31.583333333333332,48
31.666666666666668,41
31.75,43
31.833333333333332,46
31.916666666666668,43
32,48
32.083333333333336,43
32.166666666666664,48
32.25,45
32.333333333333336,48
32.416666666666664,44
32.5,47
32.583333333333336,48
32.666666666666664,43
32.75,47
32.833333333333336,47
32.916666666666664,45
33,45
33.083333333333336,47
33.166666666666664,42
33.25,47
33.333333333333336,45
33.416666666666664,46
33.5,46
33.583333333333336,45
33.666666666666664,48
33.75,47
33.833333333333336,47
33.916666666666664,44
34,46
34.083333333333336,46
34.166666666666664,47
34.25,45
34.333333333333336,46
34.416666666666664,44
34.5,42
34.583333333333336,46
34.666666666666664,47
34.75,46
34.833333333333336,44
34.916666666666664,46
35,49
35.083333333333336,46
35.166666666666664,47
35.25,47
35.333333333333336,44
35.416666666666664,46
35.5,48
35.583333333333336,46
35.666666666666664,47
35.75,45
35.833333333333336,50
35.916666666666664,46
36,46
36.083333333333336,49
36.166666666666664,46
36.25,49
36.333333333333336,47
36.416666666666664,45
36.5,47
36.583333333333336,46
36.666666666666664,47
36.75,45
36.833333333333336,43
36.916666666666664,43
37,43
37.083333333333336,45
37.166666666666664,44
37.25,43
37.333333333333336,47
37.416666666666664,45
37.5,43
37.583333333333336,43
37.666666666666664,43
37.75,45
37.833333333333336,49
37.916666666666664,44
38,44
38.083333333333336,47
38.166666666666664,44
38.25,47
38.333333333333336,45
38.416666666666664,47
38.5,42
38.583333333333336,45
38.666666666666664,47
38.75,45
38.833333333333336,50
38.916666666666664,45
39,47
