"Hours since thread went live","Ninja Kamui - Episode 7 discussion"
11.583333333333334,94
11.666666666666666,93
11.75,94
11.833333333333334,93
11.916666666666666,96
12,94
12.083333333333334,92
12.166666666666666,94
12.25,94
12.333333333333334,95
12.416666666666666,95
12.5,100
12.583333333333334,100
12.666666666666666,97
12.75,98
12.833333333333334,99
12.916666666666666,97
13,100
13.083333333333334,101
13.166666666666666,101
13.25,104
13.333333333333334,100
13.416666666666666,104
13.5,104
13.583333333333334,101
13.666666666666666,110
13.75,107
13.833333333333334,108
13.916666666666666,107
14,110
14.083333333333334,111
14.166666666666666,107
14.25,111
14.333333333333334,109
14.416666666666666,112
14.5,111
14.583333333333334,111
14.666666666666666,109
14.75,112
14.833333333333334,112
14.916666666666666,113
15,115
15.083333333333334,115
15.166666666666666,111
15.25,112
15.333333333333334,113
15.416666666666666,112
15.5,114
15.583333333333334,116
15.666666666666666,120
15.75,116
15.833333333333334,120
15.916666666666666,120
16,123
16.083333333333332,119
16.166666666666668,122
16.25,121
16.333333333333332,118
16.416666666666668,116
16.5,117
16.583333333333332,117
16.666666666666668,117
16.75,117
16.833333333333332,118
16.916666666666668,119
17,124
17.083333333333332,123
17.166666666666668,119
17.25,119
17.333333333333332,121
17.416666666666668,122
17.5,120
17.583333333333332,123
17.666666666666668,127
17.75,122
17.833333333333332,127
17.916666666666668,125
18,126
18.083333333333332,128
18.166666666666668,126
18.25,124
18.333333333333332,127
18.416666666666668,126
18.5,127
18.583333333333332,127
18.666666666666668,128
18.75,126
18.833333333333332,125
18.916666666666668,125
19,128
19.083333333333332,128
19.166666666666668,127
19.25,128
19.333333333333332,129
19.416666666666668,132
19.5,129
19.583333333333332,129
19.666666666666668,127
19.75,132
19.833333333333332,126
19.916666666666668,128
20,131
20.083333333333332,127
20.166666666666668,128
20.25,126
20.333333333333332,126
20.416666666666668,132
20.5,132
20.583333333333332,131
20.666666666666668,130
20.75,133
20.833333333333332,132
20.916666666666668,134
21,132
21.083333333333332,128
21.166666666666668,129
21.25,135
21.333333333333332,130
21.416666666666668,131
21.5,131
21.583333333333332,134
21.666666666666668,133
21.75,129
21.833333333333332,134
21.916666666666668,136
22,135
22.083333333333332,130
22.166666666666668,136
22.25,130
22.333333333333332,133
22.416666666666668,136
22.5,134
22.583333333333332,135
22.666666666666668,130
22.75,134
22.833333333333332,132
22.916666666666668,137
23,137
23.083333333333332,135
23.166666666666668,140
23.25,135
23.333333333333332,132
23.416666666666668,136
23.5,136
23.583333333333332,138
23.666666666666668,133
23.75,139
23.833333333333332,138
23.916666666666668,138
24,134
24.083333333333332,137
24.166666666666668,141
24.25,136
24.333333333333332,138
24.416666666666668,137
24.5,136
24.583333333333332,141
24.666666666666668,136
24.75,136
24.833333333333332,139
24.916666666666668,138
25,138
25.083333333333332,141
25.166666666666668,139
25.25,141
25.333333333333332,143
25.416666666666668,142
25.5,143
25.583333333333332,140
25.666666666666668,137
25.75,138
25.833333333333332,140
25.916666666666668,145
26,137
26.083333333333332,140
26.166666666666668,140
26.25,142
26.333333333333332,144
26.416666666666668,139
26.5,142
26.583333333333332,142
26.666666666666668,142
26.75,141
26.833333333333332,144
26.916666666666668,143
27,143
27.083333333333332,141
27.166666666666668,141
27.25,141
27.333333333333332,139
27.416666666666668,142
27.5,141
27.583333333333332,142
27.666666666666668,143
27.75,143
27.833333333333332,146
27.916666666666668,143
28,144
28.083333333333332,143
28.166666666666668,142
28.25,144
28.333333333333332,142
28.416666666666668,142
28.5,144
28.583333333333332,145
28.666666666666668,146
28.75,143
28.833333333333332,143
28.916666666666668,145
29,143
29.083333333333332,148
29.166666666666668,143
29.25,143
29.333333333333332,148
29.416666666666668,147
29.5,146
29.583333333333332,151
29.666666666666668,147
29.75,147
29.833333333333332,148
29.916666666666668,148
30,145
30.083333333333332,145
30.166666666666668,146
30.25,143
30.333333333333332,145
30.416666666666668,143
30.5,145
30.583333333333332,147
30.666666666666668,145
30.75,145
30.833333333333332,147
30.916666666666668,146
31,148
31.083333333333332,144
31.166666666666668,149
31.25,150
31.333333333333332,150
31.416666666666668,151
31.5,146
31.583333333333332,151
31.666666666666668,153
31.75,148
31.833333333333332,151
31.916666666666668,149
32,146
32.083333333333336,148
32.166666666666664,150
32.25,148
32.333333333333336,148
32.416666666666664,152
32.5,152
32.583333333333336,151
32.666666666666664,148
32.75,151
32.833333333333336,150
32.916666666666664,148
33,146
33.083333333333336,153
33.166666666666664,148
33.25,150
33.333333333333336,147
33.416666666666664,152
33.5,151
33.583333333333336,151
33.666666666666664,150
33.75,154
33.833333333333336,150
33.916666666666664,154
34,151
34.083333333333336,155
34.166666666666664,153
34.25,154
34.333333333333336,152
34.416666666666664,151
34.5,152
34.583333333333336,152
34.666666666666664,153
34.75,151
34.833333333333336,152
34.916666666666664,152
35,154
35.083333333333336,152
35.166666666666664,151
35.25,154
35.333333333333336,156
35.416666666666664,150
35.5,153
35.583333333333336,157
35.666666666666664,153
35.75,152
35.833333333333336,158
35.916666666666664,154
36,159
36.083333333333336,156
36.166666666666664,154
36.25,155
36.333333333333336,154
36.416666666666664,155
36.5,152
36.583333333333336,154
36.666666666666664,154
36.75,154
36.833333333333336,156
36.916666666666664,155
37,154
37.083333333333336,156
37.166666666666664,155
37.25,159
37.333333333333336,155
37.416666666666664,158
37.5,157
37.583333333333336,158
37.666666666666664,155
37.75,158
37.833333333333336,155
37.916666666666664,153
38,151
38.083333333333336,158
38.166666666666664,159
38.25,158
38.333333333333336,156
38.416666666666664,154
38.5,155
38.583333333333336,156
38.666666666666664,156
38.75,157
38.833333333333336,156
38.916666666666664,156
39,157
39.083333333333336,154
39.166666666666664,160
39.25,160
39.333333333333336,159
39.416666666666664,160
39.5,156
39.583333333333336,156
39.666666666666664,155
39.75,154
39.833333333333336,155
39.916666666666664,152
40,154
40.083333333333336,157
40.166666666666664,159
40.25,153
40.333333333333336,157
40.416666666666664,157
40.5,155
40.583333333333336,156
40.666666666666664,158
40.75,156
40.833333333333336,154
40.916666666666664,156
41,159
41.083333333333336,156
41.166666666666664,160
41.25,159
41.333333333333336,154
41.416666666666664,159
41.5,157
41.583333333333336,158
41.666666666666664,158
41.75,154
41.833333333333336,157
41.916666666666664,158
42,159
42.083333333333336,160
42.166666666666664,161
42.25,156
42.333333333333336,159
42.416666666666664,153
42.5,154
42.583333333333336,156
42.666666666666664,157
42.75,157
42.833333333333336,158
42.916666666666664,157
43,161
43.083333333333336,156
43.166666666666664,157
43.25,161
43.333333333333336,158
43.416666666666664,158
43.5,156
43.583333333333336,154
43.666666666666664,157
43.75,155
43.833333333333336,157
43.916666666666664,160
44,158
44.083333333333336,162
44.166666666666664,158
44.25,161
44.333333333333336,157
44.416666666666664,161
44.5,157
44.583333333333336,157
44.666666666666664,160
44.75,159
44.833333333333336,160
44.916666666666664,159
45,155
45.083333333333336,161
45.166666666666664,155
45.25,158
45.333333333333336,158
45.416666666666664,157
45.5,156
45.583333333333336,156
45.666666666666664,158
45.75,159
45.833333333333336,155
45.916666666666664,159
46,162
46.083333333333336,158
46.166666666666664,160
46.25,162
46.333333333333336,158
46.416666666666664,157
46.5,159
46.583333333333336,161
46.666666666666664,159
46.75,159
46.833333333333336,159
46.916666666666664,158
47,159
47.083333333333336,162
47.166666666666664,158
47.25,163
47.333333333333336,160
47.416666666666664,160
47.5,160
47.583333333333336,159
47.666666666666664,159
47.75,159
47.833333333333336,160
47.916666666666664,160
