"Hours since thread went live","Kaijuu 8-gou • Kaiju No. 8 - Episode 1 discussion"
10.75,1628
10.833333333333334,1635
10.916666666666666,1646
11,1647
11.083333333333334,1654
11.166666666666666,1668
11.25,1669
11.333333333333334,1676
11.416666666666666,1674
11.5,1685
11.583333333333334,1691
11.666666666666666,1695
11.75,1701
11.833333333333334,1701
11.916666666666666,1703
12,1712
12.083333333333334,1729
12.166666666666666,1737
12.25,1741
12.333333333333334,1742
12.416666666666666,1750
12.5,1746
12.583333333333334,1761
12.666666666666666,1766
12.75,1766
12.833333333333334,1771
12.916666666666666,1783
13,1785
13.083333333333334,1788
13.166666666666666,1795
13.25,1796
13.333333333333334,1802
13.416666666666666,1807
13.5,1815
13.583333333333334,1816
13.666666666666666,1820
13.75,1832
13.833333333333334,1834
13.916666666666666,1843
14,1846
14.083333333333334,1853
14.166666666666666,1851
14.25,1861
14.333333333333334,1863
14.416666666666666,1859
14.5,1859
14.583333333333334,1868
14.666666666666666,1878
14.75,1876
14.833333333333334,1884
14.916666666666666,1890
15,1888
15.083333333333334,1893
15.166666666666666,1899
15.25,1900
15.333333333333334,1910
15.416666666666666,1912
15.5,1917
15.583333333333334,1918
15.666666666666666,1932
15.75,1929
15.833333333333334,1937
15.916666666666666,1936
16,1946
16.083333333333332,1953
16.166666666666668,1949
16.25,1958
16.333333333333332,1953
16.416666666666668,1965
16.5,1958
16.583333333333332,1963
16.666666666666668,1968
16.75,1972
16.833333333333332,1977
16.916666666666668,1983
17,1988
17.083333333333332,1987
17.166666666666668,1992
17.25,1997
17.333333333333332,1997
17.416666666666668,2001
17.5,2002
17.583333333333332,2005
17.666666666666668,2009
17.75,2011
17.833333333333332,2013
17.916666666666668,2020
18,2024
18.083333333333332,2029
18.166666666666668,2032
18.25,2030
18.333333333333332,2037
18.416666666666668,2035
18.5,2038
18.583333333333332,2045
18.666666666666668,2048
18.75,2050
18.833333333333332,2051
18.916666666666668,2051
19,2051
19.083333333333332,2055
19.166666666666668,2059
19.25,2060
19.333333333333332,2051
19.416666666666668,2057
19.5,2062
19.583333333333332,2061
19.666666666666668,2065
19.75,2070
19.833333333333332,2073
19.916666666666668,2075
20,2081
20.083333333333332,2076
20.166666666666668,2083
20.25,2086
20.333333333333332,2084
20.416666666666668,2092
20.5,2086
20.583333333333332,2097
20.666666666666668,2099
20.75,2105
20.833333333333332,2110
20.916666666666668,2108
21,2111
21.083333333333332,2116
21.166666666666668,2115
21.25,2123
21.333333333333332,2118
21.416666666666668,2122
21.5,2125
21.583333333333332,2129
21.666666666666668,2133
21.75,2130
21.833333333333332,2142
21.916666666666668,2139
22,2145
22.083333333333332,2136
22.166666666666668,2144
22.25,2150
22.333333333333332,2145
22.416666666666668,2147
22.5,2153
22.583333333333332,2161
22.666666666666668,2161
22.75,2169
22.833333333333332,2169
22.916666666666668,2174
23,2175
23.083333333333332,2185
23.166666666666668,2186
23.25,2186
23.333333333333332,2194
23.416666666666668,2191
23.5,2194
23.583333333333332,2199
23.666666666666668,2203
23.75,2208
23.833333333333332,2208
23.916666666666668,2201
24,2206
24.083333333333332,2211
24.166666666666668,2216
24.25,2220
24.333333333333332,2219
24.416666666666668,2222
24.5,2230
24.583333333333332,2225
24.666666666666668,2238
24.75,2236
24.833333333333332,2237
24.916666666666668,2240
25,2236
25.083333333333332,2238
25.166666666666668,2238
25.25,2244
25.333333333333332,2244
25.416666666666668,2244
25.5,2245
25.583333333333332,2250
25.666666666666668,2251
25.75,2256
25.833333333333332,2263
25.916666666666668,2260
26,2264
26.083333333333332,2268
26.166666666666668,2267
26.25,2269
26.333333333333332,2272
26.416666666666668,2266
26.5,2268
26.583333333333332,2280
26.666666666666668,2274
26.75,2281
26.833333333333332,2283
26.916666666666668,2285
27,2284
27.083333333333332,2291
27.166666666666668,2293
27.25,2290
27.333333333333332,2293
27.416666666666668,2294
27.5,2297
27.583333333333332,2302
27.666666666666668,2302
27.75,2308
27.833333333333332,2306
27.916666666666668,2308
28,2315
28.083333333333332,2312
28.166666666666668,2317
28.25,2321
28.333333333333332,2319
28.416666666666668,2319
28.5,2320
28.583333333333332,2324
28.666666666666668,2317
28.75,2328
28.833333333333332,2322
28.916666666666668,2331
29,2329
29.083333333333332,2335
29.166666666666668,2330
29.25,2335
29.333333333333332,2338
29.416666666666668,2338
29.5,2344
29.583333333333332,2339
29.666666666666668,2349
29.75,2352
29.833333333333332,2347
29.916666666666668,2356
30,2357
30.083333333333332,2350
30.166666666666668,2357
30.25,2357
30.333333333333332,2357
30.416666666666668,2364
30.5,2361
30.583333333333332,2362
30.666666666666668,2358
30.75,2363
30.833333333333332,2362
30.916666666666668,2362
31,2363
31.083333333333332,2358
31.166666666666668,2365
31.25,2364
31.333333333333332,2366
31.416666666666668,2361
31.5,2360
31.583333333333332,2365
31.666666666666668,2370
31.75,2365
31.833333333333332,2370
31.916666666666668,2365
32,2372
32.083333333333336,2372
32.166666666666664,2373
32.25,2379
32.333333333333336,2371
32.416666666666664,2378
32.5,2375
32.583333333333336,2372
32.666666666666664,2374
32.75,2375
32.833333333333336,2375
32.916666666666664,2381
33,2380
33.083333333333336,2380
33.166666666666664,2383
33.25,2383
33.333333333333336,2383
33.416666666666664,2383
33.5,2390
33.583333333333336,2391
33.666666666666664,2384
33.75,2385
33.833333333333336,2386
33.916666666666664,2387
34,2386
34.083333333333336,2393
34.166666666666664,2392
34.25,2388
34.333333333333336,2389
34.416666666666664,2389
34.5,2396
34.583333333333336,2399
34.666666666666664,2399
34.75,2397
34.833333333333336,2401
34.916666666666664,2400
35,2402
35.083333333333336,2409
35.166666666666664,2407
35.25,2404
35.333333333333336,2405
35.416666666666664,2405
35.5,2408
35.583333333333336,2405
35.666666666666664,2405
35.75,2409
35.833333333333336,2414
35.916666666666664,2413
36,2415
36.083333333333336,2409
36.166666666666664,2414
36.25,2412
36.333333333333336,2415
36.416666666666664,2417
36.5,2416
36.583333333333336,2424
36.666666666666664,2424
36.75,2417
36.833333333333336,2421
36.916666666666664,2419
37,2429
37.083333333333336,2428
37.166666666666664,2428
37.25,2430
37.333333333333336,2431
37.416666666666664,2431
37.5,2434
37.583333333333336,2435
37.666666666666664,2429
37.75,2439
37.833333333333336,2437
37.916666666666664,2437
38,2436
38.083333333333336,2441
38.166666666666664,2442
38.25,2438
38.333333333333336,2447
38.416666666666664,2449
38.5,2443
38.583333333333336,2444
38.666666666666664,2447
38.75,2443
38.833333333333336,2452
38.916666666666664,2447
39,2455
39.083333333333336,2452
39.166666666666664,2456
39.25,2458
39.333333333333336,2455
39.416666666666664,2456
39.5,2460
39.583333333333336,2465
39.666666666666664,2460
39.75,2461
39.833333333333336,2462
39.916666666666664,2460
40,2465
40.083333333333336,2463
40.166666666666664,2468
40.25,2466
40.333333333333336,2466
40.416666666666664,2466
40.5,2468
40.583333333333336,2465
40.666666666666664,2465
40.75,2465
40.833333333333336,2469
40.916666666666664,2470
41,2470
41.083333333333336,2463
41.166666666666664,2467
41.25,2468
41.333333333333336,2467
41.416666666666664,2465
41.5,2470
41.583333333333336,2470
41.666666666666664,2470
41.75,2477
41.833333333333336,2470
41.916666666666664,2472
42,2470
42.083333333333336,2477
42.166666666666664,2475
42.25,2473
42.333333333333336,2478
42.416666666666664,2475
42.5,2472
42.583333333333336,2479
42.666666666666664,2476
42.75,2472
42.833333333333336,2474
42.916666666666664,2475
43,2479
43.083333333333336,2474
43.166666666666664,2478
43.25,2475
43.333333333333336,2482
43.416666666666664,2477
43.5,2476
43.583333333333336,2481
43.666666666666664,2483
43.75,2484
43.833333333333336,2482
43.916666666666664,2480
44,2479
44.083333333333336,2483
44.166666666666664,2478
44.25,2479
44.333333333333336,2488
44.416666666666664,2484
44.5,2486
44.583333333333336,2480
44.666666666666664,2487
44.75,2489
44.833333333333336,2490
44.916666666666664,2488
45,2494
45.083333333333336,2488
45.166666666666664,2497
45.25,2493
45.333333333333336,2492
45.416666666666664,2492
45.5,2488
45.583333333333336,2492
45.666666666666664,2490
45.75,2492
45.833333333333336,2491
45.916666666666664,2487
46,2489
46.083333333333336,2489
46.166666666666664,2489
46.25,2499
46.333333333333336,2495
46.416666666666664,2496
46.5,2495
46.583333333333336,2492
46.666666666666664,2491
46.75,2493
46.833333333333336,2499
46.916666666666664,2494
47,2495
47.083333333333336,2497
47.166666666666664,2500
47.25,2498
47.333333333333336,2495
47.416666666666664,2501
47.5,2494
47.583333333333336,2497
47.666666666666664,2503
47.75,2493
47.833333333333336,2498
47.916666666666664,2495
