"Hours since thread went live","Yozakura-san Chi no Daisakusen • Mission: Yozakura Family - Episode 5 discussion"
0,1
0,2
0.08333333333333333,3
0.16666666666666666,5
0.25,8
0.3333333333333333,8
0.4166666666666667,9
0.5,10
0.5833333333333334,9
0.6666666666666666,10
0.75,12
0.8333333333333334,14
0.9166666666666666,18
1,20
1.0833333333333333,21
1.1666666666666667,24
1.25,25
1.3333333333333333,29
1.4166666666666667,32
1.5,34
1.5833333333333333,35
1.6666666666666667,36
1.75,37
1.8333333333333333,40
1.9166666666666667,43
2,45
2.0833333333333335,46
2.1666666666666665,45
2.25,48
2.3333333333333335,47
2.4166666666666665,50
2.5,49
2.5833333333333335,54
2.6666666666666665,59
2.75,61
2.8333333333333335,58
2.9166666666666665,59
3,58
3.0833333333333335,59
3.1666666666666665,62
3.25,64
3.3333333333333335,64
3.4166666666666665,72
3.5,69
3.5833333333333335,76
3.6666666666666665,76
3.75,77
3.8333333333333335,79
3.9166666666666665,78
4,82
4.083333333333333,82
4.166666666666667,87
4.25,83
4.333333333333333,88
4.416666666666667,91
4.5,92
4.583333333333333,91
4.666666666666667,92
4.75,99
4.833333333333333,98
4.916666666666667,96
5,104
5.083333333333333,101
5.166666666666667,100
5.25,106
5.333333333333333,100
5.416666666666667,103
5.5,108
5.583333333333333,105
5.666666666666667,104
5.75,110
5.833333333333333,114
5.916666666666667,115
6,117
6.083333333333333,119
6.166666666666667,118
6.25,125
6.333333333333333,123
6.416666666666667,119
6.5,124
6.583333333333333,128
6.666666666666667,124
6.75,132
6.833333333333333,129
6.916666666666667,134
7,132
7.083333333333333,134
7.166666666666667,138
7.25,140
7.333333333333333,142
7.416666666666667,148
7.5,149
7.583333333333333,152
7.666666666666667,153
7.75,154
7.833333333333333,158
7.916666666666667,157
8,158
8.083333333333334,164
8.166666666666666,164
8.25,162
8.333333333333334,165
8.416666666666666,171
8.5,168
8.583333333333334,172
8.666666666666666,175
8.75,177
8.833333333333334,181
8.916666666666666,182
9,178
9.083333333333334,181
9.166666666666666,185
9.25,187
9.333333333333334,192
9.416666666666666,192
9.5,200
9.583333333333334,202
9.666666666666666,203
9.75,200
9.833333333333334,207
9.916666666666666,210
10,210
10.083333333333334,213
10.166666666666666,212
10.25,213
10.333333333333334,216
10.416666666666666,216
10.5,219
10.583333333333334,219
10.666666666666666,217
10.75,221
10.833333333333334,221
10.916666666666666,224
11,228
11.083333333333334,228
11.166666666666666,226
11.25,231
11.333333333333334,236
11.416666666666666,236
11.5,235
11.583333333333334,233
11.666666666666666,236
11.75,240
11.833333333333334,245
11.916666666666666,242
12,245
12.083333333333334,244
12.166666666666666,248
12.25,249
12.333333333333334,253
12.416666666666666,258
12.5,254
12.583333333333334,261
12.666666666666666,263
12.75,264
12.833333333333334,262
12.916666666666666,264
13,261
13.083333333333334,264
13.166666666666666,261
13.25,265
13.333333333333334,265
13.416666666666666,266
13.5,265
13.583333333333334,272
13.666666666666666,273
13.75,273
13.833333333333334,273
13.916666666666666,273
14,275
14.083333333333334,281
14.166666666666666,283
14.25,284
14.333333333333334,286
14.416666666666666,284
14.5,289
14.583333333333334,286
14.666666666666666,288
14.75,290
14.833333333333334,290
14.916666666666666,291
15,295
15.083333333333334,293
15.166666666666666,300
15.25,299
15.333333333333334,301
15.416666666666666,302
15.5,303
15.583333333333334,301
15.666666666666666,303
15.75,303
15.833333333333334,305
15.916666666666666,305
16,308
16.083333333333332,313
16.166666666666668,308
16.25,312
16.333333333333332,314
16.416666666666668,317
16.5,314
16.583333333333332,313
16.666666666666668,316
16.75,315
16.833333333333332,314
16.916666666666668,314
17,319
17.083333333333332,318
17.166666666666668,316
17.25,320
17.333333333333332,313
17.416666666666668,322
17.5,318
17.583333333333332,318
17.666666666666668,320
17.75,317
17.833333333333332,319
17.916666666666668,319
18,330
18.083333333333332,330
18.166666666666668,325
18.25,327
18.333333333333332,327
18.416666666666668,330
18.5,324
18.583333333333332,328
18.666666666666668,332
18.75,326
18.833333333333332,327
18.916666666666668,325
19,330
19.083333333333332,328
19.166666666666668,328
19.25,331
19.333333333333332,335
19.416666666666668,334
19.5,334
19.583333333333332,338
19.666666666666668,331
19.75,337
19.833333333333332,334
19.916666666666668,334
20,337
20.083333333333332,337
20.166666666666668,340
20.25,334
20.333333333333332,339
20.416666666666668,346
20.5,341
20.583333333333332,342
20.666666666666668,343
20.75,345
20.833333333333332,343
20.916666666666668,348
21,347
21.083333333333332,344
21.166666666666668,347
21.25,348
21.333333333333332,351
21.416666666666668,349
21.5,347
21.583333333333332,344
21.666666666666668,346
21.75,347
21.833333333333332,349
21.916666666666668,352
22,352
22.083333333333332,350
22.166666666666668,357
22.25,356
22.333333333333332,356
22.416666666666668,361
22.5,352
22.583333333333332,355
22.666666666666668,359
22.75,363
22.833333333333332,358
22.916666666666668,357
23,357
23.083333333333332,360
23.166666666666668,356
23.25,360
23.333333333333332,360
23.416666666666668,357
23.5,363
23.583333333333332,359
23.666666666666668,364
23.75,360
23.833333333333332,365
23.916666666666668,363
24,364
24.083333333333332,359
24.166666666666668,365
24.25,367
24.333333333333332,367
24.416666666666668,360
24.5,364
24.583333333333332,364
24.666666666666668,367
24.75,370
24.833333333333332,360
24.916666666666668,360
25,363
25.083333333333332,363
25.166666666666668,362
25.25,367
25.333333333333332,365
25.416666666666668,366
25.5,366
25.583333333333332,369
25.666666666666668,367
25.75,371
25.833333333333332,370
25.916666666666668,369
26,365
26.083333333333332,368
26.166666666666668,368
26.25,369
26.333333333333332,368
26.416666666666668,367
26.5,370
26.583333333333332,369
26.666666666666668,373
26.75,371
26.833333333333332,369
26.916666666666668,367
27,374
27.083333333333332,372
27.166666666666668,373
27.25,371
27.333333333333332,368
27.416666666666668,369
27.5,370
27.583333333333332,374
27.666666666666668,372
27.75,373
27.833333333333332,369
27.916666666666668,372
28,376
28.083333333333332,373
28.166666666666668,373
28.25,372
28.333333333333332,375
28.416666666666668,371
28.5,376
28.583333333333332,375
28.666666666666668,372
28.75,376
28.833333333333332,373
28.916666666666668,376
29,378
29.083333333333332,377
29.166666666666668,374
29.25,374
29.333333333333332,383
29.416666666666668,377
29.5,378
29.583333333333332,375
29.666666666666668,375
29.75,380
29.833333333333332,381
29.916666666666668,383
30,381
30.083333333333332,381
30.166666666666668,377
30.25,381
30.333333333333332,378
30.416666666666668,378
30.5,374
30.583333333333332,374
30.666666666666668,376
30.75,380
30.833333333333332,380
30.916666666666668,374
31,379
31.083333333333332,379
31.166666666666668,384
31.25,381
31.333333333333332,381
31.416666666666668,377
31.5,384
31.583333333333332,384
31.666666666666668,378
31.75,384
31.833333333333332,377
31.916666666666668,380
32,383
32.083333333333336,384
32.166666666666664,378
32.25,384
32.333333333333336,381
32.416666666666664,382
32.5,380
32.583333333333336,383
32.666666666666664,382
32.75,382
32.833333333333336,379
32.916666666666664,382
33,388
33.083333333333336,383
33.166666666666664,378
33.25,382
33.333333333333336,380
33.416666666666664,379
