"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 3 discussion"
0,0
0.08333333333333333,9
0.16666666666666666,26
0.25,40
0.3333333333333333,56
0.4166666666666667,73
0.5,92
0.5833333333333334,107
0.6666666666666666,118
0.75,133
0.8333333333333334,145
0.9166666666666666,160
1,187
1.0833333333333333,203
1.1666666666666667,223
1.25,235
1.3333333333333333,261
1.4166666666666667,277
1.5,293
1.5833333333333333,308
1.6666666666666667,327
1.75,345
1.8333333333333333,370
1.9166666666666667,385
2,404
2.0833333333333335,418
2.1666666666666665,439
2.25,467
2.3333333333333335,479
2.4166666666666665,493
2.5,513
2.5833333333333335,526
2.6666666666666665,541
2.75,546
2.8333333333333335,566
2.9166666666666665,586
3,608
3.0833333333333335,614
3.1666666666666665,633
3.25,649
3.3333333333333335,669
3.4166666666666665,679
3.5,700
3.5833333333333335,723
3.6666666666666665,737
3.75,758
3.8333333333333335,771
3.9166666666666665,796
4,813
4.083333333333333,826
4.166666666666667,835
4.25,850
4.333333333333333,864
4.416666666666667,879
4.5,889
4.583333333333333,909
4.666666666666667,941
4.75,948
4.833333333333333,957
4.916666666666667,973
5,997
5.083333333333333,1012
5.166666666666667,1032
5.25,1046
5.333333333333333,1063
5.416666666666667,1074
5.5,1080
5.583333333333333,1089
5.666666666666667,1113
5.75,1120
5.833333333333333,1140
5.916666666666667,1153
6,1165
6.083333333333333,1185
6.166666666666667,1205
6.25,1204
6.333333333333333,1215
6.416666666666667,1228
6.5,1243
6.583333333333333,1265
6.666666666666667,1269
6.75,1288
6.833333333333333,1300
6.916666666666667,1306
7,1317
7.083333333333333,1328
7.166666666666667,1338
7.25,1354
7.333333333333333,1369
7.416666666666667,1385
7.5,1392
7.583333333333333,1400
7.666666666666667,1403
7.75,1417
7.833333333333333,1429
7.916666666666667,1443
8,1447
8.083333333333334,1452
8.166666666666666,1457
8.25,1466
8.333333333333334,1477
8.416666666666666,1486
8.5,1495
8.583333333333334,1512
8.666666666666666,1522
8.75,1538
8.833333333333334,1548
8.916666666666666,1559
9,1564
9.083333333333334,1577
9.166666666666666,1586
9.25,1600
9.333333333333334,1610
9.416666666666666,1612
9.5,1627
9.583333333333334,1642
9.666666666666666,1643
9.75,1656
9.833333333333334,1664
9.916666666666666,1676
10,1679
10.083333333333334,1692
10.166666666666666,1697
10.25,1703
10.333333333333334,1718
10.416666666666666,1730
10.5,1749
10.583333333333334,1759
10.666666666666666,1767
10.75,1780
10.833333333333334,1795
10.916666666666666,1808
11,1813
11.083333333333334,1823
11.166666666666666,1826
11.25,1838
11.333333333333334,1845
11.416666666666666,1860
11.5,1873
11.583333333333334,1876
11.666666666666666,1878
11.75,1888
11.833333333333334,1900
11.916666666666666,1906
12,1909
12.083333333333334,1920
12.166666666666666,1933
12.25,1943
12.333333333333334,1951
12.416666666666666,1962
12.5,1970
12.583333333333334,1974
12.666666666666666,1981
12.75,1989
12.833333333333334,1993
12.916666666666666,2004
13,2014
13.083333333333334,2030
13.166666666666666,2041
13.25,2039
13.333333333333334,2050
13.416666666666666,2073
13.5,2080
13.583333333333334,2093
13.666666666666666,2096
13.75,2099
13.833333333333334,2114
13.916666666666666,2119
14,2134
14.083333333333334,2132
14.166666666666666,2151
14.25,2153
14.333333333333334,2152
14.416666666666666,2168
14.5,2166
14.583333333333334,2178
14.666666666666666,2185
14.75,2189
14.833333333333334,2206
14.916666666666666,2213
15,2215
15.083333333333334,2226
15.166666666666666,2239
15.25,2249
15.333333333333334,2250
15.416666666666666,2251
15.5,2258
15.583333333333334,2267
15.666666666666666,2273
15.75,2274
15.833333333333334,2281
15.916666666666666,2286
16,2290
16.083333333333332,2296
16.166666666666668,2307
16.25,2309
16.333333333333332,2313
16.416666666666668,2316
16.5,2318
16.583333333333332,2323
16.666666666666668,2331
16.75,2336
16.833333333333332,2338
16.916666666666668,2337
17,2343
17.083333333333332,2348
17.166666666666668,2358
17.25,2369
17.333333333333332,2368
17.416666666666668,2377
17.5,2386
17.583333333333332,2385
17.666666666666668,2392
17.75,2399
17.833333333333332,2400
17.916666666666668,2411
18,2417
18.083333333333332,2417
18.166666666666668,2433
18.25,2433
18.333333333333332,2442
18.416666666666668,2445
18.5,2454
18.583333333333332,2454
18.666666666666668,2459
18.75,2464
18.833333333333332,2464
18.916666666666668,2467
19,2476
19.083333333333332,2490
19.166666666666668,2486
19.25,2494
19.333333333333332,2498
19.416666666666668,2499
19.5,2497
