"Hours since thread went live","Bucchigiri?! - Episode 9 discussion"
21.916666666666668,133
22,132
22.083333333333332,132
22.166666666666668,133
22.25,132
22.333333333333332,133
22.416666666666668,131
22.5,130
22.583333333333332,130
22.666666666666668,129
22.75,135
22.833333333333332,134
22.916666666666668,132
23,132
23.083333333333332,135
23.166666666666668,135
23.25,133
23.333333333333332,137
23.416666666666668,132
23.5,133
23.583333333333332,129
23.666666666666668,136
23.75,132
23.833333333333332,136
23.916666666666668,133
24,132
24.083333333333332,135
24.166666666666668,137
24.25,137
24.333333333333332,137
24.416666666666668,132
24.5,135
24.583333333333332,137
24.666666666666668,137
24.75,138
24.833333333333332,138
24.916666666666668,140
25,138
25.083333333333332,139
25.166666666666668,136
25.25,139
25.333333333333332,141
25.416666666666668,136
25.5,136
25.583333333333332,138
25.666666666666668,137
25.75,134
25.833333333333332,138
25.916666666666668,138
26,141
26.083333333333332,138
26.166666666666668,139
26.25,139
26.333333333333332,138
26.416666666666668,134
26.5,136
26.583333333333332,135
26.666666666666668,134
26.75,135
26.833333333333332,137
26.916666666666668,143
27,141
27.083333333333332,138
27.166666666666668,139
27.25,137
27.333333333333332,141
27.416666666666668,137
27.5,140
27.583333333333332,143
27.666666666666668,141
27.75,139
27.833333333333332,140
27.916666666666668,138
28,142
28.083333333333332,143
28.166666666666668,140
28.25,144
28.333333333333332,144
28.416666666666668,140
28.5,143
28.583333333333332,141
28.666666666666668,145
28.75,139
28.833333333333332,146
28.916666666666668,141
29,140
29.083333333333332,142
29.166666666666668,140
29.25,142
29.333333333333332,143
29.416666666666668,144
29.5,143
29.583333333333332,142
29.666666666666668,145
29.75,144
29.833333333333332,145
29.916666666666668,141
30,147
30.083333333333332,145
30.166666666666668,146
30.25,142
30.333333333333332,141
30.416666666666668,145
30.5,147
30.583333333333332,144
30.666666666666668,145
30.75,146
30.833333333333332,148
30.916666666666668,146
31,144
31.083333333333332,148
31.166666666666668,144
31.25,145
31.333333333333332,148
31.416666666666668,146
31.5,145
31.583333333333332,148
31.666666666666668,149
31.75,146
31.833333333333332,144
31.916666666666668,145
32,144
32.083333333333336,145
32.166666666666664,145
32.25,148
32.333333333333336,150
32.416666666666664,144
32.5,146
32.583333333333336,144
32.666666666666664,145
32.75,148
32.833333333333336,150
32.916666666666664,144
33,149
33.083333333333336,149
33.166666666666664,149
33.25,149
33.333333333333336,147
33.416666666666664,148
33.5,146
33.583333333333336,145
33.666666666666664,143
33.75,145
33.833333333333336,146
33.916666666666664,147
34,147
34.083333333333336,143
34.166666666666664,148
34.25,144
34.333333333333336,150
34.416666666666664,148
34.5,149
34.583333333333336,148
34.666666666666664,144
34.75,145
34.833333333333336,147
34.916666666666664,147
35,149
35.083333333333336,150
35.166666666666664,146
35.25,148
35.333333333333336,147
35.416666666666664,150
35.5,150
35.583333333333336,145
35.666666666666664,147
35.75,150
35.833333333333336,148
35.916666666666664,151
36,150
36.083333333333336,146
36.166666666666664,149
36.25,146
36.333333333333336,146
36.416666666666664,148
36.5,148
36.583333333333336,147
36.666666666666664,146
36.75,147
36.833333333333336,148
36.916666666666664,149
37,147
37.083333333333336,149
37.166666666666664,150
37.25,152
37.333333333333336,150
37.416666666666664,150
37.5,147
37.583333333333336,149
37.666666666666664,148
37.75,153
37.833333333333336,150
37.916666666666664,149
38,150
38.083333333333336,147
38.166666666666664,148
38.25,149
38.333333333333336,152
38.416666666666664,154
38.5,155
38.583333333333336,149
38.666666666666664,151
38.75,152
38.833333333333336,150
38.916666666666664,150
39,150
39.083333333333336,153
39.166666666666664,149
39.25,151
39.333333333333336,155
39.416666666666664,149
39.5,148
39.583333333333336,153
39.666666666666664,151
39.75,149
39.833333333333336,150
39.916666666666664,151
40,153
40.083333333333336,148
40.166666666666664,149
40.25,152
40.333333333333336,150
40.416666666666664,154
40.5,156
40.583333333333336,149
40.666666666666664,152
40.75,149
40.833333333333336,155
40.916666666666664,152
41,153
41.083333333333336,150
41.166666666666664,153
41.25,151
41.333333333333336,154
41.416666666666664,152
41.5,149
41.583333333333336,152
41.666666666666664,150
41.75,152
41.833333333333336,153
41.916666666666664,149
42,152
42.083333333333336,151
42.166666666666664,156
42.25,154
42.333333333333336,154
42.416666666666664,155
42.5,151
42.583333333333336,155
42.666666666666664,155
42.75,156
42.833333333333336,155
42.916666666666664,155
43,155
43.083333333333336,151
43.166666666666664,157
43.25,151
43.333333333333336,152
43.416666666666664,158
43.5,154
43.583333333333336,152
43.666666666666664,154
43.75,154
43.833333333333336,150
43.916666666666664,154
44,152
44.083333333333336,155
44.166666666666664,155
44.25,152
44.333333333333336,152
44.416666666666664,155
44.5,155
44.583333333333336,154
44.666666666666664,151
44.75,154
44.833333333333336,157
44.916666666666664,155
45,155
45.083333333333336,152
45.166666666666664,153
45.25,151
45.333333333333336,154
45.416666666666664,153
45.5,151
45.583333333333336,152
45.666666666666664,153
45.75,155
45.833333333333336,152
45.916666666666664,152
46,152
46.083333333333336,154
46.166666666666664,155
46.25,155
46.333333333333336,150
46.416666666666664,157
46.5,154
46.583333333333336,152
46.666666666666664,152
46.75,154
46.833333333333336,152
46.916666666666664,153
47,154
47.083333333333336,156
47.166666666666664,155
47.25,154
47.333333333333336,154
47.416666666666664,155
47.5,151
47.583333333333336,155
47.666666666666664,151
47.75,152
47.833333333333336,156
47.916666666666664,156
