"Hours since thread went live","Mushoku Tensei: Isekai Ittara Honki Dasu Season 2 • Mushoku Tensei: Jobless Reincarnation Season 2 - Episode 6 discussion"
0,7
0,35
0.08333333333333333,54
0.16666666666666666,92
0.25,126
0.3333333333333333,163
0.4166666666666667,212
0.5,265
0.5833333333333334,317
0.6666666666666666,380
0.75,434
0.8333333333333334,504
0.9166666666666666,571
1,627
1.0833333333333333,673
1.1666666666666667,720
1.25,774
1.3333333333333333,834
1.4166666666666667,880
1.5,928
1.5833333333333333,967
1.6666666666666667,1009
1.75,1049
1.8333333333333333,1082
1.9166666666666667,1117
2,1161
2.0833333333333335,1202
2.1666666666666665,1251
2.25,1298
2.3333333333333335,1352
2.4166666666666665,1396
2.5,1422
2.5833333333333335,1463
2.6666666666666665,1496
2.75,1527
2.8333333333333335,1570
2.9166666666666665,1610
3,1647
3.0833333333333335,1678
3.1666666666666665,1714
3.25,1750
3.3333333333333335,1786
3.4166666666666665,1821
3.5,1859
3.5833333333333335,1873
3.6666666666666665,1908
3.75,1936
3.8333333333333335,1973
3.9166666666666665,2006
4,2040
4.083333333333333,2063
4.166666666666667,2080
4.25,2107
4.333333333333333,2133
4.416666666666667,2162
4.5,2181
4.583333333333333,2201
4.666666666666667,2232
4.75,2262
4.833333333333333,2288
4.916666666666667,2308
5,2329
5.083333333333333,2346
5.166666666666667,2369
5.25,2404
5.333333333333333,2427
5.416666666666667,2435
5.5,2461
5.583333333333333,2487
5.666666666666667,2502
5.75,2531
5.833333333333333,2549
5.916666666666667,2565
6,2594
6.083333333333333,2613
6.166666666666667,2634
6.25,2647
6.333333333333333,2657
6.416666666666667,2678
6.5,2695
6.583333333333333,2707
6.666666666666667,2725
6.75,2736
6.833333333333333,2760
6.916666666666667,2772
7,2785
7.083333333333333,2794
7.166666666666667,2826
7.25,2834
7.333333333333333,2854
7.416666666666667,2868
7.5,2881
7.583333333333333,2892
7.666666666666667,2908
7.75,2915
7.833333333333333,2929
7.916666666666667,2950
8,2970
8.083333333333334,2989
8.166666666666666,2998
8.25,3007
8.333333333333334,3030
8.416666666666666,3054
8.5,3064
8.583333333333334,3077
8.666666666666666,3087
8.75,3097
8.833333333333334,3116
8.916666666666666,3119
9,3145
9.083333333333334,3158
9.166666666666666,3177
9.25,3198
9.333333333333334,3203
9.416666666666666,3215
9.5,3238
9.583333333333334,3242
9.666666666666666,3251
9.75,3275
9.833333333333334,3291
9.916666666666666,3304
10,3317
10.083333333333334,3323
10.166666666666666,3338
10.25,3354
10.333333333333334,3362
10.416666666666666,3381
10.5,3377
10.583333333333334,3391
10.666666666666666,3398
10.75,3406
10.833333333333334,3412
10.916666666666666,3431
11,3435
11.083333333333334,3450
11.166666666666666,3460
11.25,3472
11.333333333333334,3480
11.416666666666666,3484
11.5,3494
11.583333333333334,3498
11.666666666666666,3518
11.75,3523
11.833333333333334,3528
11.916666666666666,3537
12,3565
12.083333333333334,3573
12.166666666666666,3570
12.25,3589
12.333333333333334,3596
12.416666666666666,3608
12.5,3628
12.583333333333334,3636
12.666666666666666,3650
12.75,3655
12.833333333333334,3654
12.916666666666666,3664
13,3680
13.083333333333334,3683
13.166666666666666,3687
13.25,3707
13.333333333333334,3717
13.416666666666666,3732
13.5,3734
13.583333333333334,3737
13.666666666666666,3746
13.75,3758
13.833333333333334,3772
13.916666666666666,3777
14,3784
14.083333333333334,3796
14.166666666666666,3795
14.25,3814
14.333333333333334,3813
14.416666666666666,3822
14.5,3836
14.583333333333334,3837
14.666666666666666,3839
14.75,3850
14.833333333333334,3856
14.916666666666666,3869
15,3864
15.083333333333334,3875
15.166666666666666,3889
15.25,3900
15.333333333333334,3898
15.416666666666666,3903
15.5,3916
15.583333333333334,3924
15.666666666666666,3923
15.75,3933
15.833333333333334,3944
15.916666666666666,3950
16,3947
16.083333333333332,3956
16.166666666666668,3966
16.25,3966
16.333333333333332,3970
16.416666666666668,3974
16.5,3989
16.583333333333332,3986
16.666666666666668,3987
16.75,4004
16.833333333333332,3999
16.916666666666668,4015
17,4022
17.083333333333332,4023
17.166666666666668,4025
17.25,4026
17.333333333333332,4036
17.416666666666668,4045
17.5,4051
17.583333333333332,4048
17.666666666666668,4057
17.75,4067
17.833333333333332,4070
17.916666666666668,4080
18,4086
18.083333333333332,4081
18.166666666666668,4089
18.25,4103
18.333333333333332,4111
18.416666666666668,4110
18.5,4122
18.583333333333332,4128
18.666666666666668,4133
18.75,4129
18.833333333333332,4139
18.916666666666668,4148
19,4158
19.083333333333332,4155
19.166666666666668,4161
19.25,4172
19.333333333333332,4170
19.416666666666668,4181
19.5,4185
19.583333333333332,4190
19.666666666666668,4193
19.75,4194
19.833333333333332,4202
19.916666666666668,4206
20,4214
20.083333333333332,4222
20.166666666666668,4220
20.25,4229
20.333333333333332,4233
20.416666666666668,4244
20.5,4242
20.583333333333332,4248
20.666666666666668,4252
20.75,4261
20.833333333333332,4265
20.916666666666668,4266
21,4266
21.083333333333332,4277
21.166666666666668,4273
21.25,4287
21.333333333333332,4288
21.416666666666668,4292
21.5,4296
21.583333333333332,4299
21.666666666666668,4301
21.75,4308
21.833333333333332,4308
21.916666666666668,4313
22,4319
22.083333333333332,4321
22.166666666666668,4327
22.25,4334
22.333333333333332,4332
22.416666666666668,4333
22.5,4341
22.583333333333332,4359
22.666666666666668,4353
22.75,4359
22.833333333333332,4358
22.916666666666668,4360
23,4357
23.083333333333332,4361
23.166666666666668,4364
23.25,4374
23.333333333333332,4375
23.416666666666668,4376
23.5,4380
23.583333333333332,4394
23.666666666666668,4388
23.75,4394
23.833333333333332,4402
23.916666666666668,4398
24,4404
24.083333333333332,4409
24.166666666666668,4407
24.25,4407
24.333333333333332,4409
24.416666666666668,4410
24.5,4410
24.583333333333332,4403
24.666666666666668,4413
24.75,4419
24.833333333333332,4419
24.916666666666668,4417
25,4421
25.083333333333332,4424
25.166666666666668,4426
25.25,4435
25.333333333333332,4440
25.416666666666668,4432
25.5,4441
25.583333333333332,4441
25.666666666666668,4441
25.75,4453
25.833333333333332,4451
25.916666666666668,4452
26,4457
26.083333333333332,4467
26.166666666666668,4464
26.25,4473
26.333333333333332,4467
26.416666666666668,4476
26.5,4474
26.583333333333332,4477
26.666666666666668,4476
26.75,4483
26.833333333333332,4486
26.916666666666668,4476
27,4482
27.083333333333332,4493
27.166666666666668,4492
27.25,4496
27.333333333333332,4501
27.416666666666668,4504
27.5,4501
27.583333333333332,4512
27.666666666666668,4512
27.75,4509
27.833333333333332,4510
27.916666666666668,4515
28,4520
28.083333333333332,4521
28.166666666666668,4524
28.25,4526
28.333333333333332,4533
28.416666666666668,4527
28.5,4528
28.583333333333332,4533
28.666666666666668,4535
28.75,4528
28.833333333333332,4537
28.916666666666668,4541
29,4545
29.083333333333332,4540
29.166666666666668,4547
29.25,4547
29.333333333333332,4551
29.416666666666668,4556
29.5,4552
29.583333333333332,4551
29.666666666666668,4560
29.75,4565
29.833333333333332,4566
29.916666666666668,4564
30,4561
30.083333333333332,4565
30.166666666666668,4574
30.25,4580
30.333333333333332,4578
30.416666666666668,4578
30.5,4585
30.583333333333332,4579
30.666666666666668,4584
30.75,4583
30.833333333333332,4577
30.916666666666668,4589
31,4589
31.083333333333332,4581
31.166666666666668,4588
31.25,4590
31.333333333333332,4594
31.416666666666668,4596
31.5,4599
31.583333333333332,4595
31.666666666666668,4602
31.75,4601
31.833333333333332,4600
31.916666666666668,4615
32,4604
32.083333333333336,4603
32.166666666666664,4612
32.25,4614
32.333333333333336,4606
32.416666666666664,4618
32.5,4625
32.583333333333336,4624
32.666666666666664,4618
32.75,4628
32.833333333333336,4625
32.916666666666664,4626
33,4630
33.083333333333336,4633
33.166666666666664,4630
33.25,4627
33.333333333333336,4625
33.416666666666664,4625
33.5,4630
33.583333333333336,4640
33.666666666666664,4628
33.75,4634
33.833333333333336,4639
33.916666666666664,4641
34,4641
34.083333333333336,4639
34.166666666666664,4635
34.25,4644
34.333333333333336,4648
34.416666666666664,4640
34.5,4646
34.583333333333336,4654
34.666666666666664,4655
34.75,4651
34.833333333333336,4659
34.916666666666664,4658
35,4659
35.083333333333336,4657
35.166666666666664,4655
35.25,4659
35.333333333333336,4661
35.416666666666664,4660
35.5,4664
35.583333333333336,4664
35.666666666666664,4663
35.75,4667
35.833333333333336,4672
35.916666666666664,4667
36,4674
36.083333333333336,4673
36.166666666666664,4675
36.25,4673
36.333333333333336,4669
36.416666666666664,4675
36.5,4681
36.583333333333336,4684
36.666666666666664,4680
36.75,4684
36.833333333333336,4684
36.916666666666664,4688
37,4689
37.083333333333336,4685
37.166666666666664,4688
37.25,4686
37.333333333333336,4691
37.416666666666664,4697
37.5,4697
37.583333333333336,4698
37.666666666666664,4696
37.75,4694
37.833333333333336,4694
37.916666666666664,4697
38,4696
38.083333333333336,4704
38.166666666666664,4697
38.25,4701
38.333333333333336,4699
38.416666666666664,4703
38.5,4704
38.583333333333336,4699
38.666666666666664,4706
38.75,4702
38.833333333333336,4703
38.916666666666664,4699
39,4699
39.083333333333336,4708
39.166666666666664,4696
39.25,4700
39.333333333333336,4704
39.416666666666664,4710
39.5,4698
39.583333333333336,4705
39.666666666666664,4715
39.75,4706
39.833333333333336,4702
39.916666666666664,4705
40,4710
40.083333333333336,4707
40.166666666666664,4712
40.25,4705
40.333333333333336,4713
40.416666666666664,4712
40.5,4706
40.583333333333336,4708
40.666666666666664,4713
40.75,4710
40.833333333333336,4707
40.916666666666664,4713
41,4714
41.083333333333336,4704
41.166666666666664,4712
41.25,4708
41.333333333333336,4710
41.416666666666664,4710
41.5,4705
41.583333333333336,4718
41.666666666666664,4715
41.75,4717
41.833333333333336,4710
41.916666666666664,4711
42,4711
42.083333333333336,4718
42.166666666666664,4718
42.25,4719
42.333333333333336,4717
42.416666666666664,4716
42.5,4713
42.583333333333336,4720
42.666666666666664,4717
42.75,4716
42.833333333333336,4717
42.916666666666664,4719
43,4716
43.083333333333336,4719
43.166666666666664,4719
43.25,4716
43.333333333333336,4720
43.416666666666664,4718
43.5,4720
43.583333333333336,4720
43.666666666666664,4718
43.75,4725
43.833333333333336,4728
43.916666666666664,4729
44,4725
44.083333333333336,4729
44.166666666666664,4728
44.25,4729
44.333333333333336,4727
44.416666666666664,4727
44.5,4732
44.583333333333336,4727
44.666666666666664,4723
44.75,4732
44.833333333333336,4731
44.916666666666664,4723
45,4725
45.083333333333336,4730
45.166666666666664,4725
45.25,4732
45.333333333333336,4734
45.416666666666664,4729
45.5,4730
45.583333333333336,4735
45.666666666666664,4731
45.75,4732
45.833333333333336,4731
45.916666666666664,4733
46,4732
46.083333333333336,4731
46.166666666666664,4735
46.25,4741
46.333333333333336,4738
46.416666666666664,4740
46.5,4733
46.583333333333336,4740
46.666666666666664,4739
46.75,4744
46.833333333333336,4739
46.916666666666664,4740
47,4738
47.083333333333336,4740
47.166666666666664,4738
47.25,4742
47.333333333333336,4742
47.416666666666664,4741
47.5,4740
47.583333333333336,4744
47.666666666666664,4745
47.75,4740
47.833333333333336,4739
47.916666666666664,4742
