"Hours since thread went live","Shinkalion: Change the World - Episode 3 discussion"
39.166666666666664,18
39.25,16
39.333333333333336,17
39.416666666666664,18
39.5,17
39.583333333333336,20
39.666666666666664,19
39.75,19
39.833333333333336,19
39.916666666666664,19
40,18
40.083333333333336,18
40.166666666666664,18
40.25,17
40.333333333333336,17
40.416666666666664,20
40.5,18
40.583333333333336,18
40.666666666666664,18
40.75,19
40.833333333333336,16
40.916666666666664,18
41,18
41.083333333333336,18
41.166666666666664,17
41.25,16
41.333333333333336,18
41.416666666666664,19
41.5,18
41.583333333333336,18
41.666666666666664,18
41.75,19
41.833333333333336,20
41.916666666666664,20
42,17
42.083333333333336,18
42.166666666666664,18
42.25,19
42.333333333333336,17
42.416666666666664,18
42.5,20
42.583333333333336,18
42.666666666666664,18
42.75,17
42.833333333333336,19
42.916666666666664,20
43,18
43.083333333333336,18
43.166666666666664,19
43.25,19
43.333333333333336,16
43.416666666666664,17
43.5,17
43.583333333333336,16
43.666666666666664,17
43.75,19
43.833333333333336,18
43.916666666666664,19
44,19
44.083333333333336,18
44.166666666666664,19
44.25,19
44.333333333333336,19
44.416666666666664,17
44.5,18
44.583333333333336,17
44.666666666666664,18
44.75,16
44.833333333333336,18
44.916666666666664,20
45,19
45.083333333333336,19
45.166666666666664,18
45.25,19
45.333333333333336,16
45.416666666666664,19
45.5,16
45.583333333333336,18
45.666666666666664,18
45.75,19
45.833333333333336,20
45.916666666666664,19
46,19
46.083333333333336,19
46.166666666666664,17
46.25,18
46.333333333333336,20
46.416666666666664,20
46.5,18
46.583333333333336,19
46.666666666666664,17
46.75,19
46.833333333333336,19
46.916666666666664,20
47,16
47.083333333333336,19
47.166666666666664,16
47.25,19
47.333333333333336,17
47.416666666666664,19
47.5,17
47.583333333333336,18
47.666666666666664,19
47.75,19
47.833333333333336,19
47.916666666666664,18
