"Hours since thread went live","Touken Ranbu Kai: Kyoden Moyuru Honnouji - Episode 1 discussion"
39,15
39.083333333333336,14
39.166666666666664,14
39.25,15
39.333333333333336,14
39.416666666666664,14
39.5,15
39.583333333333336,16
39.666666666666664,15
39.75,13
39.833333333333336,16
39.916666666666664,15
40,16
40.083333333333336,16
40.166666666666664,13
40.25,16
40.333333333333336,16
40.416666666666664,15
40.5,13
40.583333333333336,14
40.666666666666664,12
40.75,15
40.833333333333336,12
40.916666666666664,13
41,12
41.083333333333336,13
41.166666666666664,14
41.25,14
41.333333333333336,14
41.416666666666664,12
41.5,13
41.583333333333336,14
41.666666666666664,14
41.75,15
41.833333333333336,15
41.916666666666664,15
42,14
42.083333333333336,14
42.166666666666664,15
42.25,14
42.333333333333336,15
42.416666666666664,15
42.5,15
42.583333333333336,14
42.666666666666664,15
42.75,15
42.833333333333336,13
42.916666666666664,15
43,15
43.083333333333336,13
43.166666666666664,16
43.25,14
43.333333333333336,12
43.416666666666664,13
43.5,16
43.583333333333336,14
43.666666666666664,14
43.75,15
43.833333333333336,14
43.916666666666664,12
44,12
44.083333333333336,13
44.166666666666664,13
44.25,13
44.333333333333336,14
44.416666666666664,14
44.5,14
44.583333333333336,15
44.666666666666664,16
44.75,14
44.833333333333336,13
44.916666666666664,14
45,13
45.083333333333336,14
45.166666666666664,13
45.25,15
45.333333333333336,14
45.416666666666664,16
45.5,13
45.583333333333336,13
45.666666666666664,13
45.75,14
45.833333333333336,14
45.916666666666664,15
46,16
46.083333333333336,16
46.166666666666664,12
46.25,14
46.333333333333336,13
46.416666666666664,14
46.5,14
46.583333333333336,14
46.666666666666664,14
46.75,13
46.833333333333336,13
46.916666666666664,16
47,17
47.083333333333336,15
47.166666666666664,15
47.25,15
47.333333333333336,13
47.416666666666664,17
47.5,14
47.583333333333336,14
47.666666666666664,15
47.75,15
47.833333333333336,15
47.916666666666664,15
